movement_onset	onset	duration	response_time	condition	correct	experiment_exp_id	key_press	trial_type	worker_id	junk
6.477	4.512	1.471	0.19650306748466256	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
11.237	9.2	1.471	0.26850306748466257	AY	1.0	dot_pattern_expectancy	71.0	AY	s628	False
15.994	14.024	1.471	0.20150306748466254	AY	1.0	dot_pattern_expectancy	71.0	AY	s628	False
20.352	18.169	1.471	0.41450306748466254	BX	1.0	dot_pattern_expectancy	71.0	BX	s628	False
24.481	22.585	1.471	0.12750306748466256	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
30.396	28.633	1.471	-0.0054969325153374484	BX	1.0	dot_pattern_expectancy	71.0	BX	s628	False
34.704	32.779	1.471	0.15650306748466256	BY	1.0	dot_pattern_expectancy	71.0	BY	s628	False
38.773	36.79	1.471	0.21450306748466255	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
42.731	40.802	1.471	0.16050306748466256	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
47.172	45.084	1.471	0.31950306748466256	BY	1.0	dot_pattern_expectancy	71.0	BY	s628	False
51.918	50.047	1.471	0.10250306748466255	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
56.295	54.462	1.471	0.06450306748466256	BX	1.0	dot_pattern_expectancy	71.0	BX	s628	False
60.533	58.608	1.471	0.15650306748466256	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
64.615	62.617	1.471	0.22950306748466257	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
68.687	66.761	1.471	0.15750306748466256	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
72.742	70.908	1.471	0.06550306748466256	BY	1.0	dot_pattern_expectancy	71.0	BY	s628	False
77.79	75.87	1.471	0.15150306748466255	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
81.895	79.881	1.471	0.24550306748466255	BY	1.0	dot_pattern_expectancy	71.0	BY	s628	False
85.766	83.892	1.471	0.10550306748466255	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
89.896	88.039	1.471	0.08850306748466255	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
94.209	92.183	1.471	0.25750306748466256	AY	1.0	dot_pattern_expectancy	71.0	AY	s628	False
98.145	96.33	1.471	0.04650306748466255	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
102.249	100.341	1.471	0.13950306748466254	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
106.2	104.352	1.471	0.07950306748466256	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
110.513	108.634	1.471	0.11050306748466256	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
115.133	113.325	1.471	0.03950306748466255	BX	1.0	dot_pattern_expectancy	71.0	BX	s628	False
119.543	117.608	1.471	0.16650306748466256	BY	1.0	dot_pattern_expectancy	71.0	BY	s628	False
123.465	121.62	1.471	0.07650306748466255	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
127.551	125.627	1.471	0.15550306748466255	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
131.655	129.774	1.471	0.11250306748466256	AY	1.0	dot_pattern_expectancy	71.0	AY	s628	False
136.4	134.466	1.471	0.16550306748466256	AY	1.0	dot_pattern_expectancy	71.0	AY	s628	False
141.396	139.29	1.471	0.3375030674846626	BX	1.0	dot_pattern_expectancy	71.0	BX	s628	False
145.52	143.436	1.471	0.31550306748466256	BX	1.0	dot_pattern_expectancy	71.0	BX	s628	False
150.19	148.128	1.471	0.29350306748466254	AY	0.0	dot_pattern_expectancy	89.0	AY	s628	True
154.537	152.678	1.471	0.09050306748466255	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
158.713	156.961	1.471	-0.01649693251533745	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
162.663	160.97	1.471	-0.07549693251533744	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
167.641	165.661	1.471	0.21150306748466255	AY	1.0	dot_pattern_expectancy	71.0	AY	s628	False
172.401	170.621	1.471	0.011503067484662552	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
176.735	174.766	1.471	0.20050306748466254	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
176.678	175.679	1.471	-0.7694969325153375			dot_pattern_expectancy	-1.0		s628	True
191.539	189.694	1.471	0.07650306748466255	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
195.804	193.974	1.471	0.061503067484662555	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
199.771	197.984	1.471	0.01850306748466255	AY	1.0	dot_pattern_expectancy	71.0	AY	s628	False
205.21	202.948	1.471	0.49350306748466255	AY	1.0	dot_pattern_expectancy	71.0	AY	s628	False
208.903	207.229	1.471	-0.09449693251533745	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
213.264	211.646	1.471	-0.15049693251533744	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
217.651	216.062	1.471	-0.17949693251533744	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
223.036	221.161	1.471	0.10650306748466255	AY	1.0	dot_pattern_expectancy	71.0	AY	s628	False
226.763	225.171	1.471	-0.17649693251533743	BY	1.0	dot_pattern_expectancy	71.0	BY	s628	False
230.774	229.182	1.471	-0.17649693251533743	BY	1.0	dot_pattern_expectancy	71.0	BY	s628	False
234.967	233.19	1.471	0.008503067484662551	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
238.708	237.338	1.471	-0.39849693251533747	BX	1.0	dot_pattern_expectancy	71.0	BX	s628	False
243.777	241.894	1.471	0.11450306748466255	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
247.672	246.175	1.471	-0.27149693251533746	BX	1.0	dot_pattern_expectancy	71.0	BX	s628	False
253.19	251.273	1.471	0.14850306748466255	AY	1.0	dot_pattern_expectancy	71.0	AY	s628	False
257.131	255.284	1.471	0.07850306748466256	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
262.055	260.244	1.471	0.04250306748466255	BY	1.0	dot_pattern_expectancy	71.0	BY	s628	False
266.197	264.388	1.471	0.04050306748466255	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
270.316	268.534	1.471	0.013503067484662552	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
273.896	272.543	1.471	-0.4154969325153374	BY	1.0	dot_pattern_expectancy	71.0	BY	s628	False
278.487	276.69	1.471	0.028503067484662553	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
282.6	280.699	1.471	0.13250306748466256	AY	1.0	dot_pattern_expectancy	71.0	AY	s628	False
287.122	285.39	1.471	-0.03649693251533745	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
291.17	289.399	1.471	0.0025030674846625517	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
295.213	293.819	1.471	-0.37449693251533744	BY	1.0	dot_pattern_expectancy	71.0	BY	s628	False
300.009	297.961	1.471	0.2795030674846625	BY	1.0	dot_pattern_expectancy	71.0	BY	s628	False
303.884	302.105	1.471	0.010503067484662551	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
308.082	306.248	1.471	0.06550306748466256	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
312.154	310.257	1.471	0.12850306748466256	BY	1.0	dot_pattern_expectancy	71.0	BY	s628	False
316.87	314.811	1.471	0.29050306748466254	AY	1.0	dot_pattern_expectancy	71.0	AY	s628	False
321.365	319.499	1.471	0.09750306748466255	AY	1.0	dot_pattern_expectancy	71.0	AY	s628	False
325.677	323.645	1.471	0.26350306748466257	AY	1.0	dot_pattern_expectancy	71.0	AY	s628	False
329.938	327.929	1.471	0.24050306748466255	BY	1.0	dot_pattern_expectancy	71.0	BY	s628	False
333.677	331.938	1.471	-0.02949693251533745	BX	1.0	dot_pattern_expectancy	71.0	BX	s628	False
338.179	336.358	1.471	0.052503067484662554	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
342.706	340.911	1.471	0.02650306748466255	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
346.904	345.058	1.471	0.07750306748466256	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
350.969	349.339	1.471	-0.13849693251533746	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
354.917	353.486	1.471	-0.33749693251533747	BX	1.0	dot_pattern_expectancy	71.0	BX	s628	False
359.564	357.769	1.471	0.02650306748466255	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
359.272	358.273	1.471	-0.7694969325153375			dot_pattern_expectancy	-1.0		s628	True
374.13	372.294	1.471	0.06750306748466255	BY	1.0	dot_pattern_expectancy	71.0	BY	s628	False
378.577	376.44	1.471	0.36850306748466255	AY	1.0	dot_pattern_expectancy	71.0	AY	s628	False
382.299	380.447	1.471	0.08350306748466255	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
386.879	385.002	1.471	0.10850306748466255	BY	1.0	dot_pattern_expectancy	71.0	BY	s628	False
391.205	389.283	1.471	0.15350306748466255	BX	1.0	dot_pattern_expectancy	71.0	BX	s628	False
395.143	393.427	1.471	-0.05249693251533745	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
399.22	397.573	1.471	-0.12149693251533746	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
403.353	401.584	1.471	0.0005030674846625516	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
407.488	405.597	1.471	0.12250306748466255	AY	1.0	dot_pattern_expectancy	71.0	AY	s628	False
411.855	410.151	1.471	-0.06449693251533745	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
416.931	415.112	1.471	0.05050306748466255	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
421.226	419.531	1.471	-0.07349693251533745	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
425.212	423.54	1.471	-0.09649693251533745	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
429.589	427.957	1.471	-0.13649693251533745	BX	1.0	dot_pattern_expectancy	71.0	BX	s628	False
434.405	432.648	1.471	-0.011496932515337448	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
438.731	436.658	1.471	0.30450306748466255	BY	1.0	dot_pattern_expectancy	71.0	BY	s628	False
443.042	441.075	1.471	0.19850306748466257	BX	1.0	dot_pattern_expectancy	71.0	BX	s628	False
447.856	445.902	1.471	0.18550306748466255	AY	1.0	dot_pattern_expectancy	71.0	AY	s628	False
452.629	450.726	1.471	0.13450306748466256	BX	1.0	dot_pattern_expectancy	71.0	BX	s628	False
456.795	454.873	1.471	0.15350306748466255	AY	1.0	dot_pattern_expectancy	71.0	AY	s628	False
460.665	458.881	1.471	0.015503067484662552	BY	1.0	dot_pattern_expectancy	71.0	BY	s628	False
465.202	463.3	1.471	0.13350306748466256	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
469.182	467.313	1.471	0.10050306748466255	AY	1.0	dot_pattern_expectancy	71.0	AY	s628	False
474.064	472.139	1.471	0.15650306748466256	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
478.04	476.152	1.471	0.11950306748466255	AY	1.0	dot_pattern_expectancy	71.0	AY	s628	False
483.17	481.386	1.471	0.015503067484662552	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
487.206	485.395	1.471	0.04250306748466255	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
491.19	489.539	1.471	-0.11749693251533745	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
495.307	493.686	1.471	-0.14749693251533744	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
499.324	497.969	1.471	-0.4134969325153374	BY	1.0	dot_pattern_expectancy	71.0	BY	s628	False
503.849	502.252	1.471	-0.17149693251533746	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
507.642	506.257	1.471	-0.38349693251533745	BY	1.0	dot_pattern_expectancy	71.0	BY	s628	False
512.928	511.223	1.471	-0.06349693251533745	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
516.916	515.368	1.471	-0.22049693251533745	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
520.899	519.514	1.471	-0.38349693251533745	BX	1.0	dot_pattern_expectancy	71.0	BX	s628	False
524.994	523.525	1.471	-0.29949693251533743	BX	1.0	dot_pattern_expectancy	71.0	BX	s628	False
529.341	527.533	1.471	0.03950306748466255	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
534.17	532.36	1.471	0.04150306748466255	AY	1.0	dot_pattern_expectancy	71.0	AY	s628	False
538.438	536.916	1.471	-0.24649693251533744	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
545.269	543.373	1.471	0.12750306748466256	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
545.013	544.014	1.471	-0.7694969325153375			dot_pattern_expectancy	-1.0		s628	True
560.034	558.034	1.471	0.23150306748466254	AY	1.0	dot_pattern_expectancy	71.0	AY	s628	False
563.905	562.178	1.471	-0.04149693251533745	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
568.014	566.326	1.471	-0.08049693251533745	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
571.983	570.335	1.471	-0.12049693251533745	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
576.203	574.344	1.471	0.09050306748466255	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
580.442	578.761	1.471	-0.08749693251533745	BX	1.0	dot_pattern_expectancy	71.0	BX	s628	False
584.648	582.909	1.471	-0.02949693251533745	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
589.194	587.465	1.471	-0.03949693251533745	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
593.326	591.747	1.471	-0.18949693251533745	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
597.413	595.757	1.471	-0.11249693251533745	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
602.074	600.448	1.471	-0.14249693251533746	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
605.916	604.46	1.471	-0.31249693251533744	BX	1.0	dot_pattern_expectancy	71.0	BX	s628	False
612.484	610.643	1.471	0.07250306748466255	BY	1.0	dot_pattern_expectancy	71.0	BY	s628	False
616.733	614.788	1.471	0.17650306748466255	BY	1.0	dot_pattern_expectancy	71.0	BY	s628	False
620.892	618.934	1.471	0.18950306748466256	BX	1.0	dot_pattern_expectancy	71.0	BX	s628	False
624.643	622.944	1.471	-0.06949693251533745	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
628.899	627.36	1.471	-0.22949693251533745	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
632.967	631.506	1.471	-0.30749693251533744	BX	1.0	dot_pattern_expectancy	71.0	BX	s628	False
637.188	635.516	1.471	-0.09649693251533745	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
641.41	639.933	1.471	-0.2914969325153374	BY	1.0	dot_pattern_expectancy	71.0	BY	s628	False
646.21	644.624	1.471	-0.18249693251533744	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
650.539	648.907	1.471	-0.13649693251533745	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
654.457	652.922	1.471	-0.23349693251533746	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
658.553	656.931	1.471	-0.14649693251533744	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
663.629	661.485	1.471	0.37550306748466256	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
668.699	666.854	1.471	0.07650306748466255	BX	1.0	dot_pattern_expectancy	71.0	BX	s628	False
672.314	670.865	1.471	-0.31949693251533745	BY	1.0	dot_pattern_expectancy	71.0	BY	s628	False
676.721	675.148	1.471	-0.19549693251533745	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
681.161	679.429	1.471	-0.03649693251533745	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
686.738	684.801	1.471	0.16850306748466254	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
690.571	689.082	1.471	-0.27949693251533747	BX	1.0	dot_pattern_expectancy	71.0	BX	s628	False
694.998	693.228	1.471	0.0015030674846625515	BX	1.0	dot_pattern_expectancy	71.0	BX	s628	False
699.73	698.189	1.471	-0.22749693251533745	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
704.006	702.335	1.471	-0.09749693251533745	BX	1.0	dot_pattern_expectancy	71.0	BX	s628	False
708.017	706.345	1.471	-0.09649693251533745	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
712.13	710.487	1.471	-0.12549693251533744	AX	1.0	dot_pattern_expectancy	89.0	AX	s628	False
715.887	714.633	1.471	-0.5144969325153375	BY	1.0	dot_pattern_expectancy	71.0	BY	s628	False
