onset	duration	response_time	condition	correct	experiment_exp_id	key_press	stim_color	stim_word	trial_type	worker_id	junk
3.519	0.638	0.18257291666666664	congruent	1.0	stroop	71	blue	blue	congruent	s574	False
5.796	0.638	0.08457291666666662	incongruent	1.0	stroop	82	green	red	incongruent	s574	False
7.799	0.638	-0.20642708333333337	congruent	1.0	stroop	82	green	green	congruent	s574	False
10.212	0.638	-0.25342708333333336	congruent	1.0	stroop	82	green	green	congruent	s574	False
12.215	0.638	0.22957291666666663	congruent	1.0	stroop	71	blue	blue	congruent	s574	False
14.353	0.638	-0.008427083333333371	congruent	1.0	stroop	82	green	green	congruent	s574	False
16.356	0.638	0.4585729166666666	congruent	1.0	stroop	89	red	red	congruent	s574	False
18.362	0.638	0.31657291666666665	incongruent	1.0	stroop	71	blue	red	incongruent	s574	False
20.367	0.638	-0.21742708333333338	congruent	1.0	stroop	89	red	red	congruent	s574	False
22.645	0.638	0.17757291666666664	incongruent	1.0	stroop	82	green	blue	incongruent	s574	False
24.65	0.638	0.16157291666666662	incongruent	1.0	stroop	89	red	blue	incongruent	s574	False
26.928	0.638	0.20057291666666663	incongruent	1.0	stroop	82	green	red	incongruent	s574	False
29.205	0.638	0.36657291666666664	incongruent	1.0	stroop	71	blue	red	incongruent	s574	False
31.208	0.638	-0.10742708333333337	congruent	1.0	stroop	71	blue	blue	congruent	s574	False
33.893	0.638	0.24857291666666662	incongruent	1.0	stroop	82	green	blue	incongruent	s574	False
35.899	0.638	0.19057291666666662	congruent	1.0	stroop	71	blue	blue	congruent	s574	False
38.176	0.638	0.4555729166666666	congruent	0.0	stroop	89	green	green	congruent	s574	True
40.18	0.638	-0.10342708333333338	congruent	1.0	stroop	82	green	green	congruent	s574	False
42.184	0.638	-0.14342708333333337	incongruent	1.0	stroop	71	blue	green	incongruent	s574	False
44.462	0.638	-0.26642708333333337	congruent	1.0	stroop	89	red	red	congruent	s574	False
46.603	0.638	-0.24942708333333338	congruent	1.0	stroop	89	red	red	congruent	s574	False
49.15	0.638	-0.31442708333333336	incongruent	1.0	stroop	89	red	green	incongruent	s574	False
51.563	0.638	-0.07242708333333338	incongruent	1.0	stroop	82	green	red	incongruent	s574	False
53.569	0.638	-0.05842708333333337	incongruent	1.0	stroop	71	blue	red	incongruent	s574	False
55.574	0.638	0.007572916666666629	incongruent	1.0	stroop	89	red	green	incongruent	s574	False
57.58	0.638	-0.09242708333333337	congruent	1.0	stroop	89	red	red	congruent	s574	False
60.126	0.638	0.03157291666666663	congruent	1.0	stroop	89	red	red	congruent	s574	False
62.268	0.638	0.38357291666666665	congruent	1.0	stroop	82	green	green	congruent	s574	False
64.273	0.638	0.02257291666666663	congruent	1.0	stroop	71	blue	blue	congruent	s574	False
66.279	0.638	0.9345729166666666	congruent	1.0	stroop	89	red	red	congruent	s574	False
68.555	0.638	-0.19642708333333336	incongruent	1.0	stroop	82	green	red	incongruent	s574	False
70.556	0.638	-0.14942708333333338	congruent	1.0	stroop	71	blue	blue	congruent	s574	False
72.559	0.638	-0.05842708333333337	incongruent	1.0	stroop	71	blue	green	incongruent	s574	False
74.7	0.638	-0.08442708333333337	incongruent	1.0	stroop	82	green	blue	incongruent	s574	False
76.706	0.638	0.0025729166666666288	incongruent	1.0	stroop	71	blue	green	incongruent	s574	False
78.981	0.638	0.09057291666666663	congruent	1.0	stroop	82	green	green	congruent	s574	False
