onset	duration	response_time	condition	correct	experiment_exp_id	key_press	stim_color	stim_word	trial_type	worker_id	junk
3.515	0.639	-0.0003125	congruent	1.0	stroop	89	red	red	congruent	s601	False
5.79	0.639	0.0826875	incongruent	1.0	stroop	71	blue	red	incongruent	s601	False
7.793	0.639	-0.2123125	congruent	1.0	stroop	82	green	green	congruent	s601	False
10.202	0.639	-0.0843125	congruent	1.0	stroop	71	blue	blue	congruent	s601	False
12.206	0.639	-0.1043125	congruent	1.0	stroop	82	green	green	congruent	s601	False
14.343	0.639	0.0986875	congruent	1.0	stroop	82	green	green	congruent	s601	False
16.347	0.639	-0.0193125	congruent	1.0	stroop	89	red	red	congruent	s601	False
18.353	0.639	0.5316875	incongruent	0.0	stroop	71	green	red	incongruent	s601	True
20.354	0.639	0.0326875	congruent	1.0	stroop	89	red	red	congruent	s601	False
22.631	0.639	-0.0073125	incongruent	1.0	stroop	71	blue	green	incongruent	s601	False
24.633	0.639	0.1336875	incongruent	1.0	stroop	89	red	green	incongruent	s601	False
26.906	0.639	0.0526875	incongruent	1.0	stroop	89	red	blue	incongruent	s601	False
29.179	0.639	0.0826875	incongruent	1.0	stroop	89	red	green	incongruent	s601	False
31.181	0.639	-0.1023125	congruent	1.0	stroop	89	red	red	congruent	s601	False
33.865	0.639	-0.0763125	incongruent	1.0	stroop	82	green	blue	incongruent	s601	False
35.867	0.639	-0.0913125	congruent	1.0	stroop	82	green	green	congruent	s601	False
38.141	0.639	0.0206875	congruent	1.0	stroop	89	red	red	congruent	s601	False
40.146	0.639	-0.1153125	congruent	1.0	stroop	89	red	red	congruent	s601	False
42.151	0.639	-0.0983125	incongruent	1.0	stroop	89	red	blue	incongruent	s601	False
44.426	0.639	0.0236875	congruent	1.0	stroop	82	green	green	congruent	s601	False
46.565	0.639	-0.0243125	congruent	1.0	stroop	89	red	red	congruent	s601	False
49.115	0.639	-0.0733125	incongruent	1.0	stroop	82	green	blue	incongruent	s601	False
51.525	0.639	0.2146875	incongruent	1.0	stroop	89	red	blue	incongruent	s601	False
53.527	0.639	0.0806875	incongruent	1.0	stroop	89	red	green	incongruent	s601	False
55.53	0.639	0.0006875	incongruent	1.0	stroop	89	red	green	incongruent	s601	False
57.532	0.639	0.0236875	congruent	1.0	stroop	71	blue	blue	congruent	s601	False
60.079	0.639	-0.0633125	congruent	1.0	stroop	89	red	red	congruent	s601	False
62.221	0.639	0.0196875	congruent	1.0	stroop	89	red	red	congruent	s601	False
64.226	0.639	0.0676875	congruent	1.0	stroop	82	green	green	congruent	s601	False
66.231	0.639	-0.0513125	congruent	1.0	stroop	82	green	green	congruent	s601	False
68.509	0.639	0.0636875	incongruent	1.0	stroop	82	green	red	incongruent	s601	False
70.514	0.639	-0.0023125	congruent	1.0	stroop	89	red	red	congruent	s601	False
72.518	0.639	-0.1053125	incongruent	1.0	stroop	89	red	green	incongruent	s601	False
74.658	0.639	0.2066875	incongruent	1.0	stroop	82	green	blue	incongruent	s601	False
76.664	0.639	-0.0753125	incongruent	1.0	stroop	82	green	blue	incongruent	s601	False
78.939	0.639	-0.1443125	congruent	1.0	stroop	89	red	red	congruent	s601	False
81.077	0.639	-0.0673125	incongruent	1.0	stroop	71	blue	red	incongruent	s601	False
83.491	0.639	-0.1613125	congruent	1.0	stroop	71	blue	blue	congruent	s601	False
85.496	0.639	-0.1523125	congruent	1.0	stroop	71	blue	blue	congruent	s601	False
87.501	0.639	0.1466875	incongruent	1.0	stroop	82	green	red	incongruent	s601	False
