onset	duration
-52154.0	0.01
5561.0	0.01
18815.0	0.01
25381.0	0.01
34744.0	0.01
43526.0	0.01
51535.0	0.01
64315.0	0.01
72735.0	0.01
83648.0	0.01
94295.0	0.01
102823.0	0.01
116284.0	0.01
121794.0	0.01
134337.0	0.01
146642.0	0.01
153373.0	0.01
166396.0	0.01
172818.0	0.01
182243.0	0.01
188740.0	0.01
205092.0	0.01
212761.0	0.01
222867.0	0.01
236818.0	0.01
249936.0	0.01
253824.0	0.01
266383.0	0.01
281609.0	0.01
284283.0	0.01
296478.0	0.01
306526.0	0.01
314424.0	0.01
324340.0	0.01
332712.0	0.01
346654.0	0.01
355269.0	0.01
364470.0	0.01
376452.0	0.01
382097.0	0.01
396796.0	0.01
405721.0	0.01
