movement_onset	onset	duration	response_time	condition	correct	experiment_exp_id	key_press	trial_type	trigger_times	worker_id	junk
527.157	525.694	1.47	0.007092024539877287	AX	1.0	dot_pattern_expectancy	89.0	AX	694964,695644	s629	False
531.486	529.846	1.47	0.18409202453987727	AX	1.0	dot_pattern_expectancy	89.0	AX	699044,699725,700404	s629	False
535.497	534.133	1.47	-0.09190797546012272	AX	1.0	dot_pattern_expectancy	89.0	AX	703125,703805,704485	s629	False
539.58	538.283	1.47	-0.15890797546012272	BX	1.0	dot_pattern_expectancy	71.0	BX	707885,708564	s629	False
543.947	542.571	1.47	-0.07990797546012271	AX	1.0	dot_pattern_expectancy	89.0	AX	711964,712644	s629	False
544.077	543.078	1.47	-0.45690797546012274			dot_pattern_expectancy	-1.0		713324,714004,714683,715363,716044,716723,717403,718084,718764,719444,720126	s629	True
558.512	557.106	1.47	-0.04990797546012271	BY	1.0	dot_pattern_expectancy	71.0	BY	726245,726925,727605	s629	False
562.83	561.257	1.47	0.11709202453987728	AY	0.0	dot_pattern_expectancy	89.0	AY	730325,731004,731684	s629	True
566.67	565.273	1.47	-0.05890797546012271	AX	1.0	dot_pattern_expectancy	89.0	AX	734404,735083,735764	s629	False
571.142	569.833	1.47	-0.14690797546012271	BY	1.0	dot_pattern_expectancy	71.0	BY	739164,739843,740524	s629	False
575.434	574.12	1.47	-0.1419079754601227	BX	1.0	dot_pattern_expectancy	71.0	BX	743244,743924,744604	s629	False
579.988	578.271	1.47	0.2610920245398773	AX	1.0	dot_pattern_expectancy	89.0	AX	747324,748004,748684	s629	False
583.888	582.421	1.47	0.011092024539877286	AX	1.0	dot_pattern_expectancy	89.0	AX	751404,752084,752764	s629	False
587.902	586.437	1.47	0.009092024539877286	AX	1.0	dot_pattern_expectancy	89.0	AX	755485,756165,756845	s629	False
592.172	590.453	1.47	0.2630920245398773	AY	0.0	dot_pattern_expectancy	89.0	AY	759564,760244,760924	s629	True
596.515	595.012	1.47	0.047092024539877285	AX	1.0	dot_pattern_expectancy	89.0	AX	764324,765003,765684,766364	s629	False
601.551	599.981	1.47	0.11409202453987728	AX	1.0	dot_pattern_expectancy	89.0	AX	769085,769765,770444	s629	False
606.185	604.404	1.47	0.3250920245398773	AX	1.0	dot_pattern_expectancy	89.0	AX	773844,774525	s629	False
609.83	608.416	1.47	-0.04190797546012271	AX	1.0	dot_pattern_expectancy	89.0	AX	777925,778605,779286	s629	False
614.141	612.841	1.47	-0.15590797546012272	BX	1.0	dot_pattern_expectancy	71.0	BX	782005,782685,783365	s629	False
619.032	617.537	1.47	0.039092024539877285	AX	1.0	dot_pattern_expectancy	89.0	AX	786763,787444	s629	False
622.899	621.554	1.47	-0.11090797546012271	BY	1.0	dot_pattern_expectancy	71.0	BY	790844,791524,792204	s629	False
627.353	625.974	1.47	-0.07690797546012271	BX	1.0	dot_pattern_expectancy	71.0	BX	795605,796284,796965	s629	False
632.386	630.806	1.47	0.12409202453987729	AY	1.0	dot_pattern_expectancy	71.0	AY	800364,801045,801724	s629	False
636.937	635.637	1.47	-0.15590797546012272	BX	1.0	dot_pattern_expectancy	71.0	BX	805125,805805	s629	False
641.472	639.789	1.47	0.22709202453987729	AY	1.0	dot_pattern_expectancy	71.0	AY	809205,809886	s629	False
645.068	643.801	1.47	-0.18890797546012272	BY	1.0	dot_pattern_expectancy	71.0	BY	813284,813964,814644	s629	False
649.679	648.226	1.47	-0.0029079754601227135	AX	1.0	dot_pattern_expectancy	89.0	AX	817364,818044	s629	False
653.995	652.238	1.47	0.30109202453987727	AY	1.0	dot_pattern_expectancy	71.0	AY	821445,822124,822804,823485	s629	False
658.472	657.07	1.47	-0.053907975460122715	AX	1.0	dot_pattern_expectancy	89.0	AX	826205,826885	s629	False
662.666	661.087	1.47	0.12309202453987729	AY	1.0	dot_pattern_expectancy	71.0	AY	830286,830965,831645,832325	s629	False
667.755	666.327	1.47	-0.027907975460122712	AX	1.0	dot_pattern_expectancy	89.0	AX	835725,836405	s629	False
671.867	670.344	1.47	0.06709202453987728	AX	1.0	dot_pattern_expectancy	89.0	AX	839804,840485	s629	False
676.24	674.495	1.47	0.2890920245398773	AX	1.0	dot_pattern_expectancy	89.0	AX	843885,844565	s629	False
680.029	678.647	1.47	-0.07390797546012272	AX	1.0	dot_pattern_expectancy	89.0	AX	847965,848645,849325	s629	False
684.239	682.935	1.47	-0.15190797546012272	BY	1.0	dot_pattern_expectancy	71.0	BY	852045,852725,853405	s629	False
688.579	687.223	1.47	-0.09990797546012271	AX	1.0	dot_pattern_expectancy	89.0	AX	856805,857485	s629	False
692.502	691.234	1.47	-0.18790797546012272	BY	1.0	dot_pattern_expectancy	71.0	BY	860204,860886,861565,862245	s629	False
697.651	696.205	1.47	-0.009907975460122714	AX	1.0	dot_pattern_expectancy	89.0	AX	865645,866325	s629	False
701.749	700.357	1.47	-0.06390797546012271	AX	1.0	dot_pattern_expectancy	89.0	AX	869724,870404	s629	False
705.735	704.509	1.47	-0.2299079754601227	BX	1.0	dot_pattern_expectancy	71.0	BX	873804,874485	s629	False
709.863	708.525	1.47	-0.11790797546012272	BX	1.0	dot_pattern_expectancy	71.0	BX	877884,878565	s629	False
713.961	712.541	1.47	-0.03590797546012271	AX	1.0	dot_pattern_expectancy	89.0	AX	881964,882644,883324	s629	False
718.931	717.373	1.47	0.10209202453987729	AY	1.0	dot_pattern_expectancy	71.0	AY	886725,887405,888085	s629	False
723.482	721.932	1.47	0.09409202453987729	AX	1.0	dot_pattern_expectancy	89.0	AX	891485,892164,892845,893525,894204	s629	False
729.866	728.393	1.47	0.017092024539877286	AX	1.0	dot_pattern_expectancy	89.0	AX	897605,898285,898965	s629	False
