onset	duration
-35159.0	0.01
5559.0	0.01
10074.0	0.01
24205.0	0.01
34258.0	0.01
47740.0	0.01
54038.0	0.01
65156.0	0.01
78861.0	0.01
87512.0	0.01
96806.0	0.01
105327.0	0.01
115127.0	0.01
126127.0	0.01
137985.0	0.01
144911.0	0.01
154210.0	0.01
164753.0	0.01
174518.0	0.01
183822.0	0.01
194437.0	0.01
203366.0	0.01
214163.0	0.01
223611.0	0.01
233138.0	0.01
243008.0	0.01
253913.0	0.01
262332.0	0.01
271662.0	0.01
283716.0	0.01
291893.0	0.01
300651.0	0.01
311307.0	0.01
322791.0	0.01
329831.0	0.01
339826.0	0.01
350077.0	0.01
362533.0	0.01
371805.0	0.01
382281.0	0.01
387543.0	0.01
407866.0	0.01
