inverse_delay	subjective_value	onset	duration	response_time	choice	experiment_exp_id	key_press	large_amount	later_delay	small_amount	trial_type	worker_id	junk
0.013513513513513514	6.845466155810984	3.005	1.2355	0.01949166666666656	smaller_sooner	discount_fixed	71	67.0	74.0	20.0	smaller_sooner	s518	False
0.017241379310344827	3.6767036450079242	7.643	1.2355	-0.19450833333333345	smaller_sooner	discount_fixed	71	29.0	58.0	20.0	smaller_sooner	s518	False
0.009615384615384616	2.9213483146067416	12.961	1.2355	-0.24050833333333344	smaller_sooner	discount_fixed	71	39.0	104.0	20.0	smaller_sooner	s518	False
0.009708737864077669	2.4940954180444024	17.938	1.2355	0.03249166666666656	smaller_sooner	discount_fixed	71	33.0	103.0	20.0	smaller_sooner	s518	False
0.01282051282051282	3.215590742996346	22.508	1.2355	-0.42150833333333343	smaller_sooner	discount_fixed	71	33.0	78.0	20.0	smaller_sooner	s518	False
0.019230769230769232	10.313588850174217	28.03	1.2355	1.8034916666666665	larger_later	discount_fixed	89	74.0	52.0	20.0	larger_later	s518	False
0.007575757575757576	1.6791604197901053	33.619	1.2355	0.02649166666666656	smaller_sooner	discount_fixed	71	28.0	132.0	20.0	smaller_sooner	s518	False
0.01694915254237288	3.497267759562842	39.413	1.2355	1.4244916666666665	smaller_sooner	discount_fixed	71	28.0	59.0	20.0	smaller_sooner	s518	False
0.006134969325153374	1.3754989253914647	43.982	1.2355	0.4564916666666666	smaller_sooner	discount_fixed	71	28.0	163.0	20.0	smaller_sooner	s518	False
0.013513513513513514	3.269476372924649	49.095	1.2355	0.47949166666666654	smaller_sooner	discount_fixed	71	32.0	74.0	20.0	smaller_sooner	s518	False
0.011235955056179775	4.927066450567261	53.596	1.2355	0.5834916666666665	smaller_sooner	discount_fixed	71	57.0	89.0	20.0	smaller_sooner	s518	False
0.009259259259259259	5.063291139240507	58.438	1.2355	1.1704916666666665	larger_later	discount_fixed	89	70.0	108.0	20.0	larger_later	s518	False
0.010526315789473684	5.862595419847328	63.007	1.2355	-0.25450833333333345	larger_later	discount_fixed	89	72.0	95.0	20.0	larger_later	s518	False
0.027777777777777776	5.687203791469195	68.392	1.2355	1.9854916666666667	larger_later	discount_fixed	89	30.0	36.0	20.0	larger_later	s518	False
0.007751937984496124	2.5124473381846033	73.438	1.2355	-0.5125083333333335	smaller_sooner	discount_fixed	71	41.0	129.0	20.0	smaller_sooner	s518	False
0.007751937984496124	4.779777862887782	78.143	1.2355	0.34849166666666653	larger_later	discount_fixed	89	78.0	129.0	20.0	larger_later	s518	False
0.011363636363636364	6.2008733624454155	83.052	1.2355	-0.4135083333333334	larger_later	discount_fixed	89	71.0	88.0	20.0	larger_later	s518	False
0.006289308176100629	3.2694121345488845	87.962	1.2355	-0.4725083333333334	smaller_sooner	discount_fixed	71	65.0	159.0	20.0	smaller_sooner	s518	False
