onset	duration
5566.0	0.01
6130.0	0.01
7462.0	0.01
7795.0	0.01
8692.0	0.01
9064.0	0.01
9420.0	0.01
9892.0	0.01
10625.0	0.01
11184.0	0.01
11528.0	0.01
11840.0	0.01
12291.0	0.01
12617.0	0.01
26068.0	0.01
26684.0	0.01
27086.0	0.01
27399.0	0.01
28030.0	0.01
28336.0	0.01
29322.0	0.01
29672.0	0.01
30136.0	0.01
30414.0	0.01
30417.0	0.01
35055.0	0.01
36292.0	0.01
37748.0	0.01
37983.0	0.01
38950.0	0.01
39490.0	0.01
40036.0	0.01
40399.0	0.01
40402.0	0.01
43977.0	0.01
44448.0	0.01
45464.0	0.01
46090.0	0.01
46545.0	0.01
46857.0	0.01
47329.0	0.01
47693.0	0.01
48119.0	0.01
48468.0	0.01
49181.0	0.01
48174.0	0.01
48176.0	0.01
51599.0	0.01
51950.0	0.01
52782.0	0.01
53128.0	0.01
53525.0	0.01
53850.0	0.01
53853.0	0.01
60709.0	0.01
61115.0	0.01
61750.0	0.01
62162.0	0.01
63366.0	0.01
63709.0	0.01
63713.0	0.01
67530.0	0.01
68325.0	0.01
68692.0	0.01
69067.0	0.01
69481.0	0.01
69882.0	0.01
69884.0	0.01
74057.0	0.01
75202.0	0.01
76188.0	0.01
76637.0	0.01
77201.0	0.01
77825.0	0.01
78164.0	0.01
78463.0	0.01
78466.0	0.01
85493.0	0.01
85821.0	0.01
87952.0	0.01
88897.0	0.01
89938.0	0.01
90436.0	0.01
91079.0	0.01
91404.0	0.01
91407.0	0.01
95777.0	0.01
96201.0	0.01
96897.0	0.01
97264.0	0.01
97695.0	0.01
98026.0	0.01
98030.0	0.01
102133.0	0.01
102695.0	0.01
103436.0	0.01
104161.0	0.01
104870.0	0.01
105337.0	0.01
105741.0	0.01
106222.0	0.01
106699.0	0.01
106969.0	0.01
106973.0	0.01
111950.0	0.01
112688.0	0.01
113075.0	0.01
113377.0	0.01
113810.0	0.01
114179.0	0.01
114184.0	0.01
118577.0	0.01
118937.0	0.01
119501.0	0.01
119789.0	0.01
120799.0	0.01
121054.0	0.01
121059.0	0.01
124468.0	0.01
125390.0	0.01
125735.0	0.01
126061.0	0.01
126718.0	0.01
126989.0	0.01
126995.0	0.01
129934.0	0.01
130955.0	0.01
131356.0	0.01
131707.0	0.01
132049.0	0.01
132399.0	0.01
133468.0	0.01
133879.0	0.01
133883.0	0.01
137490.0	0.01
138427.0	0.01
138910.0	0.01
139308.0	0.01
139923.0	0.01
140470.0	0.01
140474.0	0.01
