onset	duration	response_time	condition	correct	experiment_exp_id	key_press	stim_color	stim_word	trial_type	worker_id	junk
3.525	0.639	0.16575	incongruent	1.0	stroop	71	blue	red	incongruent	s581	False
5.527	0.639	0.05975	congruent	1.0	stroop	71	blue	blue	congruent	s581	False
7.534	0.639	-0.05925	incongruent	1.0	stroop	89	red	green	incongruent	s581	False
9.808	0.639	0.21975	incongruent	1.0	stroop	82	green	blue	incongruent	s581	False
11.811	0.639	-0.01225	congruent	1.0	stroop	82	green	green	congruent	s581	False
13.952	0.639	-0.09925	congruent	1.0	stroop	82	green	green	congruent	s581	False
15.955	0.639	-0.11725	congruent	1.0	stroop	82	green	green	congruent	s581	False
18.096	0.639	-0.12425	congruent	1.0	stroop	71	blue	blue	congruent	s581	False
20.102	0.639	-0.06425	congruent	1.0	stroop	89	red	red	congruent	s581	False
22.107	0.639	-0.00125	incongruent	1.0	stroop	89	red	green	incongruent	s581	False
24.113	0.639	-0.07025	incongruent	1.0	stroop	89	red	blue	incongruent	s581	False
26.39	0.639	0.15075	incongruent	1.0	stroop	82	green	red	incongruent	s581	False
28.393	0.639	-0.21825	incongruent	1.0	stroop	71	blue	red	incongruent	s581	False
30.532	0.639	-0.18425	congruent	1.0	stroop	71	blue	blue	congruent	s581	False
32.945	0.639	0.03275	incongruent	1.0	stroop	82	green	red	incongruent	s581	False
35.22	0.639	-0.02625	congruent	1.0	stroop	82	green	green	congruent	s581	False
37.905	0.639	-0.06425	congruent	0.0	stroop	71	red	red	congruent	s581	True
39.908	0.639	0.07575	congruent	1.0	stroop	82	green	green	congruent	s581	False
42.319	0.639	-0.08125	congruent	1.0	stroop	82	green	green	congruent	s581	False
44.457	0.639	-0.16525	incongruent	1.0	stroop	82	green	blue	incongruent	s581	False
47.143	0.639	-0.02025	incongruent	1.0	stroop	71	blue	green	incongruent	s581	False
49.145	0.639	-0.12325	incongruent	1.0	stroop	89	red	green	incongruent	s581	False
51.284	0.639	0.02275	congruent	1.0	stroop	89	red	red	congruent	s581	False
54.242	0.639	-0.17025	incongruent	1.0	stroop	89	red	blue	incongruent	s581	False
56.247	0.639	0.07375	incongruent	0.0	stroop	71	green	blue	incongruent	s581	True
58.521	0.639	-0.02225	incongruent	1.0	stroop	89	red	green	incongruent	s581	False
60.524	0.639	-0.05425	congruent	1.0	stroop	82	green	green	congruent	s581	False
62.53	0.639	-0.01525	congruent	1.0	stroop	71	blue	blue	congruent	s581	False
64.535	0.639	0.37275	incongruent	1.0	stroop	82	green	red	incongruent	s581	False
66.538	0.639	0.22675	congruent	1.0	stroop	82	green	green	congruent	s581	False
68.679	0.639	0.02075	congruent	1.0	stroop	89	red	red	congruent	s581	False
70.684	0.639	-0.03025	incongruent	1.0	stroop	89	red	blue	incongruent	s581	False
72.687	0.639	0.17775	congruent	1.0	stroop	82	green	green	congruent	s581	False
74.827	0.639	0.06775	incongruent	1.0	stroop	89	red	blue	incongruent	s581	False
76.834	0.639	0.43875	incongruent	1.0	stroop	71	blue	green	incongruent	s581	False
78.837	0.639	0.17175	incongruent	1.0	stroop	82	green	red	incongruent	s581	False
80.976	0.639	0.11675	congruent	1.0	stroop	89	red	red	congruent	s581	False
83.117	0.639	-0.02225	congruent	1.0	stroop	89	red	red	congruent	s581	False
85.392	0.639	0.09075	incongruent	1.0	stroop	71	blue	green	incongruent	s581	False
88.077	0.639	-0.10125	congruent	1.0	stroop	89	red	red	congruent	s581	False
90.082	0.639	-0.08125	congruent	1.0	stroop	89	red	red	congruent	s581	False
92.088	0.639	0.03275	incongruent	1.0	stroop	82	green	blue	incongruent	s581	False
94.365	0.639	-0.13625	incongruent	1.0	stroop	82	green	blue	incongruent	s581	False
96.367	0.639	0.00875	congruent	1.0	stroop	89	red	red	congruent	s581	False
98.369	0.639	0.04675	incongruent	1.0	stroop	82	green	red	incongruent	s581	False
100.373	0.639	0.09375	incongruent	1.0	stroop	82	green	red	incongruent	s581	False
102.378	0.639	0.24575	incongruent	0.0	stroop	71	green	blue	incongruent	s581	True
104.379	0.639	0.43775	incongruent	1.0	stroop	71	blue	green	incongruent	s581	False
106.382	0.639	0.03975	congruent	1.0	stroop	89	red	red	congruent	s581	False
108.659	0.639	0.02275	incongruent	1.0	stroop	71	blue	red	incongruent	s581	False
110.662	0.639	0.11775	congruent	1.0	stroop	71	blue	blue	congruent	s581	False
113.075	0.639	0.24775	congruent	1.0	stroop	89	red	red	congruent	s581	False
115.078	0.639	-0.12525	congruent	1.0	stroop	71	blue	blue	congruent	s581	False
117.219	0.639	-0.02925	congruent	1.0	stroop	71	blue	blue	congruent	s581	False
119.225	0.639	-0.23225	congruent	1.0	stroop	82	green	green	congruent	s581	False
121.23	0.639	-0.18925	incongruent	1.0	stroop	89	red	blue	incongruent	s581	False
123.235	0.639	-0.18125	congruent	1.0	stroop	71	blue	blue	congruent	s581	False
125.512	0.639	-0.01325	incongruent	1.0	stroop	71	blue	red	incongruent	s581	False
127.519	0.639	-0.14525	incongruent	1.0	stroop	82	green	blue	incongruent	s581	False
129.796	0.639	-0.02825	incongruent	1.0	stroop	71	blue	red	incongruent	s581	False
132.072	0.639	-0.03325	incongruent	1.0	stroop	82	green	red	incongruent	s581	False
134.076	0.639	-0.14125	congruent	1.0	stroop	71	blue	blue	congruent	s581	False
136.761	0.639	-0.11625	incongruent	1.0	stroop	89	red	green	incongruent	s581	False
138.767	0.639	-0.17325	congruent	1.0	stroop	71	blue	blue	congruent	s581	False
141.044	0.639	-0.21025	congruent	1.0	stroop	71	blue	blue	congruent	s581	False
143.049	0.639	0.03075	congruent	1.0	stroop	71	blue	blue	congruent	s581	False
145.055	0.639	-0.12925	incongruent	1.0	stroop	71	blue	green	incongruent	s581	False
147.33	0.639	-0.09525	congruent	0.0	stroop	89	green	green	congruent	s581	True
149.471	0.639	-0.02625	congruent	1.0	stroop	82	green	green	congruent	s581	False
152.018	0.639	-0.23825	incongruent	1.0	stroop	82	green	blue	incongruent	s581	False
154.43	0.639	-0.07625	incongruent	1.0	stroop	89	red	green	incongruent	s581	False
156.431	0.639	0.24075	incongruent	1.0	stroop	71	blue	red	incongruent	s581	False
158.436	0.639	-0.19825	incongruent	1.0	stroop	71	blue	green	incongruent	s581	False
160.442	0.639	-0.09425	congruent	1.0	stroop	82	green	green	congruent	s581	False
162.992	0.639	0.36175	congruent	1.0	stroop	71	blue	blue	congruent	s581	False
165.13	0.639	-0.08125	congruent	1.0	stroop	89	red	red	congruent	s581	False
167.136	0.639	-0.00225	congruent	1.0	stroop	82	green	green	congruent	s581	False
169.141	0.639	-0.04225	congruent	1.0	stroop	71	blue	blue	congruent	s581	False
171.418	0.639	-0.33125	incongruent	1.0	stroop	89	red	blue	incongruent	s581	False
173.422	0.639	-0.23225	congruent	1.0	stroop	89	red	red	congruent	s581	False
175.426	0.639	0.27275	incongruent	1.0	stroop	71	blue	green	incongruent	s581	False
177.568	0.639	0.04875	incongruent	1.0	stroop	89	red	green	incongruent	s581	False
179.573	0.639	-0.04825	incongruent	1.0	stroop	71	blue	red	incongruent	s581	False
181.848	0.639	-0.11425	congruent	1.0	stroop	71	blue	blue	congruent	s581	False
183.987	0.639	0.00475	incongruent	1.0	stroop	71	blue	green	incongruent	s581	False
186.4	0.639	-0.05725	congruent	1.0	stroop	89	red	red	congruent	s581	False
188.403	0.639	0.01675	congruent	1.0	stroop	71	blue	blue	congruent	s581	False
190.405	0.639	0.05775	incongruent	1.0	stroop	89	red	blue	incongruent	s581	False
193.224	0.639	0.11975	incongruent	1.0	stroop	82	green	red	incongruent	s581	False
195.227	0.639	0.07575	incongruent	1.0	stroop	89	red	blue	incongruent	s581	False
197.232	0.639	0.01475	congruent	0.0	stroop	71	green	green	congruent	s581	True
199.371	0.639	-0.13225	congruent	1.0	stroop	89	red	red	congruent	s581	False
201.376	0.639	0.42875	incongruent	1.0	stroop	89	red	green	incongruent	s581	False
203.378	0.639	0.10175	congruent	1.0	stroop	89	red	red	congruent	s581	False
205.382	0.639	-0.07925	incongruent	1.0	stroop	71	blue	red	incongruent	s581	False
207.387	0.639	0.10775	congruent	1.0	stroop	82	green	green	congruent	s581	False
