onset	duration
-102556.0	0.01
5026.0	0.01
9555.0	0.01
14698.0	0.01
19027.0	0.01
24699.0	0.01
28851.0	0.01
33258.0	0.01
38701.0	0.01
43628.0	0.01
47232.0	0.01
53328.0	0.01
58682.0	0.01
63027.0	0.01
70230.0	0.01
73951.0	0.01
77918.0	0.01
83065.0	0.01
87756.0	0.01
93433.0	0.01
98079.0	0.01
103560.0	0.01
107826.0	0.01
112309.0	0.01
118122.0	0.01
122099.0	0.01
128748.0	0.01
133262.0	0.01
138382.0	0.01
143566.0	0.01
148268.0	0.01
154394.0	0.01
157284.0	0.01
162667.0	0.01
166911.0	0.01
171539.0	0.01
177931.0	0.01
181913.0	0.01
186090.0	0.01
193652.0	0.01
198476.0	0.01
202628.0	0.01
207690.0	0.01
214324.0	0.01
218176.0	0.01
223153.0	0.01
227503.0	0.01
234338.0	0.01
237885.0	0.01
243115.0	0.01
247487.0	0.01
253720.0	0.01
258554.0	0.01
262613.0	0.01
267773.0	0.01
272494.0	0.01
276964.0	0.01
283736.0	0.01
288888.0	0.01
292517.0	0.01
297694.0	0.01
302232.0	0.01
304857.0	0.01
315756.0	0.01
320751.0	0.01
324838.0	0.01
329432.0	0.01
334990.0	0.01
341263.0	0.01
345120.0	0.01
351323.0	0.01
357088.0	0.01
361684.0	0.01
365659.0	0.01
370786.0	0.01
376601.0	0.01
381094.0	0.01
385604.0	0.01
390003.0	0.01
394676.0	0.01
399365.0	0.01
404836.0	0.01
409825.0	0.01
414408.0	0.01
419400.0	0.01
425564.0	0.01
428164.0	0.01
434918.0	0.01
439524.0	0.01
445016.0	0.01
450257.0	0.01
454065.0	0.01
459641.0	0.01
464876.0	0.01
470790.0	0.01
474254.0	0.01
479234.0	0.01
485276.0	0.01
489953.0	0.01
496309.0	0.01
500355.0	0.01
505359.0	0.01
510311.0	0.01
514806.0	0.01
519393.0	0.01
525002.0	0.01
529577.0	0.01
534599.0	0.01
539608.0	0.01
544196.0	0.01
549109.0	0.01
554929.0	0.01
560372.0	0.01
564920.0	0.01
568685.0	0.01
574210.0	0.01
582326.0	0.01
585501.0	0.01
589830.0	0.01
596670.0	0.01
602733.0	0.01
606489.0	0.01
