onset	duration	response_time	SS_delay	correct	experiment_exp_id	key_press	passed_check	stop_response	stopped	trial_type	worker_id	junk
83.687	0.561	0.10471653543307081	150.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s619	False
86.143	0.561	-0.6262834645669292	150.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True	crit_stop_success	s619	False
88.399	0.561	0.24771653543307082	200.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_signal	s619	False
90.651	0.561	-0.014283464566929183	200.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s619	False
93.402	0.561	-0.09528346456692918	200.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_signal	s619	False
95.755	0.561	-0.01628346456692918	200.0	0.0	motor_selective_stop_signal	71.0	False	89.0	False	crit_go	s619	True
98.508	0.561	0.12371653543307082	200.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s619	False
100.964	0.561	0.1727165354330708	200.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s619	False
103.216	0.561	-0.6262834645669292	200.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True	crit_stop_success	s619	False
105.573	0.561	-0.08328346456692919	250.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s619	False
108.229	0.561	-0.6262834645669292	250.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True	crit_stop_success	s619	False
110.683	0.561	0.6137165354330708	300.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s619	False
112.939	0.561	0.06671653543307082	300.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_signal	s619	False
115.292	0.561	-0.08528346456692919	300.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_signal	s619	False
118.248	0.561	-0.06828346456692919	300.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s619	False
120.504	0.561	-0.015283464566929182	300.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s619	False
123.457	0.561	0.15871653543307082	300.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_signal	s619	False
124.912	0.561	-0.6262834645669292		0.0	motor_selective_stop_signal	-1.0	False		True		s619	True
136.429	0.561	0.1767165354330708	300.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_stop_failure	s619	False
138.683	0.561	0.12471653543307082	250.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s619	False
141.036	0.561	-0.13028346456692919	250.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s619	False
143.492	0.561	-0.11528346456692919	250.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_stop_failure	s619	False
145.745	0.561	-0.6262834645669292	200.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True		s619	True
148.198	0.561	0.0007165354330708169	200.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s619	False
150.953	0.561	0.024716535433070817	200.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_signal	s619	False
153.205	0.561	-0.027283464566929184	200.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s619	False
155.559	0.561	-0.6262834645669292	200.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True		s619	True
158.011	0.561	-0.07828346456692918	200.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s619	False
160.366	0.561	0.1817165354330708	200.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_signal	s619	False
162.62	0.561	0.2387165354330708	200.0	0.0	motor_selective_stop_signal	89.0	False	89.0	False	noncrit_nosignal	s619	True
165.175	0.561	-0.11428346456692919	200.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s619	False
167.631	0.561	0.2527165354330708	200.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s619	False
170.286	0.561	0.18371653543307082	200.0	0.0	motor_selective_stop_signal	71.0	False	89.0	False	crit_stop_failure	s619	True
172.538	0.561	-0.6262834645669292	150.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True		s619	True
175.189	0.561	0.06971653543307081	150.0	0.0	motor_selective_stop_signal	89.0	False	89.0	False	noncrit_nosignal	s619	True
177.545	0.561	0.26871653543307084	150.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s619	False
179.801	0.561	0.12071653543307082	150.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s619	False
182.054	0.561	0.10571653543307082	150.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s619	False
184.309	0.561	0.002716535433070817	150.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s619	False
186.664	0.561	0.09071653543307082	150.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_signal	s619	False
189.216	0.561	0.03271653543307082	150.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s619	False
191.569	0.561	0.27871653543307084	150.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_stop_failure	s619	False
194.026	0.561	-0.08128346456692918	100.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s619	False
196.482	0.561	-0.042283464566929184	100.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_stop_failure	s619	False
198.836	0.561	0.06671653543307082	50.0	0.0	motor_selective_stop_signal	89.0	False	89.0	False	noncrit_signal	s619	True
201.091	0.561	0.042716535433070815	50.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s619	False
203.645	0.561	0.09771653543307082	50.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s619	False
206.202	0.561	0.07371653543307082	50.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_signal	s619	False
208.457	0.561	-0.03828346456692918	50.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s619	False
210.711	0.561	0.09671653543307082	50.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_stop_failure	s619	False
213.162	0.561	-0.02028346456692918	0.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s619	False
215.513	0.561	-0.08028346456692918	0.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s619	False
217.765	0.561	0.16071653543307082	0.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s619	False
220.921	0.561	-0.1402834645669292	0.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s619	False
223.576	0.561	-0.08828346456692918	0.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_signal	s619	False
225.83	0.561	0.1767165354330708	0.0	0.0	motor_selective_stop_signal	71.0	False	89.0	False	crit_stop_failure	s619	True
228.284	0.561	-0.04728346456692918	0.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_signal	s619	False
231.137	0.561	-0.03228346456692918	0.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s619	False
233.594	0.561	-0.04828346456692918	0.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s619	False
235.849	0.561	-0.11328346456692918	0.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s619	False
238.104	0.561	-0.1362834645669292	0.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_signal	s619	False
240.661	0.561	-0.15628346456692918	0.0	0.0	motor_selective_stop_signal	71.0	False	89.0	False	crit_stop_failure	s619	True
242.918	0.561	0.13471653543307083	0.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s619	False
245.272	0.561	-0.6262834645669292	0.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True	crit_stop_success	s619	False
247.625	0.561	0.08871653543307081	50.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s619	False
249.877	0.561	0.19671653543307083	50.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_signal	s619	False
252.23	0.561	-0.021283464566929183	50.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s619	False
254.482	0.561	-0.06728346456692919	50.0	0.0	motor_selective_stop_signal	71.0	False	89.0	False	crit_go	s619	True
255.935	0.561	-0.6262834645669292		0.0	motor_selective_stop_signal	-1.0	False		True		s619	True
267.444	0.561	-0.015283464566929182	50.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s619	False
269.696	0.561	-0.042283464566929184	50.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s619	False
272.049	0.561	-0.09928346456692919	50.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_signal	s619	False
274.501	0.561	-0.6262834645669292	50.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True	crit_stop_success	s619	False
276.756	0.561	0.1497165354330708	100.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s619	False
279.009	0.561	-0.1332834645669292	100.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s619	False
281.865	0.561	0.06271653543307082	100.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s619	False
284.121	0.561	-0.10628346456692918	100.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s619	False
287.573	0.561	0.08371653543307081	100.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_signal	s619	False
289.925	0.561	-0.060283464566929186	100.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_signal	s619	False
292.277	0.561	-0.11328346456692918	100.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s619	False
294.631	0.561	0.11971653543307081	100.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_stop_failure	s619	False
297.086	0.561	0.06371653543307082	50.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_signal	s619	False
299.637	0.561	-0.03328346456692918	50.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s619	False
301.99	0.561	0.15071653543307081	50.0	0.0	motor_selective_stop_signal	71.0	False	89.0	False	crit_stop_failure	s619	True
304.245	0.561	-0.001283464566929183	0.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s619	False
306.5	0.561	0.059716535433070816	0.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s619	False
309.553	0.561	0.07671653543307082	0.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s619	False
312.005	0.561	0.0007165354330708169	0.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s619	False
314.361	0.561	0.1427165354330708	0.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_stop_failure	s619	False
316.615	0.561	0.4367165354330708	0.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_stop_failure	s619	False
319.869	0.561	0.11971653543307081	0.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s619	False
322.824	0.561	0.19771653543307083	0.0	0.0	motor_selective_stop_signal	71.0	False	89.0	False	crit_stop_failure	s619	True
325.376	0.561	-0.06528346456692918	0.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s619	False
327.73	0.561	0.13671653543307083	0.0	0.0	motor_selective_stop_signal	71.0	False	89.0	False	crit_stop_failure	s619	True
330.283	0.561	0.001716535433070817	0.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s619	False
