movement_onset	onset	duration	response_time	CTI	correct	cue	cue_switch	experiment_exp_id	key_press	stim_color	stim_number	switch_type	task	task_switch	trial_type	worker_id	junk
5.045	3.528	1.595	-0.07700416666666672	900.0	True	Magnitude	switch	twobytwo	71.0	#1F45FC	7.0	cue_switch	magnitude	stay	poldrack-single-stim	s602	False
7.654	6.57	0.795	0.2899958333333333	100.0	True	Orange-Blue		twobytwo	71.0	orange	4.0	task_switch	color	switch	poldrack-single-stim	s602	False
10.352	8.95	1.595	-0.19200416666666673	900.0	True	High-Low		twobytwo	89.0	orange	2.0	task_switch	magnitude	switch	poldrack-single-stim	s602	False
13.004	11.994	0.795	0.21599583333333328	100.0	True	High-Low	stay	twobytwo	71.0	orange	7.0	cue_stay	magnitude	stay	poldrack-single-stim	s602	False
15.845	14.372	1.595	-0.12100416666666672	900.0	True	Orange-Blue		twobytwo	89.0	#1F45FC	8.0	task_switch	color	switch	poldrack-single-stim	s602	False
18.208	17.277	0.795	0.1369958333333333	100.0	True	Orange-Blue	stay	twobytwo	89.0	#1F45FC	1.0	cue_stay	color	stay	poldrack-single-stim	s602	False
20.882	20.199	0.795	-0.11100416666666672	100.0	True	Color	switch	twobytwo	89.0	#1F45FC	8.0	cue_switch	color	stay	poldrack-single-stim	s602	False
24.009	22.714	1.595	-0.29900416666666674	900.0	True	Color	stay	twobytwo	71.0	orange	6.0	cue_stay	color	stay	poldrack-single-stim	s602	False
27.04	25.621	1.595	-0.1750041666666667	900.0	True	Color	stay	twobytwo	71.0	orange	8.0	cue_stay	color	stay	poldrack-single-stim	s602	False
30.606	29.069	1.595	-0.05700416666666672	900.0	True	Magnitude		twobytwo	89.0	orange	4.0	task_switch	magnitude	switch	poldrack-single-stim	s602	False
32.912	32.114	0.795	0.00399583333333328	100.0	False	Orange-Blue		twobytwo	71.0	#1F45FC	7.0	task_switch	color	switch	poldrack-single-stim	s602	True
35.012	34.223	0.795	-0.00500416666666672	100.0	True	Orange-Blue	stay	twobytwo	71.0	orange	2.0	cue_stay	color	stay	poldrack-single-stim	s602	False
37.709	36.327	1.595	-0.21200416666666672	900.0	True	Color	switch	twobytwo	71.0	orange	9.0	cue_switch	color	stay	poldrack-single-stim	s602	False
40.016	39.367	0.795	-0.1450041666666667	100.0	True	Color	stay	twobytwo	71.0	orange	3.0	cue_stay	color	stay	poldrack-single-stim	s602	False
42.428	41.61	0.795	0.02399583333333328	100.0	True	Magnitude		twobytwo	89.0	#1F45FC	4.0	task_switch	magnitude	switch	poldrack-single-stim	s602	False
45.16	43.985	0.795	0.38099583333333326	100.0	True	High-Low	switch	twobytwo	71.0	#1F45FC	9.0	cue_switch	magnitude	stay	poldrack-single-stim	s602	False
