movement_onset	onset	response_time	planning	condition	experiment_exp_id	key_press	problem_id	trial_type	worker_id	junk	duration
7.194	3.007	3.247857894736842	1	UA_with_intermeidate	ward_and_allport	71	0.0	poldrack-single-stim	s568	False	2.985
9.241	7.195	1.1068578947368422	0	UA_with_intermeidate	ward_and_allport	82	0.0	poldrack-single-stim	s568	False	
10.196	9.244	0.012857894736842127	0	UA_with_intermeidate	ward_and_allport	71	0.0	poldrack-single-stim	s568	False	
11.103	10.198	-0.034142105263157876	0	UA_with_intermeidate	ward_and_allport	89	0.0	poldrack-single-stim	s568	False	
12.57	11.104	0.5268578947368421	0	UA_with_intermeidate	ward_and_allport	82	0.0	poldrack-single-stim	s568	False	
13.255	12.571	-0.2551421052631579	0	UA_with_intermeidate	ward_and_allport	89	0.0	poldrack-single-stim	s568	False	
13.257	13.258	-0.9401421052631579	0	UA_with_intermeidate	ward_and_allport	-1	0.0	poldrack-single-stim	s568	True	
20.427	15.761	3.7268578947368423	1	UA_with_intermeidate	ward_and_allport	89	1.0	poldrack-single-stim	s568	False	2.985
20.893	20.428	-0.47414210526315786	0	UA_with_intermeidate	ward_and_allport	82	1.0	poldrack-single-stim	s568	False	
21.725	20.895	-0.10914210526315787	0	UA_with_intermeidate	ward_and_allport	71	1.0	poldrack-single-stim	s568	False	
22.546	21.726	-0.11914210526315787	0	UA_with_intermeidate	ward_and_allport	89	1.0	poldrack-single-stim	s568	False	
23.606	22.548	0.11885789473684212	0	UA_with_intermeidate	ward_and_allport	82	1.0	poldrack-single-stim	s568	False	
24.054	23.607	-0.4921421052631579	0	UA_with_intermeidate	ward_and_allport	89	1.0	poldrack-single-stim	s568	False	
24.056	24.057	-0.9401421052631579	0	UA_with_intermeidate	ward_and_allport	-1	1.0	poldrack-single-stim	s568	True	
30.273	26.159	3.174857894736842	1	UA_without_intermeidate	ward_and_allport	71	2.0	poldrack-single-stim	s568	False	2.985
34.347	30.275	3.1328578947368424	0	UA_without_intermeidate	ward_and_allport	82	2.0	poldrack-single-stim	s568	False	
39.246	34.349	3.9578578947368426	0	UA_without_intermeidate	ward_and_allport	82	2.0	poldrack-single-stim	s568	False	
40.897	39.247	0.7108578947368421	0	UA_without_intermeidate	ward_and_allport	71	2.0	poldrack-single-stim	s568	False	
41.59	40.9	-0.2491421052631579	0	UA_without_intermeidate	ward_and_allport	82	2.0	poldrack-single-stim	s568	False	
42.304	41.59	-0.22514210526315787	0	UA_without_intermeidate	ward_and_allport	89	2.0	poldrack-single-stim	s568	False	
43.623	42.307	0.3768578947368421	0	UA_without_intermeidate	ward_and_allport	71	2.0	poldrack-single-stim	s568	False	
44.288	43.623	-0.27414210526315785	0	UA_without_intermeidate	ward_and_allport	89	2.0	poldrack-single-stim	s568	False	
45.129	44.29	-0.10014210526315788	0	UA_without_intermeidate	ward_and_allport	71	2.0	poldrack-single-stim	s568	False	
45.49	45.131	-0.5801421052631579	0	UA_without_intermeidate	ward_and_allport	89	2.0	poldrack-single-stim	s568	False	
45.492	45.493	-0.9401421052631579	0	UA_without_intermeidate	ward_and_allport	-1	2.0	poldrack-single-stim	s568	True	
50.844	47.695	2.2098578947368424	1	UA_without_intermeidate	ward_and_allport	71	3.0	poldrack-single-stim	s568	False	2.985
51.566	50.844	-0.2171421052631579	0	UA_without_intermeidate	ward_and_allport	89	3.0	poldrack-single-stim	s568	False	
52.95	51.568	0.4428578947368421	0	UA_without_intermeidate	ward_and_allport	82	3.0	poldrack-single-stim	s568	False	
53.449	52.952	-0.4421421052631579	0	UA_without_intermeidate	ward_and_allport	89	3.0	poldrack-single-stim	s568	False	
54.423	53.451	0.03285789473684213	0	UA_without_intermeidate	ward_and_allport	71	3.0	poldrack-single-stim	s568	False	
54.775	54.423	-0.5871421052631579	0	UA_without_intermeidate	ward_and_allport	89	3.0	poldrack-single-stim	s568	False	
54.777	54.778	-0.9401421052631579	0	UA_without_intermeidate	ward_and_allport	-1	3.0	poldrack-single-stim	s568	True	
64.663	58.783	4.940857894736842	1	PA_with_intermediate	ward_and_allport	82	0.0	poldrack-single-stim	s568	False	2.985
65.259	64.664	-0.34414210526315786	0	PA_with_intermediate	ward_and_allport	89	0.0	poldrack-single-stim	s568	False	
66.371	65.261	0.17085789473684213	0	PA_with_intermediate	ward_and_allport	82	0.0	poldrack-single-stim	s568	False	
67.813	66.372	0.5018578947368422	0	PA_with_intermediate	ward_and_allport	71	0.0	poldrack-single-stim	s568	False	
68.721	67.815	-0.033142105263157876	0	PA_with_intermediate	ward_and_allport	89	0.0	poldrack-single-stim	s568	False	
69.151	68.722	-0.5101421052631578	0	PA_with_intermediate	ward_and_allport	82	0.0	poldrack-single-stim	s568	False	
69.153	69.154	-0.9401421052631579	0	PA_with_intermediate	ward_and_allport	-1	0.0	poldrack-single-stim	s568	True	
77.379	71.564	4.875857894736843	1	PA_without_intermediate	ward_and_allport	71	1.0	poldrack-single-stim	s568	False	2.985
78.093	77.38	-0.22614210526315787	0	PA_without_intermediate	ward_and_allport	89	1.0	poldrack-single-stim	s568	False	
79.169	78.095	0.13485789473684212	0	PA_without_intermediate	ward_and_allport	71	1.0	poldrack-single-stim	s568	False	
79.81	79.17	-0.2991421052631579	0	PA_without_intermediate	ward_and_allport	82	1.0	poldrack-single-stim	s568	False	
80.34	79.812	-0.41114210526315786	0	PA_without_intermediate	ward_and_allport	71	1.0	poldrack-single-stim	s568	False	
80.677	80.342	-0.6041421052631579	0	PA_without_intermediate	ward_and_allport	89	1.0	poldrack-single-stim	s568	False	
