onset	duration	response_time	condition	correct	experiment_exp_id	key_press	stim_color	stim_word	trial_type	worker_id	junk
3.511	0.639	0.24184375	incongruent	1.0	stroop	82	green	blue	incongruent	s524	False
5.513	0.639	-0.05215625	congruent	1.0	stroop	71	blue	blue	congruent	s524	False
8.06	0.639	0.07184375	congruent	1.0	stroop	82	green	green	congruent	s524	False
10.199	0.639	0.25884375	congruent	1.0	stroop	71	blue	blue	congruent	s524	False
12.201	0.639	0.28484375	congruent	1.0	stroop	82	green	green	congruent	s524	False
14.203	0.639	0.01284375	congruent	1.0	stroop	82	green	green	congruent	s524	False
16.477	0.639	0.03684375	incongruent	1.0	stroop	71	blue	green	incongruent	s524	False
18.48	0.639	0.00184375	congruent	0.0	stroop	71	green	green	congruent	s524	True
20.483	0.639	0.14584375	incongruent	1.0	stroop	71	blue	red	incongruent	s524	False
22.621	0.639	0.01484375	incongruent	1.0	stroop	89	red	blue	incongruent	s524	False
24.623	0.639	0.47984375	incongruent	1.0	stroop	82	green	red	incongruent	s524	False
26.897	0.639	0.70884375	congruent	0.0	stroop	89	green	green	congruent	s524	True
29.035	0.639	0.11184375	incongruent	1.0	stroop	82	green	red	incongruent	s524	False
31.445	0.639	-0.05615625	congruent	1.0	stroop	82	green	green	congruent	s524	False
33.446	0.639	-0.02715625	congruent	1.0	stroop	82	green	green	congruent	s524	False
35.448	0.639	-0.04415625	incongruent	1.0	stroop	82	green	red	incongruent	s524	False
38.267	0.639	0.20784375	incongruent	1.0	stroop	89	red	blue	incongruent	s524	False
40.27	0.639	0.25584375	incongruent	1.0	stroop	82	green	red	incongruent	s524	False
42.272	0.639	0.32384375	congruent	1.0	stroop	89	red	red	congruent	s524	False
44.411	0.639	-0.00515625	congruent	1.0	stroop	71	blue	blue	congruent	s524	False
46.413	0.639	-0.53515625	incongruent	0.0	stroop	-1	red	blue	incongruent	s524	True
48.416	0.639	0.71784375	congruent	1.0	stroop	82	green	green	congruent	s524	False
50.417	0.639	-0.01915625	incongruent	1.0	stroop	71	blue	red	incongruent	s524	False
52.419	0.639	-0.11615625	congruent	1.0	stroop	89	red	red	congruent	s524	False
54.421	0.639	0.13684375	incongruent	1.0	stroop	89	red	green	incongruent	s524	False
56.423	0.639	-0.02515625	congruent	1.0	stroop	89	red	red	congruent	s524	False
58.425	0.639	0.03184375	incongruent	1.0	stroop	89	red	blue	incongruent	s524	False
60.7	0.639	0.09284375	incongruent	1.0	stroop	71	blue	red	incongruent	s524	False
62.702	0.639	-0.53515625	congruent	0.0	stroop	-1	red	red	congruent	s524	True
64.841	0.639	0.06284375	congruent	1.0	stroop	89	red	red	congruent	s524	False
66.843	0.639	0.10484375	congruent	1.0	stroop	82	green	green	congruent	s524	False
68.982	0.639	-0.53515625	congruent	0.0	stroop	-1	green	green	congruent	s524	True
70.983	0.639	-0.53515625	congruent	0.0	stroop	-1	red	red	congruent	s524	True
72.986	0.639	-0.53515625	incongruent	0.0	stroop	-1	green	blue	incongruent	s524	True
74.989	0.639	0.10884375	incongruent	1.0	stroop	82	green	blue	incongruent	s524	False
77.263	0.639	0.10484375	incongruent	1.0	stroop	71	blue	green	incongruent	s524	False
79.266	0.639	0.02184375	incongruent	1.0	stroop	71	blue	red	incongruent	s524	False
81.404	0.639	-0.07215625	congruent	1.0	stroop	89	red	red	congruent	s524	False
83.813	0.639	-0.02515625	incongruent	1.0	stroop	71	blue	red	incongruent	s524	False
86.088	0.639	0.27184375	congruent	1.0	stroop	82	green	green	congruent	s524	False
88.77	0.639	0.12784375	congruent	1.0	stroop	71	blue	blue	congruent	s524	False
90.772	0.639	-0.53515625	congruent	0.0	stroop	-1	blue	blue	congruent	s524	True
93.182	0.639	0.49384375	congruent	1.0	stroop	71	blue	blue	congruent	s524	False
95.32	0.639	0.02484375	incongruent	1.0	stroop	71	blue	red	incongruent	s524	False
98.003	0.639	-0.01915625	incongruent	1.0	stroop	71	blue	red	incongruent	s524	False
100.005	0.639	0.12384375	incongruent	1.0	stroop	82	green	blue	incongruent	s524	False
102.144	0.639	-0.00115625	congruent	1.0	stroop	89	red	red	congruent	s524	False
105.098	0.639	0.31984375	incongruent	1.0	stroop	82	green	red	incongruent	s524	False
107.1	0.639	0.06084375	incongruent	1.0	stroop	89	red	green	incongruent	s524	False
109.374	0.639	-0.00915625	incongruent	1.0	stroop	89	red	green	incongruent	s524	False
111.376	0.639	-0.53515625	congruent	0.0	stroop	-1	blue	blue	congruent	s524	True
113.378	0.639	-0.53515625	congruent	0.0	stroop	-1	red	red	congruent	s524	True
115.379	0.639	-0.50115625	incongruent	1.0	stroop	89	red	green	incongruent	s524	True
117.382	0.639	-0.12915625	congruent	1.0	stroop	71	blue	blue	congruent	s524	False
119.521	0.639	0.03084375	congruent	1.0	stroop	89	red	red	congruent	s524	False
121.523	0.639	0.15884375	incongruent	1.0	stroop	71	blue	green	incongruent	s524	False
123.525	0.639	-0.53515625	congruent	0.0	stroop	-1	red	red	congruent	s524	True
125.664	0.639	-0.47615625	incongruent	1.0	stroop	89	red	green	incongruent	s524	False
127.666	0.639	0.17084375	incongruent	1.0	stroop	82	green	blue	incongruent	s524	False
129.669	0.639	0.06684375	incongruent	1.0	stroop	82	green	blue	incongruent	s524	False
131.807	0.639	0.03984375	congruent	1.0	stroop	71	blue	blue	congruent	s524	False
133.945	0.639	-0.03315625	congruent	1.0	stroop	82	green	green	congruent	s524	False
136.22	0.639	-0.08415625	incongruent	1.0	stroop	89	red	blue	incongruent	s524	False
138.902	0.639	-0.11215625	congruent	1.0	stroop	82	green	green	congruent	s524	False
140.904	0.639	0.19484375	congruent	1.0	stroop	71	blue	blue	congruent	s524	False
