movement_onset	onset	response_time	planning	condition	experiment_exp_id	key_press	problem_id	trial_type	worker_id	junk	duration
7.886	3.015	3.893449468085106	1	UA_with_intermeidate	ward_and_allport	71	0.0	poldrack-single-stim	s577	False	2.985
9.054	7.888	0.18844946808510632	0	UA_with_intermeidate	ward_and_allport	82	0.0	poldrack-single-stim	s577	False	
9.973	9.056	-0.060550531914893665	0	UA_with_intermeidate	ward_and_allport	71	0.0	poldrack-single-stim	s577	False	
10.472	9.975	-0.48055053191489366	0	UA_with_intermeidate	ward_and_allport	89	0.0	poldrack-single-stim	s577	False	
12.6	10.473	1.1494494680851062	0	UA_with_intermeidate	ward_and_allport	82	0.0	poldrack-single-stim	s577	False	
13.367	12.602	-0.21255053191489368	0	UA_with_intermeidate	ward_and_allport	89	0.0	poldrack-single-stim	s577	False	
13.372	13.373	-0.9785505319148937	0	UA_with_intermeidate	ward_and_allport	-1	0.0	poldrack-single-stim	s577	True	
19.788	15.875	2.9354494680851064	1	UA_with_intermeidate	ward_and_allport	89	1.0	poldrack-single-stim	s577	False	2.985
20.389	19.789	-0.3775505319148937	0	UA_with_intermeidate	ward_and_allport	82	1.0	poldrack-single-stim	s577	False	
21.395	20.391	0.026449468085106332	0	UA_with_intermeidate	ward_and_allport	71	1.0	poldrack-single-stim	s577	False	
21.832	21.396	-0.5415505319148937	0	UA_with_intermeidate	ward_and_allport	89	1.0	poldrack-single-stim	s577	False	
23.466	21.832	0.6564494680851063	0	UA_with_intermeidate	ward_and_allport	82	1.0	poldrack-single-stim	s577	False	
23.909	23.468	-0.5365505319148937	0	UA_with_intermeidate	ward_and_allport	89	1.0	poldrack-single-stim	s577	False	
23.913	23.914	-0.9785505319148937	0	UA_with_intermeidate	ward_and_allport	-1	1.0	poldrack-single-stim	s577	True	
28.547	26.016	1.5534494680851063	1	UA_without_intermeidate	ward_and_allport	82	2.0	poldrack-single-stim	s577	False	2.985
29.082	28.547	-0.4425505319148937	0	UA_without_intermeidate	ward_and_allport	89	2.0	poldrack-single-stim	s577	False	
30.422	29.085	0.3594494680851063	0	UA_without_intermeidate	ward_and_allport	71	2.0	poldrack-single-stim	s577	False	
30.746	30.424	-0.6555505319148937	0	UA_without_intermeidate	ward_and_allport	89	2.0	poldrack-single-stim	s577	False	
32.162	30.748	0.4364494680851063	0	UA_without_intermeidate	ward_and_allport	71	2.0	poldrack-single-stim	s577	False	
32.523	32.163	-0.6175505319148936	0	UA_without_intermeidate	ward_and_allport	89	2.0	poldrack-single-stim	s577	False	
32.53	32.531	-0.9785505319148937	0	UA_without_intermeidate	ward_and_allport	-1	2.0	poldrack-single-stim	s577	True	
37.201	34.733	1.4904494680851061	1	UA_without_intermeidate	ward_and_allport	71	3.0	poldrack-single-stim	s577	False	2.985
37.529	37.203	-0.6515505319148936	0	UA_without_intermeidate	ward_and_allport	89	3.0	poldrack-single-stim	s577	False	
38.954	37.532	0.4444494680851063	0	UA_without_intermeidate	ward_and_allport	82	3.0	poldrack-single-stim	s577	False	
39.311	38.955	-0.6215505319148936	0	UA_without_intermeidate	ward_and_allport	71	3.0	poldrack-single-stim	s577	False	
40.003	39.313	-0.28755053191489366	0	UA_without_intermeidate	ward_and_allport	71	3.0	poldrack-single-stim	s577	False	
40.324	40.004	-0.6575505319148937	0	UA_without_intermeidate	ward_and_allport	89	3.0	poldrack-single-stim	s577	False	
41.325	40.326	0.02144946808510633	0	UA_without_intermeidate	ward_and_allport	71	3.0	poldrack-single-stim	s577	False	
41.561	41.326	-0.7425505319148936	0	UA_without_intermeidate	ward_and_allport	89	3.0	poldrack-single-stim	s577	False	
41.563	41.564	-0.9785505319148937	0	UA_without_intermeidate	ward_and_allport	-1	3.0	poldrack-single-stim	s577	True	
51.274	45.569	4.727449468085107	1	PA_without_intermediate	ward_and_allport	89	0.0	poldrack-single-stim	s577	False	2.985
52.66	51.275	0.40744946808510635	0	PA_without_intermediate	ward_and_allport	82	0.0	poldrack-single-stim	s577	False	
54.735	52.662	1.0954494680851061	0	PA_without_intermediate	ward_and_allport	89	0.0	poldrack-single-stim	s577	False	
56.138	54.736	0.4244494680851063	0	PA_without_intermediate	ward_and_allport	82	0.0	poldrack-single-stim	s577	False	
57.57	56.141	0.45144946808510633	0	PA_without_intermediate	ward_and_allport	89	0.0	poldrack-single-stim	s577	False	
58.469	57.571	-0.07955053191489367	0	PA_without_intermediate	ward_and_allport	71	0.0	poldrack-single-stim	s577	False	
58.471	58.472	-0.9785505319148937	0	PA_without_intermediate	ward_and_allport	-1	0.0	poldrack-single-stim	s577	True	
65.273	61.562	2.733449468085106	1	PA_with_intermediate	ward_and_allport	82	1.0	poldrack-single-stim	s577	False	2.985
65.973	65.274	-0.27855053191489365	0	PA_with_intermediate	ward_and_allport	89	1.0	poldrack-single-stim	s577	False	
68.933	65.975	1.9804494680851061	0	PA_with_intermediate	ward_and_allport	89	1.0	poldrack-single-stim	s577	False	
69.356	68.933	-0.5545505319148937	0	PA_with_intermediate	ward_and_allport	71	1.0	poldrack-single-stim	s577	False	
70.824	69.358	0.4884494680851063	0	PA_with_intermediate	ward_and_allport	82	1.0	poldrack-single-stim	s577	False	
72.272	70.826	0.46844946808510635	0	PA_with_intermediate	ward_and_allport	89	1.0	poldrack-single-stim	s577	False	
73.194	72.274	-0.05755053191489367	0	PA_with_intermediate	ward_and_allport	71	1.0	poldrack-single-stim	s577	False	
