onset	duration	response_time	correct	cue	experiment_exp_id	flanker_location	flanker_middle_direction	flanker_type	key_press	trial_type	worker_id	junk
3.516	0.576	-0.029883720930232584	1.0	spatial	attention_network_task	up	right	congruent	71	poldrack-single-stim	s611	False
6.123728	0.576	0.2541162790697674	1.0	double	attention_network_task	down	right	incongruent	71	poldrack-single-stim	s611	False
8.732	0.576	-0.14488372093023258	1.0	spatial	attention_network_task	up	right	congruent	71	poldrack-single-stim	s611	False
11.339864	0.576	-0.1948837209302326	1.0	spatial	attention_network_task	down	left	congruent	89	poldrack-single-stim	s611	False
13.948592000000001	0.576	-0.09888372093023258	1.0	double	attention_network_task	up	right	incongruent	71	poldrack-single-stim	s611	False
16.556455999999997	0.576	0.1481162790697674	1.0	double	attention_network_task	up	left	congruent	89	poldrack-single-stim	s611	False
19.17	0.576	-0.043883720930232586	1.0	double	attention_network_task	up	right	incongruent	71	poldrack-single-stim	s611	False
21.783864	0.576	0.027116279069767414	1.0	spatial	attention_network_task	down	right	incongruent	71	poldrack-single-stim	s611	False
24.396864	0.576	0.34011627906976744	1.0	double	attention_network_task	down	right	incongruent	71	poldrack-single-stim	s611	False
27.004864	0.576	0.015116279069767416	1.0	spatial	attention_network_task	down	right	incongruent	71	poldrack-single-stim	s611	False
29.618864000000002	0.576	0.20111627906976742	1.0	double	attention_network_task	up	right	congruent	71	poldrack-single-stim	s611	False
32.231728	0.576	-0.11688372093023258	1.0	spatial	attention_network_task	up	right	incongruent	71	poldrack-single-stim	s611	False
34.840864	0.576	-0.028883720930232584	0.0	spatial	attention_network_task	down	right	incongruent	89	poldrack-single-stim	s611	True
37.447592	0.576	0.10711627906976741	1.0	spatial	attention_network_task	down	left	incongruent	89	poldrack-single-stim	s611	False
40.057	0.576	-0.027883720930232586	1.0	double	attention_network_task	up	right	incongruent	71	poldrack-single-stim	s611	False
42.664864	0.576	-0.14688372093023258	1.0	double	attention_network_task	down	right	congruent	71	poldrack-single-stim	s611	False
45.273	0.576	-0.034883720930232585	1.0	spatial	attention_network_task	down	left	congruent	89	poldrack-single-stim	s611	False
47.883864	0.576	0.1771162790697674	1.0	double	attention_network_task	up	left	incongruent	89	poldrack-single-stim	s611	False
50.496048	0.576	-0.10088372093023258	1.0	spatial	attention_network_task	down	right	congruent	71	poldrack-single-stim	s611	False
53.106728000000004	0.576	-0.1338837209302326	1.0	double	attention_network_task	up	right	congruent	71	poldrack-single-stim	s611	False
55.718864	0.576	0.04111627906976741	1.0	double	attention_network_task	up	left	congruent	89	poldrack-single-stim	s611	False
58.329	0.576	-0.07888372093023259	1.0	double	attention_network_task	down	left	incongruent	89	poldrack-single-stim	s611	False
60.936864	0.576	-0.05488372093023258	1.0	spatial	attention_network_task	down	left	incongruent	89	poldrack-single-stim	s611	False
63.545	0.576	-0.09388372093023259	1.0	double	attention_network_task	up	left	congruent	89	poldrack-single-stim	s611	False
66.15886400000001	0.576	-0.016883720930232583	1.0	spatial	attention_network_task	up	right	incongruent	71	poldrack-single-stim	s611	False
68.766728	0.576	-0.014883720930232585	1.0	double	attention_network_task	down	right	incongruent	71	poldrack-single-stim	s611	False
71.37572800000001	0.576	-0.06988372093023258	1.0	spatial	attention_network_task	up	right	incongruent	71	poldrack-single-stim	s611	False
73.982864	0.576	0.09311627906976741	1.0	double	attention_network_task	up	right	congruent	71	poldrack-single-stim	s611	False
76.591	0.576	-0.022883720930232585	1.0	double	attention_network_task	up	right	incongruent	71	poldrack-single-stim	s611	False
79.199864	0.576	-0.09488372093023259	1.0	double	attention_network_task	up	right	incongruent	71	poldrack-single-stim	s611	False
81.812	0.576	-0.1568837209302326	1.0	spatial	attention_network_task	up	right	congruent	71	poldrack-single-stim	s611	False
84.419728	0.576	0.07911627906976741	1.0	double	attention_network_task	down	left	congruent	89	poldrack-single-stim	s611	False
87.029	0.576	0.11111627906976741	1.0	spatial	attention_network_task	down	left	incongruent	89	poldrack-single-stim	s611	False
89.637	0.576	-0.033883720930232585	1.0	spatial	attention_network_task	down	right	incongruent	71	poldrack-single-stim	s611	False
92.244864	0.576	-0.11488372093023258	1.0	spatial	attention_network_task	up	left	congruent	89	poldrack-single-stim	s611	False
