movement_onset	onset	duration	response_time	condition	correct	experiment_exp_id	key_press	trial_type	worker_id	junk
5.977	4.519	1.471	-0.1480613496932515	AX	1.0	dot_pattern_expectancy	89.0	AX	s567	False
10.907	9.204	1.471	0.09693865030674852	AY	1.0	dot_pattern_expectancy	71.0	AY	s567	False
15.659	14.028	1.471	0.024938650306748515	AY	1.0	dot_pattern_expectancy	71.0	AY	s567	False
19.618	18.172	1.471	-0.16006134969325148	BX	1.0	dot_pattern_expectancy	71.0	BX	s567	False
24.12	22.589	1.471	-0.07506134969325148	AX	1.0	dot_pattern_expectancy	89.0	AX	s567	False
30.133	28.637	1.471	-0.11006134969325149	BX	1.0	dot_pattern_expectancy	71.0	BX	s567	False
34.287	32.783	1.471	-0.10206134969325148	BY	1.0	dot_pattern_expectancy	71.0	BY	s567	False
38.295	36.794	1.471	-0.10506134969325148	AX	1.0	dot_pattern_expectancy	89.0	AX	s567	False
42.356	40.805	1.471	-0.055061349693251486	AX	1.0	dot_pattern_expectancy	89.0	AX	s567	False
46.586	45.094	1.471	-0.11406134969325149	BY	1.0	dot_pattern_expectancy	71.0	BY	s567	False
51.567	50.056	1.471	-0.09506134969325149	AX	1.0	dot_pattern_expectancy	89.0	AX	s567	False
55.966	54.472	1.471	-0.11206134969325149	BX	1.0	dot_pattern_expectancy	71.0	BX	s567	False
60.143	58.618	1.471	-0.08106134969325149	AX	1.0	dot_pattern_expectancy	89.0	AX	s567	False
64.375	62.627	1.471	0.14193865030674852	AX	1.0	dot_pattern_expectancy	89.0	AX	s567	False
68.395	66.771	1.471	0.017938650306748512	AX	1.0	dot_pattern_expectancy	89.0	AX	s567	False
72.439	70.916	1.471	-0.08306134969325149	BY	1.0	dot_pattern_expectancy	71.0	BY	s567	False
77.447	75.873	1.471	-0.03206134969325149	AX	1.0	dot_pattern_expectancy	89.0	AX	s567	False
81.31	79.884	1.471	-0.1800613496932515	BY	1.0	dot_pattern_expectancy	71.0	BY	s567	False
85.475	83.892	1.471	-0.023061349693251486	AX	1.0	dot_pattern_expectancy	89.0	AX	s567	False
89.639	88.036	1.471	-0.0030613496932514863	AX	1.0	dot_pattern_expectancy	89.0	AX	s567	False
93.845	92.18	1.471	0.05893865030674851	AY	1.0	dot_pattern_expectancy	71.0	AY	s567	False
97.947	96.329	1.471	0.011938650306748514	AX	1.0	dot_pattern_expectancy	89.0	AX	s567	False
102.215	100.343	1.471	0.2659386503067485	AX	1.0	dot_pattern_expectancy	89.0	AX	s567	False
105.918	104.354	1.471	-0.04206134969325149	AX	1.0	dot_pattern_expectancy	89.0	AX	s567	False
110.21	108.634	1.471	-0.030061349693251485	AX	1.0	dot_pattern_expectancy	89.0	AX	s567	False
114.818	113.325	1.471	-0.11306134969325149	BX	1.0	dot_pattern_expectancy	71.0	BX	s567	False
119.035	117.608	1.471	-0.1790613496932515	BY	1.0	dot_pattern_expectancy	71.0	BY	s567	False
123.157	121.624	1.471	-0.07306134969325148	AX	1.0	dot_pattern_expectancy	89.0	AX	s567	False
127.196	125.632	1.471	-0.04206134969325149	AX	1.0	dot_pattern_expectancy	89.0	AX	s567	False
131.349	129.777	1.471	-0.03406134969325149	AY	1.0	dot_pattern_expectancy	71.0	AY	s567	False
136.062	134.467	1.471	-0.011061349693251486	AY	1.0	dot_pattern_expectancy	71.0	AY	s567	False
140.709	139.292	1.471	-0.18906134969325147	BX	1.0	dot_pattern_expectancy	71.0	BX	s567	False
144.822	143.436	1.471	-0.22006134969325147	BX	1.0	dot_pattern_expectancy	71.0	BX	s567	False
