movement_onset	onset	duration	response_time	condition	correct	experiment_exp_id	key_press	trial_type	worker_id	junk
6.426	4.531	1.47	0.23901840490797543	AX	1.0	dot_pattern_expectancy	89.0	AX	s643	False
11.076	9.225	1.47	0.19501840490797542	AY	1.0	dot_pattern_expectancy	71.0	AY	s643	False
15.786	14.06	1.47	0.07001840490797542	AY	1.0	dot_pattern_expectancy	71.0	AY	s643	False
19.877	18.212	1.47	0.009018404907975423	BX	1.0	dot_pattern_expectancy	71.0	BX	s643	False
24.346	22.636	1.47	0.05401840490797542	AX	1.0	dot_pattern_expectancy	89.0	AX	s643	False
30.297	28.692	1.47	-0.05098159509202458	BX	1.0	dot_pattern_expectancy	71.0	BX	s643	False
34.604	32.846	1.47	0.10201840490797542	BY	1.0	dot_pattern_expectancy	71.0	BY	s643	False
38.581	36.863	1.47	0.06201840490797542	AX	1.0	dot_pattern_expectancy	89.0	AX	s643	False
42.666	40.879	1.47	0.13101840490797542	AX	1.0	dot_pattern_expectancy	89.0	AX	s643	False
46.998	45.169	1.47	0.17301840490797543	BY	1.0	dot_pattern_expectancy	71.0	BY	s643	False
52.246	50.132	1.47	0.4580184049079754	AX	1.0	dot_pattern_expectancy	89.0	AX	s643	False
56.438	54.556	1.47	0.22601840490797542	BX	1.0	dot_pattern_expectancy	71.0	BX	s643	False
60.553	58.707	1.47	0.19001840490797542	AX	1.0	dot_pattern_expectancy	89.0	AX	s643	False
64.347	62.723	1.47	-0.03198159509202458	AX	1.0	dot_pattern_expectancy	89.0	AX	s643	False
68.554	66.877	1.47	0.02101840490797542	AX	1.0	dot_pattern_expectancy	89.0	AX	s643	False
72.821	71.029	1.47	0.13601840490797543	BY	1.0	dot_pattern_expectancy	71.0	BY	s643	False
77.586	75.998	1.47	-0.06798159509202457	AX	1.0	dot_pattern_expectancy	89.0	AX	s643	False
81.302	80.014	1.47	-0.36798159509202455	BY	1.0	dot_pattern_expectancy	71.0	BY	s643	False
85.563	84.026	1.47	-0.11898159509202458	AX	1.0	dot_pattern_expectancy	89.0	AX	s643	False
89.732	88.179	1.47	-0.10298159509202458	AX	1.0	dot_pattern_expectancy	89.0	AX	s643	False
93.847	92.332	1.47	-0.14098159509202457	AY	1.0	dot_pattern_expectancy	71.0	AY	s643	False
98.083	96.483	1.47	-0.05598159509202458	AX	1.0	dot_pattern_expectancy	89.0	AX	s643	False
101.944	100.5	1.47	-0.21198159509202458	AX	1.0	dot_pattern_expectancy	89.0	AX	s643	False
105.959	104.517	1.47	-0.21398159509202458	AX	1.0	dot_pattern_expectancy	89.0	AX	s643	False
110.356	108.806	1.47	-0.10598159509202458	AX	1.0	dot_pattern_expectancy	89.0	AX	s643	False
114.981	113.502	1.47	-0.17698159509202457	BX	1.0	dot_pattern_expectancy	71.0	BX	s643	False
119.402	117.792	1.47	-0.045981595092024576	BY	1.0	dot_pattern_expectancy	71.0	BY	s643	False
123.303	121.807	1.47	-0.1599815950920246	AX	1.0	dot_pattern_expectancy	89.0	AX	s643	False
127.267	125.825	1.47	-0.21398159509202458	AX	1.0	dot_pattern_expectancy	89.0	AX	s643	False
131.674	129.977	1.47	0.041018404907975425	AY	1.0	dot_pattern_expectancy	71.0	AY	s643	False
136.289	134.676	1.47	-0.04298159509202458	AY	1.0	dot_pattern_expectancy	71.0	AY	s643	False
140.87	139.505	1.47	-0.2909815950920246	BX	1.0	dot_pattern_expectancy	71.0	BX	s643	False
145.254	143.657	1.47	-0.05898159509202458	BX	1.0	dot_pattern_expectancy	71.0	BX	s643	False
150.11	148.353	1.47	0.10101840490797542	AY	1.0	dot_pattern_expectancy	71.0	AY	s643	False
154.659	152.913	1.47	0.09001840490797543	AX	1.0	dot_pattern_expectancy	89.0	AX	s643	False
