onset	duration	response_time	SS_delay	correct	experiment_exp_id	key_press	passed_check	stopped	trial_type	worker_id	junk	condition
3.02	0.55	-0.41021259842519686	100.0	0.0	stop_signal	-1.0	True	True	stop_success	s574	False	stop_success
6.092	0.55	0.06478740157480314	150.0	1.0	stop_signal	89.0	True	False	stop_failure	s574	False	stop_failure
8.345	0.55	0.11078740157480314	100.0	1.0	stop_signal	89.0	True	False	go	s574	False	go
10.735	0.55	0.03878740157480314	100.0	1.0	stop_signal	71.0	True	False	stop_failure	s574	False	stop_failure
13.122	0.55	-0.012212598425196858	50.0	1.0	stop_signal	89.0	True	False	go	s574	False	go
15.647	0.55	0.16978740157480315	50.0	1.0	stop_signal	71.0	True	False	go	s574	False	go
18.034	0.55	0.0017874015748031412	50.0	1.0	stop_signal	71.0	True	False	go	s574	False	go
20.423	0.55	-0.41021259842519686	50.0	0.0	stop_signal	-1.0	True	True	stop_success	s574	False	stop_success
23.221	0.55	0.01378740157480314	100.0	0.0	stop_signal	71.0	True	False	go	s574	True	go
25.613	0.55	-0.41021259842519686	100.0	0.0	stop_signal	-1.0	True	True	stop_success	s574	False	stop_success
27.869	0.55	-0.41021259842519686	150.0	0.0	stop_signal	-1.0	True	True	stop_success	s574	False	stop_success
30.394	0.55	-0.41021259842519686	200.0	0.0	stop_signal	-1.0	True	True	stop_success	s574	False	stop_success
32.782	0.55	0.20478740157480313	250.0	1.0	stop_signal	71.0	True	False	go	s574	False	go
35.17	0.55	-0.41021259842519686	250.0	0.0	stop_signal	-1.0	True	True	stop_success	s574	False	stop_success
37.423	0.55	0.05878740157480314	300.0	1.0	stop_signal	89.0	True	False	go	s574	False	go
39.814	0.55	0.16278740157480315	300.0	1.0	stop_signal	71.0	True	False	go	s574	False	go
42.067	0.55	0.04578740157480314	300.0	1.0	stop_signal	71.0	True	False	stop_failure	s574	False	stop_failure
44.323	0.55	0.15178740157480314	250.0	1.0	stop_signal	89.0	True	False	go	s574	False	go
46.574	0.55	0.15878740157480314	250.0	1.0	stop_signal	71.0	True	False	go	s574	False	go
48.963	0.55	0.033787401574803144	250.0	1.0	stop_signal	71.0	True	False	stop_failure	s574	False	stop_failure
51.219	0.55	-0.41021259842519686	200.0	0.0	stop_signal	-1.0	True	True	stop_success	s574	False	stop_success
53.472	0.55	0.17878740157480313	250.0	1.0	stop_signal	71.0	True	False	stop_failure	s574	False	stop_failure
55.862	0.55	-0.41021259842519686	200.0	0.0	stop_signal	-1.0	True	True	stop_success	s574	False	stop_success
58.25	0.55	0.08278740157480315	250.0	1.0	stop_signal	89.0	True	False	go	s574	False	go
60.505	0.55	-0.41021259842519686	250.0	0.0	stop_signal	-1.0	True	True	stop_success	s574	False	stop_success
63.03	0.55	0.13578740157480315	300.0	1.0	stop_signal	71.0	True	False	go	s574	False	go
65.286	0.55	0.13178740157480315	300.0	1.0	stop_signal	89.0	True	False	go	s574	False	go
67.678	0.55	0.17478740157480313	300.0	1.0	stop_signal	89.0	True	False	go	s574	False	go
69.935	0.55	-0.41021259842519686	300.0	0.0	stop_signal	-1.0	True	True	stop_success	s574	False	stop_success
72.188	0.55	0.008787401574803141	350.0	1.0	stop_signal	89.0	True	False	go	s574	False	go
74.58	0.55	-0.01121259842519686	350.0	1.0	stop_signal	89.0	True	False	go	s574	False	go
77.105	0.55	0.16378740157480315	350.0	1.0	stop_signal	71.0	True	False	go	s574	False	go
79.497	0.55	0.07878740157480314	350.0	1.0	stop_signal	71.0	True	False	go	s574	False	go
82.023	0.55	0.15578740157480314	350.0	1.0	stop_signal	89.0	True	False	stop_failure	s574	False	stop_failure
84.959	0.55	-0.008212598425196858	300.0	1.0	stop_signal	89.0	True	False	go	s574	False	go
87.487	0.55	0.23678740157480313	300.0	1.0	stop_signal	71.0	True	False	go	s574	False	go
90.015	0.55	0.05078740157480314	300.0	1.0	stop_signal	71.0	True	False	go	s574	False	go
92.271	0.55	0.20378740157480313	300.0	1.0	stop_signal	89.0	True	False	stop_failure	s574	False	stop_failure
94.797	0.55	0.13278740157480315	250.0	1.0	stop_signal	71.0	True	False	go	s574	False	go
97.189	0.55	0.10978740157480314	250.0	1.0	stop_signal	89.0	True	False	go	s574	False	go
99.442	0.55	0.15878740157480314	250.0	1.0	stop_signal	71.0	True	False	go	s574	False	go
100.833	0.55	-0.41021259842519686		0.0	stop_signal	-1.0	True	True	go	s574	True	go
112.347	0.55	0.11378740157480315	250.0	1.0	stop_signal	89.0	True	False	go	s574	False	go
114.6	0.55	-0.41021259842519686	250.0	0.0	stop_signal	-1.0	True	True	stop_success	s574	False	stop_success
116.992	0.55	0.08878740157480314	300.0	1.0	stop_signal	71.0	True	False	go	s574	False	go
119.521	0.55	-0.41021259842519686	300.0	0.0	stop_signal	-1.0	True	True	stop_success	s574	False	stop_success
121.774	0.55	0.03278740157480314	350.0	1.0	stop_signal	89.0	True	False	stop_failure	s574	False	stop_failure
124.163	0.55	0.10278740157480314	300.0	1.0	stop_signal	71.0	True	False	go	s574	False	go
126.827	0.55	-0.41021259842519686	300.0	0.0	stop_signal	-1.0	True	True	stop_success	s574	False	stop_success
129.081	0.55	0.09378740157480314	350.0	1.0	stop_signal	89.0	True	False	go	s574	False	go
132.286	0.55	0.3867874015748031	350.0	1.0	stop_signal	71.0	True	False	go	s574	False	go
