onset	duration	response_time	condition	correct	experiment_exp_id	key_press	stim_color	stim_word	trial_type	worker_id	junk
3.526	0.639	0.34921875	incongruent	1.0	stroop	71	blue	red	incongruent	s597	False
5.528	0.639	-0.24978125	congruent	1.0	stroop	82	green	green	congruent	s597	False
8.077	0.639	-0.22478125	congruent	1.0	stroop	71	blue	blue	congruent	s597	False
10.217	0.639	-0.18978125	congruent	1.0	stroop	71	blue	blue	congruent	s597	False
12.223	0.639	-0.19478125	congruent	1.0	stroop	82	green	green	congruent	s597	False
14.229	0.639	-0.18078125	congruent	1.0	stroop	71	blue	blue	congruent	s597	False
16.506	0.639	0.04621875	incongruent	0.0	stroop	89	green	red	incongruent	s597	True
18.513	0.639	-0.06378125	congruent	1.0	stroop	82	green	green	congruent	s597	False
20.519	0.639	0.24121875	incongruent	1.0	stroop	89	red	green	incongruent	s597	False
22.659	0.639	0.01721875	incongruent	1.0	stroop	71	blue	green	incongruent	s597	False
24.661	0.639	0.01121875	incongruent	1.0	stroop	82	green	blue	incongruent	s597	False
26.939	0.639	-0.12978125	congruent	1.0	stroop	82	green	green	congruent	s597	False
29.08	0.639	-0.12078125	incongruent	1.0	stroop	89	red	blue	incongruent	s597	False
31.492	0.639	-0.12778125	congruent	1.0	stroop	89	red	red	congruent	s597	False
33.498	0.639	-0.07778125	congruent	1.0	stroop	82	green	green	congruent	s597	False
35.504	0.639	-0.18778125	incongruent	1.0	stroop	71	blue	green	incongruent	s597	False
38.324	0.639	0.01121875	incongruent	1.0	stroop	89	red	blue	incongruent	s597	False
40.33	0.639	0.20621875	incongruent	1.0	stroop	71	blue	green	incongruent	s597	False
42.333	0.639	-0.07078125	congruent	1.0	stroop	89	red	red	congruent	s597	False
44.472	0.639	-0.19178125	congruent	1.0	stroop	71	blue	blue	congruent	s597	False
46.48	0.639	-0.01378125	incongruent	1.0	stroop	82	green	blue	incongruent	s597	False
48.484	0.639	-0.26278125	congruent	1.0	stroop	71	blue	blue	congruent	s597	False
50.487	0.639	-0.11878125	incongruent	1.0	stroop	89	red	blue	incongruent	s597	False
52.491	0.639	-0.08978125	congruent	1.0	stroop	89	red	red	congruent	s597	False
54.497	0.639	0.37621875	incongruent	1.0	stroop	82	green	red	incongruent	s597	False
56.498	0.639	0.17421875	congruent	1.0	stroop	89	red	red	congruent	s597	False
58.502	0.639	-0.13278125	incongruent	1.0	stroop	89	red	green	incongruent	s597	False
60.776	0.639	0.07121875	incongruent	1.0	stroop	71	blue	red	incongruent	s597	False
62.778	0.639	-0.09778125	congruent	1.0	stroop	89	red	red	congruent	s597	False
64.917	0.639	0.01921875	congruent	1.0	stroop	89	red	red	congruent	s597	False
66.919	0.639	-0.10778125	congruent	1.0	stroop	71	blue	blue	congruent	s597	False
69.057	0.639	-0.28978125	congruent	1.0	stroop	82	green	green	congruent	s597	False
71.061	0.639	-0.01378125	congruent	1.0	stroop	89	red	red	congruent	s597	False
73.064	0.639	-0.01978125	incongruent	1.0	stroop	89	red	blue	incongruent	s597	False
75.069	0.639	-0.04978125	incongruent	1.0	stroop	89	red	green	incongruent	s597	False
77.343	0.639	-0.14478125	incongruent	0.0	stroop	71	green	red	incongruent	s597	True
79.345	0.639	0.07221875	incongruent	1.0	stroop	71	blue	green	incongruent	s597	False
81.482	0.639	-0.05878125	congruent	1.0	stroop	82	green	green	congruent	s597	False
83.896	0.639	0.05121875	incongruent	1.0	stroop	89	red	green	incongruent	s597	False
86.174	0.639	-0.09678125	congruent	1.0	stroop	71	blue	blue	congruent	s597	False
88.86	0.639	0.07321875	congruent	1.0	stroop	71	blue	blue	congruent	s597	False
90.866	0.639	0.32821875	congruent	1.0	stroop	82	green	green	congruent	s597	False
93.276	0.639	-0.06578125	congruent	1.0	stroop	82	green	green	congruent	s597	False
95.415	0.639	0.02721875	incongruent	0.0	stroop	89	blue	red	incongruent	s597	True
98.101	0.639	0.14321875	incongruent	1.0	stroop	71	blue	green	incongruent	s597	False
100.107	0.639	0.53221875	incongruent	1.0	stroop	89	red	blue	incongruent	s597	False
102.245	0.639	-0.16678125	congruent	1.0	stroop	89	red	red	congruent	s597	False
105.2	0.639	0.05021875	incongruent	1.0	stroop	82	green	red	incongruent	s597	False
107.202	0.639	0.64721875	incongruent	1.0	stroop	89	red	blue	incongruent	s597	False
109.475	0.639	0.20421875	incongruent	1.0	stroop	82	green	blue	incongruent	s597	False
111.479	0.639	0.30221875	congruent	1.0	stroop	82	green	green	congruent	s597	False
113.481	0.639	0.08921875	congruent	1.0	stroop	89	red	red	congruent	s597	False
115.485	0.639	0.86521875	incongruent	1.0	stroop	71	blue	green	incongruent	s597	False
117.491	0.639	-0.14578125	congruent	1.0	stroop	71	blue	blue	congruent	s597	False
119.63	0.639	-0.15278125	congruent	1.0	stroop	82	green	green	congruent	s597	False
121.632	0.639	0.00321875	incongruent	1.0	stroop	71	blue	green	incongruent	s597	False
123.637	0.639	0.05221875	congruent	1.0	stroop	82	green	green	congruent	s597	False
125.779	0.639	0.09221875	incongruent	1.0	stroop	82	green	blue	incongruent	s597	False
127.785	0.639	0.02321875	incongruent	1.0	stroop	82	green	red	incongruent	s597	False
129.788	0.639	0.06521875	incongruent	1.0	stroop	89	red	green	incongruent	s597	False
131.928	0.639	-0.25378125	congruent	1.0	stroop	71	blue	blue	congruent	s597	False
134.066	0.639	-0.12678125	congruent	1.0	stroop	71	blue	blue	congruent	s597	False
136.343	0.639	0.30121875	incongruent	1.0	stroop	82	green	red	incongruent	s597	False
139.025	0.639	-0.25778125	congruent	0.0	stroop	89	green	green	congruent	s597	True
141.028	0.639	-0.24178125	congruent	0.0	stroop	71	red	red	congruent	s597	True
143.032	0.639	-0.02578125	incongruent	0.0	stroop	89	blue	red	incongruent	s597	True
145.31	0.639	0.04521875	incongruent	1.0	stroop	82	green	red	incongruent	s597	False
147.311	0.639	-0.09178125	congruent	1.0	stroop	71	blue	blue	congruent	s597	False
