movement_onset	onset	response_time	planning	condition	experiment_exp_id	key_press	problem_id	trial_type	worker_id	junk	duration
8.909	3.014	3.7803125	1	UA_with_intermeidate	ward_and_allport	71	0.0	poldrack-single-stim	s616	False	2.985
9.473	8.91	-1.5516875	0	UA_with_intermeidate	ward_and_allport	82	0.0	poldrack-single-stim	s616	False	
10.313	9.475	-1.2766875	0	UA_with_intermeidate	ward_and_allport	71	0.0	poldrack-single-stim	s616	False	
11.275	10.314	-1.1536875	0	UA_with_intermeidate	ward_and_allport	89	0.0	poldrack-single-stim	s616	False	
11.841	11.277	-1.5506875	0	UA_with_intermeidate	ward_and_allport	82	0.0	poldrack-single-stim	s616	False	
12.253	11.842	-1.7036875	0	UA_with_intermeidate	ward_and_allport	89	0.0	poldrack-single-stim	s616	False	
12.257	12.258	-2.1156875	0	UA_with_intermeidate	ward_and_allport	-1	0.0	poldrack-single-stim	s616	True	
22.588	14.759	5.7143125	1	UA_with_intermeidate	ward_and_allport	89	1.0	poldrack-single-stim	s616	False	2.985
22.924	22.589	-1.7796875	0	UA_with_intermeidate	ward_and_allport	82	1.0	poldrack-single-stim	s616	False	
23.619	22.926	-1.4216875	0	UA_with_intermeidate	ward_and_allport	71	1.0	poldrack-single-stim	s616	False	
23.886	23.619	-1.8476875	0	UA_with_intermeidate	ward_and_allport	89	1.0	poldrack-single-stim	s616	False	
24.5	23.888	-1.5026875	0	UA_with_intermeidate	ward_and_allport	82	1.0	poldrack-single-stim	s616	False	
24.784	24.5	-1.8306875	0	UA_with_intermeidate	ward_and_allport	89	1.0	poldrack-single-stim	s616	False	
24.789	24.79	-2.1156875	0	UA_with_intermeidate	ward_and_allport	-1	1.0	poldrack-single-stim	s616	True	
35.905	26.891	6.8993125	1	UA_without_intermeidate	ward_and_allport	82	2.0	poldrack-single-stim	s616	False	2.985
36.16	35.907	-1.8616875	0	UA_without_intermeidate	ward_and_allport	89	2.0	poldrack-single-stim	s616	False	
36.516	36.161	-1.7596875	0	UA_without_intermeidate	ward_and_allport	71	2.0	poldrack-single-stim	s616	False	
36.822	36.517	-1.8096875	0	UA_without_intermeidate	ward_and_allport	89	2.0	poldrack-single-stim	s616	False	
37.209	36.823	-1.7286875	0	UA_without_intermeidate	ward_and_allport	71	2.0	poldrack-single-stim	s616	False	
37.492	37.211	-1.8336875	0	UA_without_intermeidate	ward_and_allport	89	2.0	poldrack-single-stim	s616	False	
37.495	37.496	-2.1156875	0	UA_without_intermeidate	ward_and_allport	-1	2.0	poldrack-single-stim	s616	True	
46.303	39.698	4.4903125	1	UA_without_intermeidate	ward_and_allport	71	3.0	poldrack-single-stim	s616	False	2.985
46.648	46.304	-1.7706875	0	UA_without_intermeidate	ward_and_allport	89	3.0	poldrack-single-stim	s616	False	
47.085	46.651	-1.6806875	0	UA_without_intermeidate	ward_and_allport	82	3.0	poldrack-single-stim	s616	False	
47.464	47.086	-1.7366875	0	UA_without_intermeidate	ward_and_allport	89	3.0	poldrack-single-stim	s616	False	
47.837	47.466	-1.7436875	0	UA_without_intermeidate	ward_and_allport	71	3.0	poldrack-single-stim	s616	False	
48.137	47.838	-1.8156875	0	UA_without_intermeidate	ward_and_allport	89	3.0	poldrack-single-stim	s616	False	
48.143	48.144	-2.1156875	0	UA_without_intermeidate	ward_and_allport	-1	3.0	poldrack-single-stim	s616	True	
62.453	52.15	8.1883125	1	PA_with_intermediate	ward_and_allport	71	0.0	poldrack-single-stim	s616	False	2.985
