onset	duration	response_time	condition	correct	experiment_exp_id	key_press	stim_color	stim_word	trial_type	worker_id	junk
3.509	0.639	-0.2434375	congruent	1.0	stroop	89	red	red	congruent	s568	False
5.784	0.639	0.4465625	incongruent	1.0	stroop	71	blue	green	incongruent	s568	False
7.787	0.639	-0.1944375	congruent	1.0	stroop	89	red	red	congruent	s568	False
10.201	0.639	-0.3514375	congruent	1.0	stroop	82	green	green	congruent	s568	False
12.203	0.639	-0.1464375	congruent	1.0	stroop	82	green	green	congruent	s568	False
14.34	0.639	-0.2304375	congruent	1.0	stroop	89	red	red	congruent	s568	False
16.345	0.639	-0.2014375	congruent	1.0	stroop	89	red	red	congruent	s568	False
18.35	0.639	0.3755625	incongruent	1.0	stroop	89	red	green	incongruent	s568	False
20.354	0.639	-0.2054375	congruent	1.0	stroop	71	blue	blue	congruent	s568	False
22.628	0.639	-0.0804375	incongruent	1.0	stroop	71	blue	red	incongruent	s568	False
24.633	0.639	-0.2074375	incongruent	1.0	stroop	71	blue	red	incongruent	s568	False
26.906	0.639	-0.2474375	incongruent	1.0	stroop	71	blue	red	incongruent	s568	False
29.183	0.639	-0.0094375	incongruent	1.0	stroop	82	green	blue	incongruent	s568	False
31.185	0.639	0.0105625	congruent	1.0	stroop	71	blue	blue	congruent	s568	False
33.871	0.639	-0.2094375	incongruent	1.0	stroop	89	red	blue	incongruent	s568	False
35.876	0.639	-0.2054375	congruent	1.0	stroop	89	red	red	congruent	s568	False
38.152	0.639	-0.1844375	congruent	1.0	stroop	89	red	red	congruent	s568	False
40.154	0.639	-0.1944375	congruent	1.0	stroop	71	blue	blue	congruent	s568	False
42.159	0.639	-0.2144375	incongruent	1.0	stroop	71	blue	red	incongruent	s568	False
44.434	0.639	-0.1274375	congruent	1.0	stroop	82	green	green	congruent	s568	False
46.575	0.639	0.0025625	congruent	1.0	stroop	82	green	green	congruent	s568	False
49.122	0.639	0.1215625	incongruent	1.0	stroop	71	blue	green	incongruent	s568	False
51.531	0.639	0.3815625	incongruent	1.0	stroop	82	green	blue	incongruent	s568	False
53.535	0.639	-0.0014375	incongruent	1.0	stroop	89	red	blue	incongruent	s568	False
55.541	0.639	-0.1564375	incongruent	0.0	stroop	71	green	blue	incongruent	s568	True
57.546	0.639	0.1515625	congruent	1.0	stroop	82	green	green	congruent	s568	False
60.093	0.639	-0.2084375	congruent	1.0	stroop	89	red	red	congruent	s568	False
62.234	0.639	-0.2974375	congruent	1.0	stroop	71	blue	blue	congruent	s568	False
64.236	0.639	-0.0094375	congruent	1.0	stroop	82	green	green	congruent	s568	False
66.238	0.639	-0.0344375	congruent	1.0	stroop	82	green	green	congruent	s568	False
68.512	0.639	-0.0494375	incongruent	1.0	stroop	89	red	green	incongruent	s568	False
70.515	0.639	-0.2714375	congruent	1.0	stroop	71	blue	blue	congruent	s568	False
72.516	0.639	-0.0454375	incongruent	1.0	stroop	89	red	blue	incongruent	s568	False
74.656	0.639	0.1435625	incongruent	1.0	stroop	89	red	blue	incongruent	s568	False
76.661	0.639	0.2795625	incongruent	1.0	stroop	71	blue	red	incongruent	s568	False
78.936	0.639	-0.1334375	congruent	1.0	stroop	71	blue	blue	congruent	s568	False
81.075	0.639	-0.2534375	incongruent	1.0	stroop	71	blue	green	incongruent	s568	False
83.488	0.639	-0.0034375	congruent	1.0	stroop	71	blue	blue	congruent	s568	False
85.491	0.639	0.2845625	congruent	1.0	stroop	89	red	red	congruent	s568	False
87.493	0.639	-0.1854375	incongruent	1.0	stroop	82	green	red	incongruent	s568	False
90.311	0.639	-0.0184375	incongruent	1.0	stroop	82	green	red	incongruent	s568	False
92.312	0.639	0.3535625	incongruent	1.0	stroop	71	blue	green	incongruent	s568	False
94.318	0.639	-0.1094375	congruent	1.0	stroop	71	blue	blue	congruent	s568	False
96.457	0.639	0.0115625	congruent	1.0	stroop	89	red	red	congruent	s568	False
98.459	0.639	1.0165625	incongruent	0.0	stroop	71	red	blue	incongruent	s568	True
100.463	0.639	-0.1024375	congruent	1.0	stroop	89	red	red	congruent	s568	False
102.465	0.639	-0.1654375	incongruent	1.0	stroop	89	red	green	incongruent	s568	False
104.47	0.639	-0.1734375	congruent	1.0	stroop	71	blue	blue	congruent	s568	False
106.474	0.639	-0.2994375	incongruent	1.0	stroop	71	blue	red	incongruent	s568	False
108.476	0.639	-0.1844375	congruent	1.0	stroop	71	blue	blue	congruent	s568	False
110.481	0.639	0.0235625	incongruent	1.0	stroop	71	blue	green	incongruent	s568	False
112.756	0.639	-0.2044375	incongruent	1.0	stroop	82	green	red	incongruent	s568	False
114.759	0.639	-0.0404375	congruent	1.0	stroop	82	green	green	congruent	s568	False
116.896	0.639	0.1965625	congruent	1.0	stroop	82	green	green	congruent	s568	False
118.9	0.639	-0.2154375	congruent	1.0	stroop	71	blue	blue	congruent	s568	False
121.042	0.639	-0.0394375	congruent	1.0	stroop	82	green	green	congruent	s568	False
123.045	0.639	-0.1044375	congruent	1.0	stroop	71	blue	blue	congruent	s568	False
125.047	0.639	0.0315625	incongruent	1.0	stroop	82	green	red	incongruent	s568	False
127.052	0.639	0.2855625	incongruent	1.0	stroop	89	red	green	incongruent	s568	False
129.326	0.639	-0.1304375	incongruent	1.0	stroop	89	red	green	incongruent	s568	False
131.327	0.639	-0.0044375	incongruent	1.0	stroop	89	red	blue	incongruent	s568	False
133.466	0.639	-0.3444375	congruent	1.0	stroop	71	blue	blue	congruent	s568	False
135.876	0.639	-0.0264375	incongruent	1.0	stroop	82	green	blue	incongruent	s568	False
138.154	0.639	-0.0024375	congruent	1.0	stroop	89	red	red	congruent	s568	False
140.84	0.639	-0.0334375	congruent	1.0	stroop	89	red	red	congruent	s568	False
142.844	0.639	0.1495625	congruent	1.0	stroop	82	green	green	congruent	s568	False
145.254	0.639	0.8295625	congruent	1.0	stroop	89	red	red	congruent	s568	False
147.392	0.639	-0.0254375	incongruent	1.0	stroop	71	blue	red	incongruent	s568	False
150.074	0.639	-0.1534375	incongruent	1.0	stroop	82	green	blue	incongruent	s568	False
152.076	0.639	-0.0874375	incongruent	1.0	stroop	82	green	red	incongruent	s568	False
154.213	0.639	0.6465625	congruent	1.0	stroop	71	blue	blue	congruent	s568	False
157.171	0.639	0.0625625	incongruent	1.0	stroop	82	green	red	incongruent	s568	False
159.175	0.639	0.2895625	incongruent	1.0	stroop	82	green	blue	incongruent	s568	False
161.448	0.639	0.7535625	incongruent	1.0	stroop	71	blue	green	incongruent	s568	False
163.454	0.639	-0.1144375	congruent	1.0	stroop	89	red	red	congruent	s568	False
165.456	0.639	-0.1094375	congruent	1.0	stroop	82	green	green	congruent	s568	False
167.459	0.639	0.8415625	incongruent	1.0	stroop	89	red	blue	incongruent	s568	False
169.462	0.639	0.0085625	congruent	1.0	stroop	71	blue	blue	congruent	s568	False
171.601	0.639	-0.0774375	congruent	1.0	stroop	82	green	green	congruent	s568	False
173.603	0.639	0.9945625	incongruent	1.0	stroop	71	blue	red	incongruent	s568	False
175.606	0.639	-0.0424375	congruent	1.0	stroop	89	red	red	congruent	s568	False
177.748	0.639	0.7355625	incongruent	0.0	stroop	71	red	green	incongruent	s568	True
179.75	0.639	-0.6414375	incongruent	0.0	stroop	89	blue	green	incongruent	s568	True
181.754	0.639	-0.0074375	incongruent	1.0	stroop	89	red	green	incongruent	s568	False
183.894	0.639	-0.1864375	congruent	1.0	stroop	82	green	green	congruent	s568	False
186.034	0.639	-0.1204375	congruent	1.0	stroop	89	red	red	congruent	s568	False
188.311	0.639	-0.1334375	incongruent	1.0	stroop	82	green	red	incongruent	s568	False
190.996	0.639	-0.2384375	congruent	1.0	stroop	82	green	green	congruent	s568	False
192.999	0.639	-0.3634375	congruent	1.0	stroop	71	blue	blue	congruent	s568	False
195.001	0.639	0.3575625	incongruent	1.0	stroop	82	green	blue	incongruent	s568	False
197.275	0.639	-0.1074375	incongruent	1.0	stroop	89	red	blue	incongruent	s568	False
199.278	0.639	-0.0524375	congruent	1.0	stroop	82	green	green	congruent	s568	False
201.284	0.639	-0.2264375	incongruent	1.0	stroop	71	blue	green	incongruent	s568	False
203.288	0.639	0.0165625	incongruent	1.0	stroop	82	green	red	incongruent	s568	False
205.29	0.639	-0.1094375	incongruent	1.0	stroop	89	red	green	incongruent	s568	False
207.291	0.639	0.0965625	incongruent	1.0	stroop	82	green	blue	incongruent	s568	False
