movement_onset	onset	duration	response_time	CTI	correct	cue	cue_switch	experiment_exp_id	key_press	stim_color	stim_number	switch_type	task	task_switch	trial_type	worker_id	junk
4.633	3.521	0.795	0.25907500000000006	100.0	True	Color	stay	twobytwo	89.0	orange	7.0	cue_stay	color	stay	poldrack-single-stim	s581	False
8.323	6.853	1.595	-0.18292499999999995	900.0	True	Magnitude		twobytwo	89.0	#1F45FC	1.0	task_switch	magnitude	switch	poldrack-single-stim	s581	False
11.452	10.173	0.795	0.42607500000000004	100.0	True	Orange-Blue		twobytwo	71.0	#1F45FC	1.0	task_switch	color	switch	poldrack-single-stim	s581	False
14.494	13.093	1.595	-0.25192499999999995	900.0	True	Magnitude		twobytwo	71.0	#1F45FC	9.0	task_switch	magnitude	switch	poldrack-single-stim	s581	False
17.828	16.41	1.595	-0.23492499999999997	900.0	True	Orange-Blue		twobytwo	71.0	#1F45FC	8.0	task_switch	color	switch	poldrack-single-stim	s581	False
20.549	19.456	0.795	0.24007500000000004	100.0	False	Orange-Blue	stay	twobytwo	71.0	orange	6.0	cue_stay	color	stay	poldrack-single-stim	s581	True
22.837	21.698	0.795	0.286075	100.0	False	Color	switch	twobytwo	89.0	#1F45FC	1.0	cue_switch	color	stay	poldrack-single-stim	s581	True
24.816	23.805	0.795	0.15807500000000005	100.0	True	Orange-Blue	switch	twobytwo	71.0	#1F45FC	6.0	cue_switch	color	stay	poldrack-single-stim	s581	False
27.262	25.914	0.795	0.49507500000000004	100.0	True	Magnitude		twobytwo	71.0	#1F45FC	9.0	task_switch	magnitude	switch	poldrack-single-stim	s581	False
29.552	28.293	0.795	0.406075	100.0	True	Orange-Blue		twobytwo	71.0	#1F45FC	9.0	task_switch	color	switch	poldrack-single-stim	s581	False
32.244	30.813	1.595	-0.22192499999999996	900.0	True	Magnitude		twobytwo	71.0	#1F45FC	6.0	task_switch	magnitude	switch	poldrack-single-stim	s581	False
34.676	33.717	0.795	0.10607500000000004	100.0	True	High-Low	switch	twobytwo	89.0	#1F45FC	4.0	cue_switch	magnitude	stay	poldrack-single-stim	s581	False
37.074	35.962	0.795	0.25907500000000006	100.0	True	Color		twobytwo	71.0	#1F45FC	3.0	task_switch	color	switch	poldrack-single-stim	s581	False
39.616	38.07	1.595	-0.10692499999999995	900.0	True	High-Low		twobytwo	89.0	orange	2.0	task_switch	magnitude	switch	poldrack-single-stim	s581	False
43.149	41.389	1.595	0.10707500000000005	900.0	False	Magnitude	switch	twobytwo	71.0	orange	4.0	cue_switch	magnitude	stay	poldrack-single-stim	s581	True
46.206	44.569	1.595	-0.015924999999999953	900.0	True	Color		twobytwo	71.0	#1F45FC	2.0	task_switch	color	switch	poldrack-single-stim	s581	False
48.448	47.475	0.795	0.12007500000000004	100.0	True	Orange-Blue	switch	twobytwo	89.0	orange	6.0	cue_switch	color	stay	poldrack-single-stim	s581	False
51.349	49.855	1.595	-0.15892499999999996	900.0	True	High-Low		twobytwo	71.0	#1F45FC	8.0	task_switch	magnitude	switch	poldrack-single-stim	s581	False
54.181	52.758	0.795	0.570075	100.0	True	Color		twobytwo	89.0	orange	6.0	task_switch	color	switch	poldrack-single-stim	s581	False
55.982	54.868	0.795	0.26107500000000006	100.0	True	Color	stay	twobytwo	89.0	orange	4.0	cue_stay	color	stay	poldrack-single-stim	s581	False
58.726	57.244	1.595	-0.17092499999999997	900.0	True	High-Low		twobytwo	89.0	#1F45FC	4.0	task_switch	magnitude	switch	poldrack-single-stim	s581	False
61.887	60.286	1.595	-0.05192499999999996	900.0	True	Color		twobytwo	71.0	#1F45FC	2.0	task_switch	color	switch	poldrack-single-stim	s581	False
64.525	63.198	1.595	-0.32592499999999996	900.0	True	Color	stay	twobytwo	89.0	orange	6.0	cue_stay	color	stay	poldrack-single-stim	s581	False
67.336	66.105	0.795	0.37807500000000005	100.0	True	Magnitude		twobytwo	89.0	#1F45FC	2.0	task_switch	magnitude	switch	poldrack-single-stim	s581	False
69.275	68.211	0.795	0.21107500000000004	100.0	True	High-Low	switch	twobytwo	89.0	#1F45FC	4.0	cue_switch	magnitude	stay	poldrack-single-stim	s581	False
71.264	70.318	0.795	0.09307500000000005	100.0	True	High-Low	stay	twobytwo	89.0	#1F45FC	2.0	cue_stay	magnitude	stay	poldrack-single-stim	s581	False
73.82	72.423	1.595	-0.25592499999999996	900.0	True	Color		twobytwo	71.0	#1F45FC	7.0	task_switch	color	switch	poldrack-single-stim	s581	False
77.114	75.471	1.595	-0.009924999999999955	900.0	True	Color	stay	twobytwo	89.0	orange	9.0	cue_stay	color	stay	poldrack-single-stim	s581	False
79.533	78.378	0.795	0.30207500000000004	100.0	True	High-Low		twobytwo	71.0	orange	8.0	task_switch	magnitude	switch	poldrack-single-stim	s581	False
81.565	80.487	0.795	0.22507500000000005	100.0	True	Magnitude	switch	twobytwo	89.0	orange	4.0	cue_switch	magnitude	stay	poldrack-single-stim	s581	False
84.236	82.735	1.595	-0.15192499999999995	900.0	True	High-Low	switch	twobytwo	89.0	orange	3.0	cue_switch	magnitude	stay	poldrack-single-stim	s581	False
86.611	85.644	0.795	0.11407500000000005	100.0	True	Color		twobytwo	71.0	#1F45FC	9.0	task_switch	color	switch	poldrack-single-stim	s581	False
89.4	87.885	1.595	-0.13792499999999996	900.0	True	High-Low		twobytwo	89.0	#1F45FC	2.0	task_switch	magnitude	switch	poldrack-single-stim	s581	False
92.938	91.477	1.595	-0.19192499999999996	900.0	True	High-Low	stay	twobytwo	89.0	#1F45FC	1.0	cue_stay	magnitude	stay	poldrack-single-stim	s581	False
96.126	94.658	1.595	-0.18492499999999995	900.0	True	High-Low	stay	twobytwo	71.0	#1F45FC	8.0	cue_stay	magnitude	stay	poldrack-single-stim	s581	False
99.238	97.701	1.595	-0.11592499999999996	900.0	True	Color		twobytwo	71.0	#1F45FC	2.0	task_switch	color	switch	poldrack-single-stim	s581	False
101.536	100.61	0.795	0.07307500000000004	100.0	True	Magnitude		twobytwo	89.0	orange	1.0	task_switch	magnitude	switch	poldrack-single-stim	s581	False
104.506	102.856	1.595	-0.0029249999999999545	900.0	True	Orange-Blue		twobytwo	71.0	#1F45FC	1.0	task_switch	color	switch	poldrack-single-stim	s581	False
108.034	106.443	1.595	-0.06192499999999995	900.0	True	High-Low		twobytwo	71.0	#1F45FC	6.0	task_switch	magnitude	switch	poldrack-single-stim	s581	False
110.498	109.627	0.795	0.018075000000000046	100.0	True	Magnitude	switch	twobytwo	89.0	orange	1.0	cue_switch	magnitude	stay	poldrack-single-stim	s581	False
112.734	111.733	0.795	0.14807500000000004	100.0	True	Orange-Blue		twobytwo	89.0	orange	6.0	task_switch	color	switch	poldrack-single-stim	s581	False
115.225	113.843	0.795	0.5290750000000001	100.0	False	Orange-Blue	stay	twobytwo	89.0	#1F45FC	1.0	cue_stay	color	stay	poldrack-single-stim	s581	True
117.617	116.085	1.595	-0.12092499999999995	900.0	True	Orange-Blue	stay	twobytwo	71.0	#1F45FC	4.0	cue_stay	color	stay	poldrack-single-stim	s581	False
120.413	118.989	1.595	-0.22892499999999996	900.0	True	Orange-Blue	stay	twobytwo	71.0	#1F45FC	9.0	cue_stay	color	stay	poldrack-single-stim	s581	False
123.274	121.895	1.595	-0.273925	900.0	True	Color	switch	twobytwo	89.0	orange	9.0	cue_switch	color	stay	poldrack-single-stim	s581	False
125.761	124.8	0.795	0.10807500000000005	100.0	True	Magnitude		twobytwo	89.0	#1F45FC	3.0	task_switch	magnitude	switch	poldrack-single-stim	s581	False
128.805	127.177	1.595	-0.024924999999999954	900.0	False	Orange-Blue		twobytwo	89.0	#1F45FC	1.0	task_switch	color	switch	poldrack-single-stim	s581	True
132.019	130.491	1.595	-0.12492499999999995	900.0	True	Orange-Blue	stay	twobytwo	71.0	#1F45FC	7.0	cue_stay	color	stay	poldrack-single-stim	s581	False
135.393	133.398	1.595	0.342075	900.0	True	Orange-Blue	stay	twobytwo	71.0	#1F45FC	3.0	cue_stay	color	stay	poldrack-single-stim	s581	False
137.642	136.305	0.795	0.48407500000000003	100.0	True	High-Low		twobytwo	89.0	#1F45FC	3.0	task_switch	magnitude	switch	poldrack-single-stim	s581	False
140.001	138.413	1.595	-0.06492499999999995	900.0	True	Orange-Blue		twobytwo	71.0	#1F45FC	9.0	task_switch	color	switch	poldrack-single-stim	s581	False
143.076	141.593	1.595	-0.16992499999999996	900.0	True	Orange-Blue	stay	twobytwo	71.0	#1F45FC	9.0	cue_stay	color	stay	poldrack-single-stim	s581	False
145.997	144.641	0.795	0.503075	100.0	True	High-Low		twobytwo	71.0	#1F45FC	6.0	task_switch	magnitude	switch	poldrack-single-stim	s581	False
147.91	146.748	0.795	0.30907500000000004	100.0	True	Magnitude	switch	twobytwo	71.0	#1F45FC	9.0	cue_switch	magnitude	stay	poldrack-single-stim	s581	False
150.842	149.399	1.595	-0.20992499999999994	900.0	True	Color		twobytwo	71.0	#1F45FC	6.0	task_switch	color	switch	poldrack-single-stim	s581	False
153.379	152.583	0.795	-0.056924999999999955	100.0	True	Color	stay	twobytwo	89.0	orange	2.0	cue_stay	color	stay	poldrack-single-stim	s581	False
156.498	154.967	1.595	-0.12192499999999995	900.0	True	Orange-Blue	switch	twobytwo	89.0	orange	9.0	cue_switch	color	stay	poldrack-single-stim	s581	False
158.751	157.874	0.795	0.024075000000000044	100.0	True	Orange-Blue	stay	twobytwo	71.0	#1F45FC	6.0	cue_stay	color	stay	poldrack-single-stim	s581	False
160.786	159.985	0.795	-0.05192499999999996	100.0	True	Magnitude		twobytwo	89.0	orange	3.0	task_switch	magnitude	switch	poldrack-single-stim	s581	False
163.013	162.232	0.795	-0.07192499999999996	100.0	True	Color		twobytwo	71.0	#1F45FC	8.0	task_switch	color	switch	poldrack-single-stim	s581	False
165.43	164.341	0.795	0.23607500000000003	100.0	False	Orange-Blue	switch	twobytwo	89.0	#1F45FC	1.0	cue_switch	color	stay	poldrack-single-stim	s581	True
168.103	166.583	1.595	-0.13292499999999996	900.0	True	Magnitude		twobytwo	89.0	orange	1.0	task_switch	magnitude	switch	poldrack-single-stim	s581	False
171.28	169.76	1.595	-0.13292499999999996	900.0	True	Color		twobytwo	71.0	#1F45FC	7.0	task_switch	color	switch	poldrack-single-stim	s581	False
173.706	172.808	0.795	0.045075000000000046	100.0	True	Color	stay	twobytwo	89.0	orange	3.0	cue_stay	color	stay	poldrack-single-stim	s581	False
176.227	175.192	0.795	0.18207500000000004	100.0	True	High-Low		twobytwo	71.0	#1F45FC	7.0	task_switch	magnitude	switch	poldrack-single-stim	s581	False
178.193	177.298	0.795	0.04207500000000004	100.0	True	High-Low	stay	twobytwo	89.0	#1F45FC	2.0	cue_stay	magnitude	stay	poldrack-single-stim	s581	False
