onset	duration	response_time	condition	correct	experiment_exp_id	key_press	stim_color	stim_word	trial_type	worker_id	junk
3.516	0.638	0.22565625	incongruent	1.0	stroop	82	green	blue	incongruent	s595	False
5.793	0.638	0.15865625	incongruent	1.0	stroop	89	red	green	incongruent	s595	False
7.798	0.638	-0.04434375	congruent	1.0	stroop	89	red	red	congruent	s595	False
9.803	0.638	0.04665625	congruent	1.0	stroop	82	green	green	congruent	s595	False
11.805	0.638	0.53865625	incongruent	1.0	stroop	82	green	blue	incongruent	s595	False
13.807	0.638	0.02065625	congruent	1.0	stroop	89	red	red	congruent	s595	False
15.948	0.638	-0.30634375	congruent	1.0	stroop	71	blue	blue	congruent	s595	False
17.953	0.638	-0.02234375	incongruent	1.0	stroop	71	blue	red	incongruent	s595	False
19.956	0.638	0.24165625	congruent	1.0	stroop	71	blue	blue	congruent	s595	False
22.097	0.638	0.13665625	incongruent	1.0	stroop	82	green	red	incongruent	s595	False
24.103	0.638	-0.04334375	incongruent	1.0	stroop	89	red	green	incongruent	s595	False
26.105	0.638	0.19365625	incongruent	1.0	stroop	89	red	green	incongruent	s595	False
28.244	0.638	0.03865625	congruent	1.0	stroop	71	blue	blue	congruent	s595	False
30.382	0.638	-0.08034375	congruent	1.0	stroop	82	green	green	congruent	s595	False
32.658	0.638	0.52865625	incongruent	1.0	stroop	82	green	red	incongruent	s595	False
35.343	0.638	0.44265625	congruent	1.0	stroop	89	red	red	congruent	s595	False
37.346	0.638	0.59665625	congruent	1.0	stroop	82	green	green	congruent	s595	False
39.352	0.638	0.12165625	incongruent	1.0	stroop	71	blue	red	incongruent	s595	False
41.629	0.638	-0.05434375	incongruent	1.0	stroop	89	red	blue	incongruent	s595	False
43.634	0.638	-0.06134375	congruent	1.0	stroop	89	red	red	congruent	s595	False
45.635	0.638	0.19065625	incongruent	1.0	stroop	71	blue	green	incongruent	s595	False
47.638	0.638	-0.05234375	incongruent	1.0	stroop	82	green	red	incongruent	s595	False
49.64	0.638	-0.04034375	incongruent	1.0	stroop	89	red	green	incongruent	s595	False
51.645	0.638	-0.14334375	incongruent	1.0	stroop	89	red	blue	incongruent	s595	False
53.651	0.638	0.02965625	congruent	1.0	stroop	71	blue	blue	congruent	s595	False
55.928	0.638	-0.31334375	incongruent	1.0	stroop	71	blue	red	incongruent	s595	False
