movement_onset	onset	duration	response_time	CTI	correct	cue	cue_switch	experiment_exp_id	key_press	stim_color	stim_number	switch_type	task	task_switch	trial_type	worker_id	junk
4.413	3.518	0.795	0.1255875	100.0	True	Orange-Blue	stay	twobytwo	71.0	#1F45FC	8.0	cue_stay	color	stay	poldrack-single-stim	s611	False
7.602	6.854	0.795	-0.021412500000000022	100.0	True	Magnitude		twobytwo	71.0	orange	9.0	task_switch	magnitude	switch	poldrack-single-stim	s611	False
10.825	9.367	1.595	-0.11141250000000003	900.0	True	Orange-Blue		twobytwo	89.0	orange	6.0	task_switch	color	switch	poldrack-single-stim	s611	False
14.554	13.091	1.595	-0.10641250000000002	900.0	True	Magnitude		twobytwo	71.0	#1F45FC	6.0	task_switch	magnitude	switch	poldrack-single-stim	s611	False
17.354	16.403	0.795	0.18158749999999999	100.0	True	Color		twobytwo	89.0	orange	8.0	task_switch	color	switch	poldrack-single-stim	s611	False
19.893	18.649	1.595	-0.32541250000000005	900.0	True	Color	stay	twobytwo	71.0	#1F45FC	8.0	cue_stay	color	stay	poldrack-single-stim	s611	False
22.477	21.691	0.795	0.016587499999999977	100.0	True	Orange-Blue	switch	twobytwo	71.0	#1F45FC	9.0	cue_switch	color	stay	poldrack-single-stim	s611	False
24.602	23.797	0.795	0.03558749999999998	100.0	True	Color	switch	twobytwo	89.0	orange	4.0	cue_switch	color	stay	poldrack-single-stim	s611	False
27.183	25.905	1.595	-0.2914125	900.0	True	High-Low		twobytwo	71.0	#1F45FC	8.0	task_switch	magnitude	switch	poldrack-single-stim	s611	False
30.101	29.086	0.795	0.2455875	100.0	True	Orange-Blue		twobytwo	71.0	#1F45FC	8.0	task_switch	color	switch	poldrack-single-stim	s611	False
33.022	31.601	1.595	-0.14841250000000003	900.0	True	High-Low		twobytwo	89.0	orange	2.0	task_switch	magnitude	switch	poldrack-single-stim	s611	False
35.873	34.505	1.595	-0.20141250000000002	900.0	True	Magnitude	switch	twobytwo	89.0	#1F45FC	1.0	cue_switch	magnitude	stay	poldrack-single-stim	s611	False
38.848	37.547	1.595	-0.2684125	900.0	True	Color		twobytwo	89.0	orange	2.0	task_switch	color	switch	poldrack-single-stim	s611	False
41.408	40.457	0.795	0.18158749999999999	100.0	True	Magnitude		twobytwo	71.0	#1F45FC	6.0	task_switch	magnitude	switch	poldrack-single-stim	s611	False
44.301	42.972	1.595	-0.24041250000000003	900.0	True	High-Low	switch	twobytwo	89.0	#1F45FC	2.0	cue_switch	magnitude	stay	poldrack-single-stim	s611	False
47.74	46.156	1.595	0.014587499999999977	900.0	True	Orange-Blue		twobytwo	71.0	#1F45FC	2.0	task_switch	color	switch	poldrack-single-stim	s611	False
50.466	49.061	0.795	0.6355875	100.0	True	Color	switch	twobytwo	71.0	#1F45FC	1.0	cue_switch	color	stay	poldrack-single-stim	s611	False
52.697	51.442	1.595	-0.31441250000000004	900.0	True	High-Low		twobytwo	71.0	orange	7.0	task_switch	magnitude	switch	poldrack-single-stim	s611	False
55.645	54.353	1.595	-0.2774125	900.0	True	Orange-Blue		twobytwo	71.0	#1F45FC	9.0	task_switch	color	switch	poldrack-single-stim	s611	False
58.563	57.266	1.595	-0.2724125	900.0	True	Orange-Blue	stay	twobytwo	71.0	#1F45FC	6.0	cue_stay	color	stay	poldrack-single-stim	s611	False
61.854	60.447	1.595	-0.16241250000000002	900.0	True	High-Low		twobytwo	89.0	orange	1.0	task_switch	magnitude	switch	poldrack-single-stim	s611	False
64.561	63.49	0.795	0.30158749999999995	100.0	True	Color		twobytwo	71.0	#1F45FC	7.0	task_switch	color	switch	poldrack-single-stim	s611	False
67.096	65.597	1.595	-0.07041250000000002	900.0	True	Color	stay	twobytwo	89.0	orange	1.0	cue_stay	color	stay	poldrack-single-stim	s611	False
69.897	68.505	1.595	-0.17741250000000003	900.0	True	High-Low		twobytwo	89.0	#1F45FC	2.0	task_switch	magnitude	switch	poldrack-single-stim	s611	False
72.429	71.411	0.795	0.2485875	100.0	True	Magnitude	switch	twobytwo	89.0	orange	4.0	cue_switch	magnitude	stay	poldrack-single-stim	s611	False
74.34	73.523	0.795	0.04758749999999998	100.0	True	Magnitude	stay	twobytwo	71.0	orange	6.0	cue_stay	magnitude	stay	poldrack-single-stim	s611	False
76.544	75.627	0.795	0.14758749999999998	100.0	True	Color		twobytwo	71.0	#1F45FC	2.0	task_switch	color	switch	poldrack-single-stim	s611	False
78.507	77.875	0.795	-0.13741250000000002	100.0	False	Color	stay	twobytwo	71.0	orange	9.0	cue_stay	color	stay	poldrack-single-stim	s611	True
81.355	79.984	1.595	-0.19841250000000002	900.0	True	High-Low		twobytwo	89.0	#1F45FC	1.0	task_switch	magnitude	switch	poldrack-single-stim	s611	False
83.605	82.891	0.795	-0.055412500000000024	100.0	True	Magnitude	switch	twobytwo	89.0	#1F45FC	1.0	cue_switch	magnitude	stay	poldrack-single-stim	s611	False
85.825	85.133	0.795	-0.07741250000000002	100.0	True	High-Low	switch	twobytwo	71.0	#1F45FC	7.0	cue_switch	magnitude	stay	poldrack-single-stim	s611	False
88.216	87.237	0.795	0.20958749999999998	100.0	True	Orange-Blue		twobytwo	89.0	orange	6.0	task_switch	color	switch	poldrack-single-stim	s611	False
90.372	89.478	0.795	0.12458749999999998	100.0	True	Magnitude		twobytwo	89.0	orange	2.0	task_switch	magnitude	switch	poldrack-single-stim	s611	False
93.589	92.263	1.595	-0.24341250000000003	900.0	True	Magnitude	stay	twobytwo	89.0	orange	3.0	cue_stay	magnitude	stay	poldrack-single-stim	s611	False
96.066	95.441	0.795	-0.14441250000000003	100.0	True	Magnitude	stay	twobytwo	89.0	#1F45FC	2.0	cue_stay	magnitude	stay	poldrack-single-stim	s611	False
98.569	97.683	0.795	0.11658749999999998	100.0	True	Orange-Blue		twobytwo	71.0	#1F45FC	6.0	task_switch	color	switch	poldrack-single-stim	s611	False
100.767	99.787	0.795	0.21058749999999998	100.0	True	Magnitude		twobytwo	71.0	#1F45FC	6.0	task_switch	magnitude	switch	poldrack-single-stim	s611	False
103.395	102.028	1.595	-0.20241250000000002	900.0	True	Orange-Blue		twobytwo	71.0	#1F45FC	3.0	task_switch	color	switch	poldrack-single-stim	s611	False
106.95	105.614	0.795	0.5665875	100.0	True	High-Low		twobytwo	89.0	#1F45FC	4.0	task_switch	magnitude	switch	poldrack-single-stim	s611	False
108.676	107.992	0.795	-0.08541250000000002	100.0	True	Magnitude	switch	twobytwo	71.0	#1F45FC	9.0	cue_switch	magnitude	stay	poldrack-single-stim	s611	False
111.378	110.1	1.595	-0.2914125	900.0	True	Color		twobytwo	89.0	orange	2.0	task_switch	color	switch	poldrack-single-stim	s611	False
114.353	113.003	1.595	-0.2194125	900.0	True	Color	stay	twobytwo	89.0	orange	4.0	cue_stay	color	stay	poldrack-single-stim	s611	False
117.246	116.047	0.795	0.42958749999999996	100.0	True	Color	stay	twobytwo	71.0	#1F45FC	1.0	cue_stay	color	stay	poldrack-single-stim	s611	False
118.891	118.154	0.795	-0.032412500000000025	100.0	True	Color	stay	twobytwo	71.0	#1F45FC	6.0	cue_stay	color	stay	poldrack-single-stim	s611	False
121.606	120.266	1.595	-0.22941250000000002	900.0	True	Orange-Blue	switch	twobytwo	71.0	#1F45FC	3.0	cue_switch	color	stay	poldrack-single-stim	s611	False
123.874	123.172	0.795	-0.06741250000000003	100.0	True	Magnitude		twobytwo	89.0	orange	3.0	task_switch	magnitude	switch	poldrack-single-stim	s611	False
126.608	125.549	0.795	0.2895875	100.0	True	Orange-Blue		twobytwo	89.0	orange	7.0	task_switch	color	switch	poldrack-single-stim	s611	False
129.026	128.063	0.795	0.19358749999999997	100.0	True	Orange-Blue	stay	twobytwo	71.0	#1F45FC	6.0	cue_stay	color	stay	poldrack-single-stim	s611	False
131.593	130.176	1.595	-0.15241250000000003	900.0	True	Orange-Blue	stay	twobytwo	89.0	orange	1.0	cue_stay	color	stay	poldrack-single-stim	s611	False
133.984	133.087	0.795	0.12758749999999996	100.0	True	High-Low		twobytwo	71.0	orange	7.0	task_switch	magnitude	switch	poldrack-single-stim	s611	False
136.092	135.194	0.795	0.12858749999999997	100.0	True	Color		twobytwo	71.0	#1F45FC	6.0	task_switch	color	switch	poldrack-single-stim	s611	False
139.12	137.571	1.595	-0.020412500000000024	900.0	True	Color	stay	twobytwo	89.0	orange	2.0	cue_stay	color	stay	poldrack-single-stim	s611	False
141.761	140.613	0.795	0.37858749999999997	100.0	True	High-Low		twobytwo	89.0	orange	1.0	task_switch	magnitude	switch	poldrack-single-stim	s611	False
