onset	duration	response_time	SS_delay	correct	experiment_exp_id	key_press	passed_check	stopped	trial_type	worker_id	junk	condition
3.007	0.55	0.00437007874015751	400.0	1.0	stop_signal	89.0	True	False	go	s513	False	go
5.397	0.55	-0.09762992125984249	400.0	1.0	stop_signal	71.0	True	False	go	s513	False	go
7.922	0.55	-0.24962992125984249	400.0	1.0	stop_signal	89.0	True	False	stop_failure	s513	False	stop_failure
10.855	0.55	-0.06062992125984249	350.0	1.0	stop_signal	89.0	True	False	go	s513	False	go
13.38	0.55	0.2033700787401575	350.0	1.0	stop_signal	71.0	True	False	go	s513	False	go
15.904	0.55	-0.14562992125984248	350.0	1.0	stop_signal	71.0	True	False	go	s513	False	go
18.157	0.55	-0.8156299212598425	350.0	0.0	stop_signal	-1.0	True	True	stop_success	s513	False	stop_success
20.681	0.55	-0.10162992125984249	400.0	1.0	stop_signal	71.0	True	False	go	s513	False	go
23.069	0.55	-0.02662992125984249	400.0	1.0	stop_signal	89.0	True	False	go	s513	False	go
25.321	0.55	0.1543700787401575	400.0	1.0	stop_signal	89.0	True	False	go	s513	False	go
27.71	0.55	-0.05962992125984249	400.0	1.0	stop_signal	89.0	True	False	go	s513	False	go
29.962	0.55	-0.2506299212598425	400.0	1.0	stop_signal	89.0	True	False	stop_failure	s513	False	stop_failure
32.352	0.55	-0.1336299212598425	350.0	1.0	stop_signal	89.0	True	False	go	s513	False	go
34.877	0.55	-0.8156299212598425	350.0	0.0	stop_signal	-1.0	True	True	stop_success	s513	False	stop_success
37.129	0.55	-0.8156299212598425	400.0	0.0	stop_signal	-1.0	True	True	stop_success	s513	False	stop_success
39.518	0.55	0.1163700787401575	450.0	1.0	stop_signal	89.0	True	False	go	s513	False	go
42.179	0.55	-0.8156299212598425	450.0	0.0	stop_signal	-1.0	True	True	stop_success	s513	False	stop_success
44.431	0.55	0.3793700787401575	500.0	1.0	stop_signal	71.0	True	False	go	s513	False	go
47.636	0.55	0.3953700787401575	500.0	1.0	stop_signal	71.0	True	False	go	s513	False	go
