movement_onset	onset	duration	response_time	condition	correct	experiment_exp_id	key_press	trial_type	worker_id	junk
5.854	4.532	1.47	-0.026803680981595107	AX	1.0	dot_pattern_expectancy	89.0	AX	s604	False
10.176	8.817	1.47	0.010196319018404893	AX	1.0	dot_pattern_expectancy	89.0	AX	s604	False
14.183	12.831	1.47	0.0031963190184048926	AY	1.0	dot_pattern_expectancy	71.0	AY	s604	False
19.207	17.795	1.47	0.06319631901840489	AY	1.0	dot_pattern_expectancy	71.0	AY	s604	False
23.527	22.081	1.47	0.09719631901840489	AX	1.0	dot_pattern_expectancy	89.0	AX	s604	False
27.873	26.507	1.47	0.017196319018404894	AX	1.0	dot_pattern_expectancy	89.0	AX	s604	False
32.314	30.928	1.47	0.037196319018404894	AX	1.0	dot_pattern_expectancy	89.0	AX	s604	False
37.424	36.026	1.47	0.04919631901840489	AY	1.0	dot_pattern_expectancy	71.0	AY	s604	False
41.045	40.04	1.47	-0.3438036809815951	BY	1.0	dot_pattern_expectancy	71.0	BY	s604	True
45.263	44.053	1.47	-0.1388036809815951	BY	1.0	dot_pattern_expectancy	71.0	BY	s604	False
49.479	48.065	1.47	0.06519631901840489	AX	1.0	dot_pattern_expectancy	89.0	AX	s604	False
53.438	52.214	1.47	-0.12480368098159511	BX	1.0	dot_pattern_expectancy	71.0	BX	s604	False
58.094	56.766	1.47	-0.02080368098159511	AX	1.0	dot_pattern_expectancy	89.0	AX	s604	False
62.205	61.054	1.47	-0.19780368098159512	BX	1.0	dot_pattern_expectancy	71.0	BX	s604	False
67.557	66.151	1.47	0.05719631901840489	AY	1.0	dot_pattern_expectancy	71.0	AY	s604	False
71.659	70.167	1.47	0.1431963190184049	AX	1.0	dot_pattern_expectancy	89.0	AX	s604	False
76.406	75.131	1.47	-0.07380368098159511	BY	1.0	dot_pattern_expectancy	71.0	BY	s604	False
80.913	79.28	1.47	0.2841963190184049	AX	1.0	dot_pattern_expectancy	89.0	AX	s604	False
84.761	83.43	1.47	-0.017803680981595106	AX	1.0	dot_pattern_expectancy	89.0	AX	s604	False
88.653	87.445	1.47	-0.1408036809815951	BY	1.0	dot_pattern_expectancy	71.0	BY	s604	False
92.917	91.598	1.47	-0.029803680981595106	AX	1.0	dot_pattern_expectancy	89.0	AX	s604	False
97.132	95.617	1.47	0.1661963190184049	AY	1.0	dot_pattern_expectancy	71.0	AY	s604	False
101.817	100.309	1.47	0.1591963190184049	AX	0.0	dot_pattern_expectancy	71.0	AX	s604	True
105.651	104.324	1.47	-0.021803680981595106	AX	1.0	dot_pattern_expectancy	89.0	AX	s604	False
109.964	108.743	1.47	-0.1278036809815951	BY	1.0	dot_pattern_expectancy	71.0	BY	s604	False
114.021	112.898	1.47	-0.22580368098159512	BY	1.0	dot_pattern_expectancy	71.0	BY	s604	False
118.492	117.044	1.47	0.0991963190184049	AX	1.0	dot_pattern_expectancy	89.0	AX	s604	False
122.592	121.195	1.47	0.04819631901840489	AX	1.0	dot_pattern_expectancy	89.0	AX	s604	False
126.472	125.208	1.47	-0.0848036809815951	BY	1.0	dot_pattern_expectancy	71.0	BY	s604	False
131.196	129.766	1.47	0.08119631901840489	AY	1.0	dot_pattern_expectancy	71.0	AY	s604	False
135.896	134.465	1.47	0.08219631901840489	AY	1.0	dot_pattern_expectancy	71.0	AY	s604	False
140.076	138.615	1.47	0.11219631901840489	AY	0.0	dot_pattern_expectancy	89.0	AY	s604	True
144.149	142.903	1.47	-0.1028036809815951	BY	1.0	dot_pattern_expectancy	71.0	BY	s604	False
