onset	duration
-54776.0	0.01
-52791.0	0.01
-50521.0	0.01
-48318.0	0.01
-46210.0	0.01
-43927.0	0.01
-41709.0	0.01
-39493.0	0.01
-37068.0	0.01
4405.0	0.01
6287.0	0.01
8327.0	0.01
10432.0	0.01
12323.0	0.01
14191.0	0.01
16448.0	0.01
18379.0	0.01
20413.0	0.01
22489.0	0.01
24758.0	0.01
26730.0	0.01
28696.0	0.01
30909.0	0.01
33522.0	0.01
35931.0	0.01
37848.0	0.01
39769.0	0.01
42066.0	0.01
44153.0	0.01
46191.0	0.01
48173.0	0.01
50305.0	0.01
52300.0	0.01
54131.0	0.01
56398.0	0.01
58457.0	0.01
60669.0	0.01
62852.0	0.01
64954.0	0.01
66827.0	0.01
69240.0	0.01
70929.0	0.01
73709.0	0.01
75340.0	0.01
77718.0	0.01
79848.0	0.01
82000.0	0.01
84660.0	0.01
86586.0	0.01
88786.0	0.01
90665.0	0.01
92817.0	0.01
95051.0	0.01
97145.0	0.01
99685.0	0.01
102101.0	0.01
104061.0	0.01
106286.0	0.01
108141.0	0.01
110643.0	0.01
112849.0	0.01
114868.0	0.01
116910.0	0.01
119186.0	0.01
121110.0	0.01
123343.0	0.01
125366.0	0.01
128439.0	0.01
129496.0	0.01
131820.0	0.01
134125.0	0.01
136105.0	0.01
138455.0	0.01
140979.0	0.01
143010.0	0.01
145009.0	0.01
146991.0	0.01
149211.0	0.01
151062.0	0.01
153098.0	0.01
155214.0	0.01
156966.0	0.01
159187.0	0.01
161617.0	0.01
163294.0	0.01
165636.0	0.01
167614.0	0.01
169445.0	0.01
171631.0	0.01
173634.0	0.01
175585.0	0.01
177732.0	0.01
179986.0	0.01
182013.0	0.01
184021.0	0.01
186757.0	0.01
188774.0	0.01
191445.0	0.01
193360.0	0.01
196033.0	0.01
198122.0	0.01
200727.0	0.01
202719.0	0.01
204802.0	0.01
207916.0	0.01
