onset	duration
-55678.0	0.01
9808.0	0.01
17372.0	0.01
27324.0	0.01
35209.0	0.01
46687.0	0.01
53086.0	0.01
64918.0	0.01
72993.0	0.01
84309.0	0.01
95737.0	0.01
104191.0	0.01
115214.0	0.01
124585.0	0.01
137734.0	0.01
143357.0	0.01
157470.0	0.01
168004.0	0.01
174332.0	0.01
184200.0	0.01
189772.0	0.01
207226.0	0.01
213589.0	0.01
223910.0	0.01
235341.0	0.01
247335.0	0.01
257077.0	0.01
265451.0	0.01
280603.0	0.01
285718.0	0.01
300614.0	0.01
307874.0	0.01
315725.0	0.01
326355.0	0.01
333547.0	0.01
348752.0	0.01
357503.0	0.01
366743.0	0.01
380042.0	0.01
383238.0	0.01
396239.0	0.01
408399.0	0.01
