onset	duration	response_time	condition	correct	experiment_exp_id	key_press	stim_color	stim_word	trial_type	worker_id	junk
3.515	0.638	0.22467708333333336	incongruent	1.0	stroop	71	blue	green	incongruent	s608	False
5.521	0.638	0.05767708333333337	congruent	1.0	stroop	82	green	green	congruent	s608	False
8.066	0.638	0.03767708333333337	congruent	1.0	stroop	71	blue	blue	congruent	s608	False
10.208	0.638	0.04067708333333337	congruent	1.0	stroop	89	red	red	congruent	s608	False
12.213	0.638	0.04167708333333337	congruent	1.0	stroop	71	blue	blue	congruent	s608	False
14.219	0.638	0.023677083333333373	congruent	1.0	stroop	82	green	green	congruent	s608	False
16.497	0.638	0.3676770833333334	incongruent	1.0	stroop	71	blue	green	incongruent	s608	False
18.502	0.638	0.11567708333333337	congruent	1.0	stroop	82	green	green	congruent	s608	False
20.505	0.638	0.07467708333333337	incongruent	1.0	stroop	71	blue	red	incongruent	s608	False
22.646	0.638	-0.09732291666666663	incongruent	1.0	stroop	89	red	blue	incongruent	s608	False
24.651	0.638	0.08467708333333338	incongruent	1.0	stroop	71	blue	green	incongruent	s608	False
26.926	0.638	0.01767708333333337	congruent	1.0	stroop	89	red	red	congruent	s608	False
29.065	0.638	0.07667708333333337	incongruent	1.0	stroop	89	red	blue	incongruent	s608	False
31.478	0.638	0.13267708333333336	congruent	1.0	stroop	82	green	green	congruent	s608	False
33.483	0.638	0.05167708333333337	congruent	1.0	stroop	89	red	red	congruent	s608	False
35.489	0.638	0.013677083333333371	incongruent	1.0	stroop	82	green	red	incongruent	s608	False
38.31	0.638	0.04567708333333337	incongruent	1.0	stroop	89	red	blue	incongruent	s608	False
40.315	0.638	0.22867708333333336	incongruent	1.0	stroop	71	blue	red	incongruent	s608	False
42.318	0.638	0.044677083333333374	congruent	1.0	stroop	89	red	red	congruent	s608	False
44.459	0.638	0.15567708333333338	congruent	1.0	stroop	82	green	green	congruent	s608	False
46.465	0.638	0.12667708333333338	incongruent	1.0	stroop	82	green	blue	incongruent	s608	False
48.47	0.638	0.06167708333333337	congruent	1.0	stroop	82	green	green	congruent	s608	False
50.475	0.638	0.16067708333333336	incongruent	1.0	stroop	71	blue	red	incongruent	s608	False
52.481	0.638	0.22967708333333337	congruent	1.0	stroop	82	green	green	congruent	s608	False
54.486	0.638	0.20667708333333337	incongruent	1.0	stroop	71	blue	red	incongruent	s608	False
56.489	0.638	0.11467708333333337	congruent	1.0	stroop	82	green	green	congruent	s608	False
58.493	0.638	0.22367708333333336	incongruent	1.0	stroop	89	red	green	incongruent	s608	False
60.769	0.638	0.03567708333333337	incongruent	1.0	stroop	89	red	blue	incongruent	s608	False
