movement_onset	onset	duration	response_time	condition	correct	experiment_exp_id	key_press	trial_type	worker_id	junk
6.243	4.522	1.47	0.2552515337423313	AY	1.0	dot_pattern_expectancy	71.0	AY	s618	False
10.189	8.664	1.47	0.059251533742331275	AX	1.0	dot_pattern_expectancy	89.0	AX	s618	False
14.511	12.813	1.47	0.23225153374233126	AX	1.0	dot_pattern_expectancy	89.0	AX	s618	False
18.206	16.823	1.47	-0.08274846625766873	AX	1.0	dot_pattern_expectancy	89.0	AX	s618	False
22.39	20.835	1.47	0.08925153374233127	AX	1.0	dot_pattern_expectancy	89.0	AX	s618	False
26.587	25.259	1.47	-0.13774846625766873	BX	1.0	dot_pattern_expectancy	71.0	BX	s618	False
30.908	29.408	1.47	0.034251533742331274	AX	0.0	dot_pattern_expectancy	71.0	AX	s618	True
35.417	33.963	1.47	-0.011748466257668724	AX	1.0	dot_pattern_expectancy	89.0	AX	s618	False
39.724	38.245	1.47	0.013251533742331276	AX	1.0	dot_pattern_expectancy	89.0	AX	s618	False
43.686	42.259	1.47	-0.03874846625766872	AX	1.0	dot_pattern_expectancy	89.0	AX	s618	False
48.322	46.949	1.47	-0.09274846625766872	AX	1.0	dot_pattern_expectancy	89.0	AX	s618	False
52.283	50.96	1.47	-0.14274846625766874	BX	1.0	dot_pattern_expectancy	71.0	BX	s618	False
58.553	57.144	1.47	-0.056748466257668724	BY	1.0	dot_pattern_expectancy	71.0	BY	s618	False
62.581	61.288	1.47	-0.17274846625766874	BY	1.0	dot_pattern_expectancy	71.0	BY	s618	False
66.796	65.435	1.47	-0.10474846625766872	BX	1.0	dot_pattern_expectancy	71.0	BX	s618	False
70.806	69.447	1.47	-0.10674846625766872	AX	1.0	dot_pattern_expectancy	89.0	AX	s618	False
75.35	73.864	1.47	0.020251533742331275	AX	1.0	dot_pattern_expectancy	89.0	AX	s618	False
79.331	78.005	1.47	-0.13974846625766874	BX	1.0	dot_pattern_expectancy	71.0	BX	s618	False
