movement_onset	onset	duration	response_time	condition	correct	experiment_exp_id	key_press	trial_type	worker_id	junk
6.062	4.506	1.47	0.11203067484662574	AY	1.0	dot_pattern_expectancy	71.0	AY	s635	False
10.194	8.645	1.47	0.10503067484662575	AX	1.0	dot_pattern_expectancy	89.0	AX	s635	False
14.347	12.785	1.47	0.11803067484662574	AX	1.0	dot_pattern_expectancy	89.0	AX	s635	False
18.775	16.788	1.47	0.5430306748466257	AX	1.0	dot_pattern_expectancy	89.0	AX	s635	False
22.172	20.791	1.47	-0.06296932515337425	AX	1.0	dot_pattern_expectancy	89.0	AX	s635	False
26.4	25.203	1.47	-0.24696932515337425	BX	1.0	dot_pattern_expectancy	71.0	BX	s635	False
30.689	29.342	1.47	-0.09696932515337425	AX	1.0	dot_pattern_expectancy	89.0	AX	s635	False
35.294	33.891	1.47	-0.04096932515337426	AX	1.0	dot_pattern_expectancy	89.0	AX	s635	False
39.514	38.166	1.47	-0.09596932515337425	AX	1.0	dot_pattern_expectancy	89.0	AX	s635	False
43.499	42.169	1.47	-0.11396932515337425	AX	1.0	dot_pattern_expectancy	89.0	AX	s635	False
48.146	46.853	1.47	-0.15096932515337425	AX	1.0	dot_pattern_expectancy	89.0	AX	s635	False
52.054	50.857	1.47	-0.24696932515337425	BX	1.0	dot_pattern_expectancy	71.0	BX	s635	False
58.445	57.037	1.47	-0.035969325153374254	BY	1.0	dot_pattern_expectancy	71.0	BY	s635	False
62.775	61.176	1.47	0.15503067484662575	BY	1.0	dot_pattern_expectancy	71.0	BY	s635	False
66.989	65.316	1.47	0.22903067484662573	BX	0.0	dot_pattern_expectancy	89.0	BX	s635	True
70.878	69.319	1.47	0.11503067484662574	AX	1.0	dot_pattern_expectancy	89.0	AX	s635	False
75.13	73.73	1.47	-0.043969325153374254	AX	1.0	dot_pattern_expectancy	89.0	AX	s635	False
79.181	77.869	1.47	-0.13196932515337426	BX	1.0	dot_pattern_expectancy	71.0	BX	s635	False
83.255	81.873	1.47	-0.061969325153374256	AX	1.0	dot_pattern_expectancy	89.0	AX	s635	False
87.612	86.284	1.47	-0.11596932515337426	BY	1.0	dot_pattern_expectancy	71.0	BY	s635	False
92.388	90.968	1.47	-0.023969325153374257	AX	1.0	dot_pattern_expectancy	89.0	AX	s635	False
96.573	95.243	1.47	-0.11396932515337425	AX	1.0	dot_pattern_expectancy	89.0	AX	s635	False
100.658	99.247	1.47	-0.03296932515337426	AX	1.0	dot_pattern_expectancy	89.0	AX	s635	False
104.605	103.25	1.47	-0.08896932515337426	AX	1.0	dot_pattern_expectancy	89.0	AX	s635	False
109.126	107.798	1.47	-0.11596932515337426	AX	1.0	dot_pattern_expectancy	89.0	AX	s635	False
114.392	113.161	1.47	-0.21296932515337424	BX	1.0	dot_pattern_expectancy	71.0	BX	s635	False
118.476	117.164	1.47	-0.13196932515337426	BY	1.0	dot_pattern_expectancy	71.0	BY	s635	False
122.795	121.439	1.47	-0.08796932515337426	AX	1.0	dot_pattern_expectancy	89.0	AX	s635	False
127.125	125.714	1.47	-0.03296932515337426	AX	1.0	dot_pattern_expectancy	89.0	AX	s635	False
132.425	131.078	1.47	-0.09696932515337425	AX	1.0	dot_pattern_expectancy	89.0	AX	s635	False
136.614	135.354	1.47	-0.18396932515337425	BX	1.0	dot_pattern_expectancy	71.0	BX	s635	False
140.975	139.493	1.47	0.03803067484662574	BX	1.0	dot_pattern_expectancy	71.0	BX	s635	False
145.801	144.449	1.47	-0.09196932515337426	AX	1.0	dot_pattern_expectancy	89.0	AX	s635	False
149.96	148.588	1.47	-0.07196932515337426	BX	0.0	dot_pattern_expectancy	89.0	BX	s635	True
154.041	152.592	1.47	0.005030674846625743	AX	1.0	dot_pattern_expectancy	89.0	AX	s635	False
158.081	156.731	1.47	-0.09396932515337425	AX	1.0	dot_pattern_expectancy	89.0	AX	s635	False
162.332	160.87	1.47	0.018030674846625742	BY	1.0	dot_pattern_expectancy	71.0	BY	s635	False
166.935	165.554	1.47	-0.06296932515337425	AX	1.0	dot_pattern_expectancy	89.0	AX	s635	False
171.262	169.557	1.47	0.26103067484662573	AY	1.0	dot_pattern_expectancy	71.0	AY	s635	False
175.215	173.696	1.47	0.07503067484662575	AX	1.0	dot_pattern_expectancy	89.0	AX	s635	False
175.333	174.334	1.47	-0.4449693251533743			dot_pattern_expectancy	-1.0		s635	True
190.294	188.339	1.47	0.5110306748466258	AX	1.0	dot_pattern_expectancy	89.0	AX	s635	False
194.708	193.022	1.47	0.24203067484662574	AY	1.0	dot_pattern_expectancy	71.0	AY	s635	False
199.642	197.842	1.47	0.35603067484662576	AY	1.0	dot_pattern_expectancy	71.0	AY	s635	False
203.381	201.981	1.47	-0.043969325153374254	BX	1.0	dot_pattern_expectancy	71.0	BX	s635	False
207.831	206.393	1.47	-0.005969325153374257	AX	1.0	dot_pattern_expectancy	89.0	AX	s635	False
213.663	212.436	1.47	-0.21696932515337425	BX	1.0	dot_pattern_expectancy	71.0	BX	s635	False
217.925	216.576	1.47	-0.09496932515337425	BY	1.0	dot_pattern_expectancy	71.0	BY	s635	False
221.895	220.579	1.47	-0.12796932515337425	AX	1.0	dot_pattern_expectancy	89.0	AX	s635	False
226.012	224.583	1.47	-0.014969325153374256	AX	1.0	dot_pattern_expectancy	89.0	AX	s635	False
230.171	228.858	1.47	-0.13096932515337426	BY	1.0	dot_pattern_expectancy	71.0	BY	s635	False
235.135	233.814	1.47	-0.12296932515337426	AX	1.0	dot_pattern_expectancy	89.0	AX	s635	False
239.504	238.225	1.47	-0.16496932515337426	BX	1.0	dot_pattern_expectancy	71.0	BX	s635	False
243.801	242.365	1.47	-0.007969325153374257	AX	1.0	dot_pattern_expectancy	89.0	AX	s635	False
247.794	246.368	1.47	-0.017969325153374256	AX	1.0	dot_pattern_expectancy	89.0	AX	s635	False
251.87	250.507	1.47	-0.08096932515337425	AX	1.0	dot_pattern_expectancy	89.0	AX	s635	False
256.007	254.647	1.47	-0.08396932515337426	BY	1.0	dot_pattern_expectancy	71.0	BY	s635	False
260.934	259.602	1.47	-0.11196932515337425	AX	1.0	dot_pattern_expectancy	89.0	AX	s635	False
265.046	263.606	1.47	-0.003969325153374257	BY	1.0	dot_pattern_expectancy	71.0	BY	s635	False
268.895	267.609	1.47	-0.15796932515337425	AX	1.0	dot_pattern_expectancy	89.0	AX	s635	False
273.256	271.748	1.47	0.06403067484662574	AX	1.0	dot_pattern_expectancy	89.0	AX	s635	False
277.581	275.889	1.47	0.24803067484662575	AY	1.0	dot_pattern_expectancy	71.0	AY	s635	False
281.352	280.028	1.47	-0.11996932515337426	AX	1.0	dot_pattern_expectancy	89.0	AX	s635	False
285.375	284.033	1.47	-0.10196932515337426	AX	1.0	dot_pattern_expectancy	89.0	AX	s635	False
289.355	288.037	1.47	-0.12596932515337425	AX	1.0	dot_pattern_expectancy	89.0	AX	s635	False
293.699	292.314	1.47	-0.058969325153374254	AX	1.0	dot_pattern_expectancy	89.0	AX	s635	False
298.341	296.997	1.47	-0.09996932515337426	BX	0.0	dot_pattern_expectancy	89.0	BX	s635	True
302.556	301.273	1.47	-0.16096932515337425	BY	0.0	dot_pattern_expectancy	89.0	BY	s635	True
306.6	305.276	1.47	-0.11996932515337426	AX	1.0	dot_pattern_expectancy	89.0	AX	s635	False
310.659	309.28	1.47	-0.06496932515337425	AX	1.0	dot_pattern_expectancy	89.0	AX	s635	False
315.003	313.42	1.47	0.13903067484662573	AY	1.0	dot_pattern_expectancy	71.0	AY	s635	False
319.712	318.103	1.47	0.16503067484662573	AY	1.0	dot_pattern_expectancy	71.0	AY	s635	False
324.513	322.923	1.47	0.14603067484662574	BX	1.0	dot_pattern_expectancy	71.0	BX	s635	False
328.388	327.062	1.47	-0.11796932515337426	BX	1.0	dot_pattern_expectancy	71.0	BX	s635	False
333.407	331.745	1.47	0.21803067484662575	AY	1.0	dot_pattern_expectancy	71.0	AY	s635	False
337.493	336.293	1.47	-0.24396932515337424	AX	0.0	dot_pattern_expectancy	71.0	AX	s635	True
342.134	340.569	1.47	0.12103067484662575	AX	1.0	dot_pattern_expectancy	89.0	AX	s635	False
345.84	344.572	1.47	-0.17596932515337427	AX	1.0	dot_pattern_expectancy	89.0	AX	s635	False
350.865	349.255	1.47	0.16603067484662573	AY	1.0	dot_pattern_expectancy	71.0	AY	s635	False
355.611	354.212	1.47	-0.044969325153374255	AX	1.0	dot_pattern_expectancy	89.0	AX	s635	False
359.694	358.351	1.47	-0.10096932515337426	AX	1.0	dot_pattern_expectancy	89.0	AX	s635	False
360.259	359.26	1.47	-0.4449693251533743			dot_pattern_expectancy	-1.0		s635	True
374.841	373.265	1.47	0.13203067484662576	AX	1.0	dot_pattern_expectancy	89.0	AX	s635	False
378.954	377.542	1.47	-0.03196932515337426	AX	1.0	dot_pattern_expectancy	89.0	AX	s635	False
383.309	381.545	1.47	0.32003067484662573	AY	1.0	dot_pattern_expectancy	71.0	AY	s635	False
388.095	386.5	1.47	0.15103067484662575	AY	1.0	dot_pattern_expectancy	71.0	AY	s635	False
391.983	390.776	1.47	-0.23696932515337427	AX	1.0	dot_pattern_expectancy	89.0	AX	s635	False
396.639	395.189	1.47	0.006030674846625743	AX	1.0	dot_pattern_expectancy	89.0	AX	s635	False
400.933	399.6	1.47	-0.11096932515337425	AX	1.0	dot_pattern_expectancy	89.0	AX	s635	False
406.305	404.691	1.47	0.17003067484662573	AY	1.0	dot_pattern_expectancy	71.0	AY	s635	False
410.036	408.695	1.47	-0.10296932515337426	BY	1.0	dot_pattern_expectancy	71.0	BY	s635	False
414.076	412.698	1.47	-0.06596932515337425	BY	1.0	dot_pattern_expectancy	71.0	BY	s635	False
418.01	416.701	1.47	-0.13496932515337426	AX	1.0	dot_pattern_expectancy	89.0	AX	s635	False
422.377	420.841	1.47	0.09203067484662575	BX	0.0	dot_pattern_expectancy	89.0	BX	s635	True
426.649	425.389	1.47	-0.18396932515337425	AX	1.0	dot_pattern_expectancy	89.0	AX	s635	False
430.967	429.665	1.47	-0.14196932515337427	BX	1.0	dot_pattern_expectancy	71.0	BX	s635	False
436.568	434.756	1.47	0.3680306748466257	AY	1.0	dot_pattern_expectancy	71.0	AY	s635	False
