movement_onset	onset	response_time	planning	condition	experiment_exp_id	key_press	problem_id	trial_type	worker_id	junk	duration
6.68	3.014	2.734622950819672	1	UA_with_intermeidate	ward_and_allport	71	0.0	poldrack-single-stim	s621	False	2.985
7.535	6.681	-0.07737704918032784	0	UA_with_intermeidate	ward_and_allport	89	0.0	poldrack-single-stim	s621	False	
12.303	7.536	3.835622950819672	0	UA_with_intermeidate	ward_and_allport	89	0.0	poldrack-single-stim	s621	False	
14.501	12.305	1.264622950819672	0	UA_with_intermeidate	ward_and_allport	82	0.0	poldrack-single-stim	s621	False	
15.486	14.502	0.05262295081967216	0	UA_with_intermeidate	ward_and_allport	71	0.0	poldrack-single-stim	s621	False	
16.462	15.487	0.04362295081967216	0	UA_with_intermeidate	ward_and_allport	89	0.0	poldrack-single-stim	s621	False	
17.417	16.464	0.021622950819672155	0	UA_with_intermeidate	ward_and_allport	82	0.0	poldrack-single-stim	s621	False	
18.197	17.417	-0.15137704918032785	0	UA_with_intermeidate	ward_and_allport	89	0.0	poldrack-single-stim	s621	False	
18.2	18.201	-0.9323770491803278	0	UA_with_intermeidate	ward_and_allport	-1	0.0	poldrack-single-stim	s621	True	
24.308	20.703	2.673622950819672	1	UA_with_intermeidate	ward_and_allport	89	1.0	poldrack-single-stim	s621	False	2.985
25.229	24.309	-0.011377049180327845	0	UA_with_intermeidate	ward_and_allport	82	1.0	poldrack-single-stim	s621	False	
26.65	25.231	0.48762295081967216	0	UA_with_intermeidate	ward_and_allport	71	1.0	poldrack-single-stim	s621	False	
27.023	26.651	-0.5593770491803278	0	UA_with_intermeidate	ward_and_allport	89	1.0	poldrack-single-stim	s621	False	
28.309	27.024	0.35362295081967215	0	UA_with_intermeidate	ward_and_allport	82	1.0	poldrack-single-stim	s621	False	
28.727	28.31	-0.5143770491803279	0	UA_with_intermeidate	ward_and_allport	89	1.0	poldrack-single-stim	s621	False	
28.73	28.731	-0.9323770491803278	0	UA_with_intermeidate	ward_and_allport	-1	1.0	poldrack-single-stim	s621	True	
34.378	30.833	2.613622950819672	1	UA_without_intermeidate	ward_and_allport	82	2.0	poldrack-single-stim	s621	False	2.985
34.9	34.379	-0.41037704918032786	0	UA_without_intermeidate	ward_and_allport	89	2.0	poldrack-single-stim	s621	False	
35.665	34.902	-0.16837704918032784	0	UA_without_intermeidate	ward_and_allport	71	2.0	poldrack-single-stim	s621	False	
36.014	35.666	-0.5833770491803278	0	UA_without_intermeidate	ward_and_allport	89	2.0	poldrack-single-stim	s621	False	
37.277	36.016	0.32962295081967213	0	UA_without_intermeidate	ward_and_allport	71	2.0	poldrack-single-stim	s621	False	
37.633	37.279	-0.5773770491803278	0	UA_without_intermeidate	ward_and_allport	89	2.0	poldrack-single-stim	s621	False	
37.636	37.637	-0.9323770491803278	0	UA_without_intermeidate	ward_and_allport	-1	2.0	poldrack-single-stim	s621	True	
43.22	39.839	2.449622950819672	1	UA_without_intermeidate	ward_and_allport	71	3.0	poldrack-single-stim	s621	False	2.985
43.558	43.22	-0.5933770491803279	0	UA_without_intermeidate	ward_and_allport	89	3.0	poldrack-single-stim	s621	False	
45.44	43.561	0.9476229508196722	0	UA_without_intermeidate	ward_and_allport	82	3.0	poldrack-single-stim	s621	False	
46.063	45.441	-0.3093770491803278	0	UA_without_intermeidate	ward_and_allport	89	3.0	poldrack-single-stim	s621	False	
46.493	46.065	-0.5033770491803279	0	UA_without_intermeidate	ward_and_allport	71	3.0	poldrack-single-stim	s621	False	
47.406	46.494	-0.019377049180327843	0	UA_without_intermeidate	ward_and_allport	89	3.0	poldrack-single-stim	s621	False	
47.409	47.41	-0.9323770491803278	0	UA_without_intermeidate	ward_and_allport	-1	3.0	poldrack-single-stim	s621	True	
55.728	51.416	3.380622950819672	1	PA_with_intermediate	ward_and_allport	89	0.0	poldrack-single-stim	s621	False	2.985
56.174	55.729	-0.48637704918032787	0	PA_with_intermediate	ward_and_allport	71	0.0	poldrack-single-stim	s621	False	
57.961	56.176	0.8536229508196722	0	PA_with_intermediate	ward_and_allport	89	0.0	poldrack-single-stim	s621	False	
59.451	57.962	0.5576229508196722	0	PA_with_intermediate	ward_and_allport	82	0.0	poldrack-single-stim	s621	False	
60.592	59.453	0.20762295081967216	0	PA_with_intermediate	ward_and_allport	71	0.0	poldrack-single-stim	s621	False	
60.949	60.593	-0.5753770491803278	0	PA_with_intermediate	ward_and_allport	82	0.0	poldrack-single-stim	s621	False	
60.953	60.954	-0.9323770491803278	0	PA_with_intermediate	ward_and_allport	-1	0.0	poldrack-single-stim	s621	True	
68.837	64.723	3.182622950819672	1	PA_with_intermediate	ward_and_allport	71	1.0	poldrack-single-stim	s621	False	2.985
69.291	68.839	-0.47937704918032786	0	PA_with_intermediate	ward_and_allport	82	1.0	poldrack-single-stim	s621	False	
69.945	69.292	-0.27837704918032785	0	PA_with_intermediate	ward_and_allport	71	1.0	poldrack-single-stim	s621	False	
70.919	69.947	0.040622950819672154	0	PA_with_intermediate	ward_and_allport	89	1.0	poldrack-single-stim	s621	False	
72.091	70.921	0.23862295081967216	0	PA_with_intermediate	ward_and_allport	82	1.0	poldrack-single-stim	s621	False	
73.155	72.092	0.13162295081967215	0	PA_with_intermediate	ward_and_allport	89	1.0	poldrack-single-stim	s621	False	
73.156	73.157	-0.9323770491803278	0	PA_with_intermediate	ward_and_allport	-1	1.0	poldrack-single-stim	s621	True	
79.515	75.839	2.744622950819672	1	PA_without_intermediate	ward_and_allport	71	2.0	poldrack-single-stim	s621	False	2.985
80.146	79.517	-0.3023770491803278	0	PA_without_intermediate	ward_and_allport	89	2.0	poldrack-single-stim	s621	False	
81.243	80.147	0.16462295081967215	0	PA_without_intermediate	ward_and_allport	71	2.0	poldrack-single-stim	s621	False	
81.647	81.245	-0.5293770491803278	0	PA_without_intermediate	ward_and_allport	82	2.0	poldrack-single-stim	s621	False	
82.046	81.649	-0.5343770491803278	0	PA_without_intermediate	ward_and_allport	71	2.0	poldrack-single-stim	s621	False	
82.447	82.047	-0.5313770491803278	0	PA_without_intermediate	ward_and_allport	89	2.0	poldrack-single-stim	s621	False	
82.452	82.453	-0.9323770491803278	0	PA_without_intermediate	ward_and_allport	-1	2.0	poldrack-single-stim	s621	True	
88.585	85.679	1.974622950819672	1	PA_without_intermediate	ward_and_allport	89	3.0	poldrack-single-stim	s621	False	2.985
89.05	88.585	-0.46637704918032785	0	PA_without_intermediate	ward_and_allport	71	3.0	poldrack-single-stim	s621	False	
90.183	89.052	0.19962295081967216	0	PA_without_intermediate	ward_and_allport	89	3.0	poldrack-single-stim	s621	False	
90.631	90.185	-0.48537704918032787	0	PA_without_intermediate	ward_and_allport	71	3.0	poldrack-single-stim	s621	False	
91.666	90.634	0.10062295081967215	0	PA_without_intermediate	ward_and_allport	89	3.0	poldrack-single-stim	s621	False	
92.051	91.667	-0.5473770491803278	0	PA_without_intermediate	ward_and_allport	82	3.0	poldrack-single-stim	s621	False	
92.054	92.055	-0.9323770491803278	0	PA_without_intermediate	ward_and_allport	-1	3.0	poldrack-single-stim	s621	True	
97.694	95.418	1.344622950819672	1	PA_without_intermediate	ward_and_allport	89	4.0	poldrack-single-stim	s621	False	2.985
98.164	97.695	-0.46237704918032785	0	PA_without_intermediate	ward_and_allport	82	4.0	poldrack-single-stim	s621	False	
99.629	98.166	0.5316229508196721	0	PA_without_intermediate	ward_and_allport	89	4.0	poldrack-single-stim	s621	False	
99.995	99.63	-0.5663770491803278	0	PA_without_intermediate	ward_and_allport	71	4.0	poldrack-single-stim	s621	False	
100.671	99.996	-0.25637704918032783	0	PA_without_intermediate	ward_and_allport	89	4.0	poldrack-single-stim	s621	False	
101.099	100.673	-0.5053770491803279	0	PA_without_intermediate	ward_and_allport	82	4.0	poldrack-single-stim	s621	False	
101.102	101.103	-0.9323770491803278	0	PA_without_intermediate	ward_and_allport	-1	4.0	poldrack-single-stim	s621	True	
106.224	103.107	2.185622950819672	1	PA_without_intermediate	ward_and_allport	82	5.0	poldrack-single-stim	s621	False	2.985
106.659	106.225	-0.4973770491803278	0	PA_without_intermediate	ward_and_allport	89	5.0	poldrack-single-stim	s621	False	
107.439	106.662	-0.15437704918032785	0	PA_without_intermediate	ward_and_allport	82	5.0	poldrack-single-stim	s621	False	
108.097	107.44	-0.27437704918032785	0	PA_without_intermediate	ward_and_allport	89	5.0	poldrack-single-stim	s621	False	
109.261	108.1	0.22962295081967216	0	PA_without_intermediate	ward_and_allport	82	5.0	poldrack-single-stim	s621	False	
109.816	109.262	-0.37737704918032783	0	PA_without_intermediate	ward_and_allport	71	5.0	poldrack-single-stim	s621	False	
109.819	109.82	-0.9323770491803278	0	PA_without_intermediate	ward_and_allport	-1	5.0	poldrack-single-stim	s621	True	
116.059	112.231	2.896622950819672	1	PA_with_intermediate	ward_and_allport	71	6.0	poldrack-single-stim	s621	False	2.985
116.676	116.06	-0.31537704918032783	0	PA_with_intermediate	ward_and_allport	89	6.0	poldrack-single-stim	s621	False	
117.204	116.679	-0.40637704918032785	0	PA_with_intermediate	ward_and_allport	71	6.0	poldrack-single-stim	s621	False	
117.71	117.205	-0.42637704918032787	0	PA_with_intermediate	ward_and_allport	82	6.0	poldrack-single-stim	s621	False	
118.959	117.713	0.3146229508196722	0	PA_with_intermediate	ward_and_allport	89	6.0	poldrack-single-stim	s621	False	
119.264	118.959	-0.6263770491803279	0	PA_with_intermediate	ward_and_allport	71	6.0	poldrack-single-stim	s621	False	
119.268	119.269	-0.9323770491803278	0	PA_with_intermediate	ward_and_allport	-1	6.0	poldrack-single-stim	s621	True	
127.71	121.408	5.370622950819672	1	PA_without_intermediate	ward_and_allport	82	7.0	poldrack-single-stim	s621	False	2.985
128.258	127.711	-0.38437704918032783	0	PA_without_intermediate	ward_and_allport	89	7.0	poldrack-single-stim	s621	False	
129.817	128.261	0.6246229508196721	0	PA_without_intermediate	ward_and_allport	82	7.0	poldrack-single-stim	s621	False	
130.304	129.818	-0.44537704918032783	0	PA_without_intermediate	ward_and_allport	71	7.0	poldrack-single-stim	s621	False	
131.456	130.307	0.21762295081967215	0	PA_without_intermediate	ward_and_allport	82	7.0	poldrack-single-stim	s621	False	
131.971	131.457	-0.41737704918032786	0	PA_without_intermediate	ward_and_allport	89	7.0	poldrack-single-stim	s621	False	
131.974	131.975	-0.9323770491803278	0	PA_without_intermediate	ward_and_allport	-1	7.0	poldrack-single-stim	s621	True	
139.315	137.107	1.276622950819672	1	PA_without_intermediate	ward_and_allport	89	8.0	poldrack-single-stim	s621	False	2.985
139.61	139.316	-0.6373770491803279	0	PA_without_intermediate	ward_and_allport	71	8.0	poldrack-single-stim	s621	False	
140.201	139.612	-0.34237704918032785	0	PA_without_intermediate	ward_and_allport	89	8.0	poldrack-single-stim	s621	False	
140.569	140.203	-0.5653770491803278	0	PA_without_intermediate	ward_and_allport	71	8.0	poldrack-single-stim	s621	False	
141.197	140.572	-0.3063770491803278	0	PA_without_intermediate	ward_and_allport	89	8.0	poldrack-single-stim	s621	False	
141.515	141.198	-0.6143770491803279	0	PA_without_intermediate	ward_and_allport	82	8.0	poldrack-single-stim	s621	False	
141.518	141.519	-0.9323770491803278	0	PA_without_intermediate	ward_and_allport	-1	8.0	poldrack-single-stim	s621	True	
146.087	143.658	1.4976229508196721	1	PA_without_intermediate	ward_and_allport	82	9.0	poldrack-single-stim	s621	False	2.985
146.581	146.088	-0.4383770491803278	0	PA_without_intermediate	ward_and_allport	71	9.0	poldrack-single-stim	s621	False	
147.733	146.583	0.21862295081967215	0	PA_without_intermediate	ward_and_allport	82	9.0	poldrack-single-stim	s621	False	
148.429	147.735	-0.23737704918032784	0	PA_without_intermediate	ward_and_allport	71	9.0	poldrack-single-stim	s621	False	
150.87	148.432	1.506622950819672	0	PA_without_intermediate	ward_and_allport	82	9.0	poldrack-single-stim	s621	False	
151.261	150.871	-0.5413770491803278	0	PA_without_intermediate	ward_and_allport	89	9.0	poldrack-single-stim	s621	False	
151.265	151.266	-0.9323770491803278	0	PA_without_intermediate	ward_and_allport	-1	9.0	poldrack-single-stim	s621	True	
158.829	156.534	1.363622950819672	1	PA_with_intermediate	ward_and_allport	82	10.0	poldrack-single-stim	s621	False	2.985
159.602	158.83	-0.15937704918032786	0	PA_with_intermediate	ward_and_allport	71	10.0	poldrack-single-stim	s621	False	
161.443	159.606	0.9056229508196721	0	PA_with_intermediate	ward_and_allport	82	10.0	poldrack-single-stim	s621	False	
161.831	161.444	-0.5443770491803278	0	PA_with_intermediate	ward_and_allport	89	10.0	poldrack-single-stim	s621	False	
162.239	161.836	-0.5283770491803278	0	PA_with_intermediate	ward_and_allport	71	10.0	poldrack-single-stim	s621	False	
162.719	162.24	-0.45237704918032784	0	PA_with_intermediate	ward_and_allport	89	10.0	poldrack-single-stim	s621	False	
162.724	162.725	-0.9323770491803278	0	PA_with_intermediate	ward_and_allport	-1	10.0	poldrack-single-stim	s621	True	
170.935	166.77	3.233622950819672	1	PA_with_intermediate	ward_and_allport	82	11.0	poldrack-single-stim	s621	False	2.985
171.341	170.936	-0.5263770491803278	0	PA_with_intermediate	ward_and_allport	71	11.0	poldrack-single-stim	s621	False	
173.838	171.345	1.561622950819672	0	PA_with_intermediate	ward_and_allport	82	11.0	poldrack-single-stim	s621	False	
174.2	173.839	-0.5703770491803278	0	PA_with_intermediate	ward_and_allport	89	11.0	poldrack-single-stim	s621	False	
174.966	174.204	-0.16937704918032784	0	PA_with_intermediate	ward_and_allport	71	11.0	poldrack-single-stim	s621	False	
175.463	174.967	-0.4353770491803278	0	PA_with_intermediate	ward_and_allport	82	11.0	poldrack-single-stim	s621	False	
175.47	175.471	-0.9323770491803278	0	PA_with_intermediate	ward_and_allport	-1	11.0	poldrack-single-stim	s621	True	
180.949	177.61	2.4076229508196723	1	PA_with_intermediate	ward_and_allport	82	12.0	poldrack-single-stim	s621	False	2.985
