onset	duration
-87922.0	0.01
-85977.0	0.01
-83347.0	0.01
-80726.0	0.01
-77989.0	0.01
-75475.0	0.01
-72860.0	0.01
-70085.0	0.01
-67615.0	0.01
-65023.0	0.01
-62394.0	0.01
-59934.0	0.01
3010.0	0.01
5786.0	0.01
8432.0	0.01
11005.0	0.01
13275.0	0.01
15527.0	0.01
18202.0	0.01
20278.0	0.01
23096.0	0.01
24919.0	0.01
27616.0	0.01
30120.0	0.01
32555.0	0.01
35309.0	0.01
37575.0	0.01
39962.0	0.01
41777.0	0.01
44302.0	0.01
46827.0	0.01
49351.0	0.01
51741.0	0.01
54266.0	0.01
56791.0	0.01
59180.0	0.01
61432.0	0.01
63957.0	0.01
66754.0	0.01
69278.0	0.01
71668.0	0.01
73921.0	0.01
76174.0	0.01
78427.0	0.01
80680.0	0.01
83205.0	0.01
85459.0	0.01
87712.0	0.01
89964.0	0.01
92217.0	0.01
94607.0	0.01
96860.0	0.01
99113.0	0.01
100366.0	0.01
111873.0	0.01
114126.0	0.01
116651.0	0.01
119040.0	0.01
121565.0	0.01
123818.0	0.01
126208.0	0.01
128597.0	0.01
130850.0	0.01
133239.0	0.01
135628.0	0.01
138017.0	0.01
140678.0	0.01
143204.0	0.01
145457.0	0.01
148389.0	0.01
150642.0	0.01
153167.0	0.01
155419.0	0.01
157674.0	0.01
159926.0	0.01
162179.0	0.01
164704.0	0.01
167774.0	0.01
170026.0	0.01
172415.0	0.01
174803.0	0.01
177328.0	0.01
179717.0	0.01
182106.0	0.01
184903.0	0.01
187292.0	0.01
189545.0	0.01
192070.0	0.01
194459.0	0.01
196848.0	0.01
199101.0	0.01
201490.0	0.01
203743.0	0.01
205996.0	0.01
208248.0	0.01
210638.0	0.01
211890.0	0.01
223399.0	0.01
225651.0	0.01
228041.0	0.01
230429.0	0.01
232683.0	0.01
235207.0	0.01
237460.0	0.01
239849.0	0.01
242103.0	0.01
244356.0	0.01
246745.0	0.01
249269.0	0.01
251658.0	0.01
254183.0	0.01
257116.0	0.01
259641.0	0.01
262166.0	0.01
264419.0	0.01
266945.0	0.01
269334.0	0.01
271587.0	0.01
273976.0	0.01
276229.0	0.01
278618.0	0.01
281145.0	0.01
283398.0	0.01
285787.0	0.01
288448.0	0.01
290701.0	0.01
293906.0	0.01
296295.0	0.01
298684.0	0.01
301210.0	0.01
303462.0	0.01
305715.0	0.01
307967.0	0.01
310901.0	0.01
313425.0	0.01
315950.0	0.01
318203.0	0.01
320728.0	0.01
322980.0	0.01
