onset	duration	response_time	condition	correct	experiment_exp_id	key_press	stim_color	stim_word	trial_type	worker_id	junk
3.516	0.638	-0.0555	congruent	1.0	stroop	82	green	green	congruent	s609	False
5.793	0.638	0.0475	incongruent	1.0	stroop	82	green	red	incongruent	s609	False
7.796	0.638	-0.1445	congruent	1.0	stroop	71	blue	blue	congruent	s609	False
10.209	0.638	-0.1265	congruent	1.0	stroop	82	green	green	congruent	s609	False
12.212	0.638	-0.0685	congruent	1.0	stroop	71	blue	blue	congruent	s609	False
14.35	0.638	-0.1345	congruent	1.0	stroop	89	red	red	congruent	s609	False
16.353	0.638	-0.1285	congruent	1.0	stroop	89	red	red	congruent	s609	False
18.359	0.638	-0.0275	incongruent	0.0	stroop	82	red	green	incongruent	s609	True
20.364	0.638	-0.1125	congruent	1.0	stroop	89	red	red	congruent	s609	False
22.641	0.638	-0.0845	incongruent	1.0	stroop	71	blue	green	incongruent	s609	False
24.647	0.638	-0.0425	incongruent	1.0	stroop	89	red	green	incongruent	s609	False
26.923	0.638	0.1435	incongruent	1.0	stroop	82	green	red	incongruent	s609	False
29.201	0.638	-0.0465	incongruent	1.0	stroop	89	red	green	incongruent	s609	False
31.204	0.638	-0.0845	congruent	1.0	stroop	89	red	red	congruent	s609	False
33.889	0.638	-0.0415	incongruent	1.0	stroop	82	green	red	incongruent	s609	False
35.895	0.638	-0.0695	congruent	1.0	stroop	89	red	red	congruent	s609	False
38.172	0.638	-0.0445	congruent	1.0	stroop	71	blue	blue	congruent	s609	False
40.175	0.638	-0.1085	congruent	1.0	stroop	71	blue	blue	congruent	s609	False
42.177	0.638	-0.0705	incongruent	1.0	stroop	89	red	green	incongruent	s609	False
44.452	0.638	-0.0755	congruent	1.0	stroop	89	red	red	congruent	s609	False
46.593	0.638	0.2085	congruent	1.0	stroop	89	red	red	congruent	s609	False
49.14	0.638	0.0115	incongruent	1.0	stroop	89	red	blue	incongruent	s609	False
