inverse_delay	subjective_value	onset	duration	response_time	choice	experiment_exp_id	key_press	large_amount	later_delay	small_amount	trial_type	worker_id	junk
0.010869565217391304	6.624737945492663	3.02	1.2355	0.9338583333333333	smaller_sooner	discount_fixed	71	79.0	92.0	20.0	smaller_sooner	s647	False
0.0070921985815602835	3.437830221909123	7.662	1.2355	0.16185833333333335	smaller_sooner	discount_fixed	71	61.0	141.0	20.0	smaller_sooner	s647	False
0.02631578947368421	7.800453514739229	12.234	1.2355	0.020858333333333347	smaller_sooner	discount_fixed	71	43.0	38.0	20.0	smaller_sooner	s647	False
0.006896551724137931	3.6226415094339623	16.805	1.2355	-0.11914166666666665	smaller_sooner	discount_fixed	71	66.0	145.0	20.0	smaller_sooner	s647	False
0.043478260869565216	8.040201005025127	21.716	1.2355	-0.30114166666666664	smaller_sooner	discount_fixed	71	30.0	23.0	20.0	smaller_sooner	s647	False
0.017543859649122806	4.119066773934031	26.561	1.2355	-0.43114166666666665	smaller_sooner	discount_fixed	71	32.0	57.0	20.0	smaller_sooner	s647	False
0.01098901098901099	2.286924298570672	31.816	1.2355	-0.49314166666666664	smaller_sooner	discount_fixed	71	27.0	91.0	20.0	smaller_sooner	s647	False
0.008333333333333333	2.819672131147541	36.592	1.2355	-0.30014166666666664	smaller_sooner	discount_fixed	71	43.0	120.0	20.0	smaller_sooner	s647	False
0.016666666666666666	9.23076923076923	42.594	1.2355	2.4718583333333335	larger_later	discount_fixed	89	75.0	60.0	20.0	larger_later	s647	False
0.005681818181818182	1.5525114155251143	48.184	1.2355	-0.30614166666666665	smaller_sooner	discount_fixed	71	34.0	176.0	20.0	smaller_sooner	s647	False
0.02631578947368421	4.353741496598639	52.755	1.2355	0.38185833333333336	smaller_sooner	discount_fixed	71	24.0	38.0	20.0	smaller_sooner	s647	False
0.013513513513513514	8.378033205619413	57.869	1.2355	-0.06914166666666666	larger_later	discount_fixed	89	82.0	74.0	20.0	larger_later	s647	False
0.018867924528301886	7.952013710368467	63.528	1.2355	-0.36414166666666664	smaller_sooner	discount_fixed	71	58.0	53.0	20.0	smaller_sooner	s647	False
0.043478260869565216	14.472361809045227	68.103	1.2355	0.45985833333333337	larger_later	discount_fixed	89	54.0	23.0	20.0	larger_later	s647	False
0.01818181818181818	5.443983402489627	72.88	1.2355	0.5798583333333334	smaller_sooner	discount_fixed	71	41.0	55.0	20.0	smaller_sooner	s647	False
0.007042253521126761	4.3107067879636105	77.928	1.2355	0.01885833333333335	smaller_sooner	discount_fixed	71	77.0	142.0	20.0	smaller_sooner	s647	False
0.009259259259259259	1.8083182640144666	82.771	1.2355	0.004858333333333348	smaller_sooner	discount_fixed	71	25.0	108.0	20.0	smaller_sooner	s647	False
0.006134969325153374	1.6211237334970832	87.956	1.2355	0.5888583333333334	smaller_sooner	discount_fixed	71	33.0	163.0	20.0	smaller_sooner	s647	False
0.013333333333333334	2.9274447949526814	93.006	1.2355	-0.18214166666666665	smaller_sooner	discount_fixed	71	29.0	75.0	20.0	smaller_sooner	s647	False
0.006369426751592357	2.290804963410754	97.988	1.2355	-0.45114166666666666	smaller_sooner	discount_fixed	71	45.0	157.0	20.0	smaller_sooner	s647	False
