movement_onset	onset	duration	response_time	CTI	correct	cue	cue_switch	experiment_exp_id	key_press	stim_color	stim_number	switch_type	task	task_switch	trial_type	worker_id	junk
4.858	3.516	1.595	-0.20000833333333332	900.0	True	High-Low	stay	twobytwo	71.0	orange	9.0	cue_stay	magnitude	stay	poldrack-single-stim	s620	False
7.958	6.692	1.595	-0.2760083333333333	900.0	False	Color		twobytwo	89.0	#1F45FC	8.0	task_switch	color	switch	poldrack-single-stim	s620	True
10.88	9.737	0.795	0.4009916666666667	100.0	True	Orange-Blue	switch	twobytwo	71.0	#1F45FC	2.0	cue_switch	color	stay	poldrack-single-stim	s620	False
12.772	11.841	0.795	0.18899166666666667	100.0	True	Magnitude		twobytwo	89.0	orange	2.0	task_switch	magnitude	switch	poldrack-single-stim	s620	False
15.75	13.945	1.595	0.2629916666666667	900.0	False	Orange-Blue		twobytwo	71.0	orange	8.0	task_switch	color	switch	poldrack-single-stim	s620	True
18.031	16.987	0.795	0.30199166666666666	100.0	True	High-Low		twobytwo	71.0	orange	7.0	task_switch	magnitude	switch	poldrack-single-stim	s620	False
20.416	19.091	1.595	-0.21700833333333333	900.0	True	Color		twobytwo	89.0	orange	9.0	task_switch	color	switch	poldrack-single-stim	s620	False
22.837	22.137	0.795	-0.04200833333333333	100.0	True	Color	stay	twobytwo	71.0	#1F45FC	6.0	cue_stay	color	stay	poldrack-single-stim	s620	False
25.985	24.655	1.595	-0.21200833333333333	900.0	True	High-Low		twobytwo	71.0	orange	8.0	task_switch	magnitude	switch	poldrack-single-stim	s620	False
28.796	27.702	0.795	0.35199166666666665	100.0	True	Orange-Blue		twobytwo	89.0	orange	9.0	task_switch	color	switch	poldrack-single-stim	s620	False
30.685	29.806	0.795	0.13699166666666668	100.0	False	Magnitude		twobytwo	71.0	#1F45FC	4.0	task_switch	magnitude	switch	poldrack-single-stim	s620	True
33.521	32.046	1.595	-0.06700833333333332	900.0	True	Magnitude	stay	twobytwo	71.0	#1F45FC	8.0	cue_stay	magnitude	stay	poldrack-single-stim	s620	False
36.207	35.225	0.795	0.2399916666666667	100.0	True	Color		twobytwo	71.0	#1F45FC	3.0	task_switch	color	switch	poldrack-single-stim	s620	False
38.122	37.327	0.795	0.05299166666666667	100.0	True	Magnitude		twobytwo	89.0	#1F45FC	3.0	task_switch	magnitude	switch	poldrack-single-stim	s620	False
41.19	39.842	1.595	-0.19400833333333334	900.0	True	High-Low	switch	twobytwo	71.0	#1F45FC	7.0	cue_switch	magnitude	stay	poldrack-single-stim	s620	False
43.993	42.746	1.595	-0.2950083333333333	900.0	True	Color		twobytwo	89.0	orange	1.0	task_switch	color	switch	poldrack-single-stim	s620	False
46.995	45.786	0.795	0.4669916666666667	100.0	False	High-Low		twobytwo	71.0	#1F45FC	1.0	task_switch	magnitude	switch	poldrack-single-stim	s620	True
49.598	48.299	1.595	-0.24300833333333333	900.0	True	Orange-Blue		twobytwo	71.0	#1F45FC	1.0	task_switch	color	switch	poldrack-single-stim	s620	False
52.713	51.338	1.595	-0.16700833333333331	900.0	True	Magnitude		twobytwo	71.0	#1F45FC	7.0	task_switch	magnitude	switch	poldrack-single-stim	s620	False
55.487	54.652	0.795	0.09299166666666668	100.0	False	Color		twobytwo	71.0	orange	9.0	task_switch	color	switch	poldrack-single-stim	s620	True
57.749	56.894	0.795	0.11299166666666667	100.0	True	Orange-Blue	switch	twobytwo	71.0	#1F45FC	9.0	cue_switch	color	stay	poldrack-single-stim	s620	False
59.787	58.998	0.795	0.046991666666666675	100.0	True	Orange-Blue	stay	twobytwo	71.0	#1F45FC	2.0	cue_stay	color	stay	poldrack-single-stim	s620	False
62.102	61.379	0.795	-0.019008333333333325	100.0	True	Magnitude		twobytwo	71.0	#1F45FC	9.0	task_switch	magnitude	switch	poldrack-single-stim	s620	False
64.737	63.481	1.595	-0.2860083333333333	900.0	True	Color		twobytwo	89.0	orange	7.0	task_switch	color	switch	poldrack-single-stim	s620	False
68.194	66.662	1.595	-0.010008333333333326	900.0	True	Orange-Blue	switch	twobytwo	71.0	#1F45FC	7.0	cue_switch	color	stay	poldrack-single-stim	s620	False
71.18	69.842	1.595	-0.20400833333333332	900.0	True	Color	switch	twobytwo	89.0	orange	7.0	cue_switch	color	stay	poldrack-single-stim	s620	False
74.579	73.702	0.795	0.13499166666666668	100.0	True	Color	stay	twobytwo	71.0	#1F45FC	2.0	cue_stay	color	stay	poldrack-single-stim	s620	False
77.756	76.486	1.595	-0.27200833333333335	900.0	True	Color	stay	twobytwo	89.0	orange	3.0	cue_stay	color	stay	poldrack-single-stim	s620	False
80.936	79.528	1.595	-0.1340083333333333	900.0	True	Color	stay	twobytwo	71.0	#1F45FC	3.0	cue_stay	color	stay	poldrack-single-stim	s620	False
84.187	82.703	1.595	-0.05800833333333333	900.0	True	Orange-Blue	switch	twobytwo	89.0	orange	8.0	cue_switch	color	stay	poldrack-single-stim	s620	False
86.676	85.882	0.795	0.05199166666666667	100.0	True	Magnitude		twobytwo	71.0	#1F45FC	8.0	task_switch	magnitude	switch	poldrack-single-stim	s620	False
89.039	88.121	0.795	0.17599166666666669	100.0	False	High-Low	switch	twobytwo	89.0	orange	7.0	cue_switch	magnitude	stay	poldrack-single-stim	s620	True
92.211	90.635	1.595	0.03399166666666668	900.0	True	Magnitude	switch	twobytwo	71.0	orange	6.0	cue_switch	magnitude	stay	poldrack-single-stim	s620	False
94.997	93.676	1.595	-0.22100833333333333	900.0	True	High-Low	switch	twobytwo	89.0	#1F45FC	3.0	cue_switch	magnitude	stay	poldrack-single-stim	s620	False
97.751	96.718	0.795	0.29099166666666665	100.0	True	Magnitude	switch	twobytwo	71.0	#1F45FC	6.0	cue_switch	magnitude	stay	poldrack-single-stim	s620	False
99.626	98.822	0.795	0.061991666666666674	100.0	True	Magnitude	stay	twobytwo	89.0	orange	3.0	cue_stay	magnitude	stay	poldrack-single-stim	s620	False
101.614	100.928	0.795	-0.05600833333333333	100.0	True	High-Low	switch	twobytwo	89.0	orange	1.0	cue_switch	magnitude	stay	poldrack-single-stim	s620	False
103.671	103.032	0.795	-0.10300833333333333	100.0	True	Magnitude	switch	twobytwo	89.0	orange	2.0	cue_switch	magnitude	stay	poldrack-single-stim	s620	False
105.778	105.139	0.795	-0.10300833333333333	100.0	True	High-Low	switch	twobytwo	89.0	orange	4.0	cue_switch	magnitude	stay	poldrack-single-stim	s620	False
108.443	107.243	1.595	-0.3420083333333333	900.0	False	Magnitude	switch	twobytwo	71.0	orange	3.0	cue_switch	magnitude	stay	poldrack-single-stim	s620	True
