onset	duration
6967.0	0.01
11233.0	0.01
13619.0	0.01
19234.0	0.01
21093.0	0.01
23138.0	0.01
24346.0	0.01
31054.0	0.01
32889.0	0.01
34559.0	0.01
37440.0	0.01
38497.0	0.01
45437.0	0.01
47900.0	0.01
50653.0	0.01
53163.0	0.01
59791.0	0.01
61935.0	0.01
64158.0	0.01
66136.0	0.01
71440.0	0.01
72903.0	0.01
77428.0	0.01
79158.0	0.01
81008.0	0.01
82630.0	0.01
87574.0	0.01
89456.0	0.01
91346.0	0.01
93073.0	0.01
97524.0	0.01
99773.0	0.01
101684.0	0.01
105810.0	0.01
109334.0	0.01
111249.0	0.01
113066.0	0.01
114630.0	0.01
119405.0	0.01
120896.0	0.01
122301.0	0.01
123817.0	0.01
127959.0	0.01
129355.0	0.01
130769.0	0.01
132313.0	0.01
134020.0	0.01
135643.0	0.01
139831.0	0.01
141455.0	0.01
143181.0	0.01
145316.0	0.01
150101.0	0.01
151898.0	0.01
154708.0	0.01
158590.0	0.01
160138.0	0.01
161480.0	0.01
162797.0	0.01
163923.0	0.01
168232.0	0.01
169468.0	0.01
173000.0	0.01
175050.0	0.01
177694.0	0.01
179794.0	0.01
183153.0	0.01
184679.0	0.01
187896.0	0.01
189556.0	0.01
191567.0	0.01
194820.0	0.01
199670.0	0.01
203446.0	0.01
204792.0	0.01
206512.0	0.01
210369.0	0.01
211660.0	0.01
213170.0	0.01
214106.0	0.01
217898.0	0.01
219213.0	0.01
220876.0	0.01
222348.0	0.01
226886.0	0.01
228383.0	0.01
230001.0	0.01
234367.0	0.01
236123.0	0.01
238135.0	0.01
242203.0	0.01
243745.0	0.01
245201.0	0.01
247292.0	0.01
248208.0	0.01
251495.0	0.01
253124.0	0.01
256293.0	0.01
257711.0	0.01
259266.0	0.01
263141.0	0.01
265336.0	0.01
266341.0	0.01
269788.0	0.01
271118.0	0.01
275088.0	0.01
276701.0	0.01
278196.0	0.01
283058.0	0.01
287083.0	0.01
288654.0	0.01
292370.0	0.01
294967.0	0.01
298537.0	0.01
299721.0	0.01
301302.0	0.01
302167.0	0.01
305714.0	0.01
311281.0	0.01
312451.0	0.01
313594.0	0.01
317344.0	0.01
318464.0	0.01
319725.0	0.01
320939.0	0.01
322056.0	0.01
323081.0	0.01
323890.0	0.01
328655.0	0.01
330208.0	0.01
331398.0	0.01
332200.0	0.01
337641.0	0.01
338684.0	0.01
339808.0	0.01
343173.0	0.01
344465.0	0.01
345903.0	0.01
347125.0	0.01
347882.0	0.01
362266.0	0.01
365860.0	0.01
366939.0	0.01
368272.0	0.01
371603.0	0.01
372494.0	0.01
373606.0	0.01
374173.0	0.01
377836.0	0.01
378924.0	0.01
380963.0	0.01
384328.0	0.01
385298.0	0.01
386241.0	0.01
389236.0	0.01
390082.0	0.01
393440.0	0.01
394350.0	0.01
395384.0	0.01
396157.0	0.01
399415.0	0.01
400292.0	0.01
401250.0	0.01
402673.0	0.01
406423.0	0.01
407799.0	0.01
411953.0	0.01
412886.0	0.01
413863.0	0.01
415021.0	0.01
415822.0	0.01
419850.0	0.01
420998.0	0.01
423135.0	0.01
427103.0	0.01
430205.0	0.01
431408.0	0.01
433565.0	0.01
434184.0	0.01
437813.0	0.01
439124.0	0.01
440259.0	0.01
441636.0	0.01
446063.0	0.01
447613.0	0.01
448773.0	0.01
449707.0	0.01
450487.0	0.01
453445.0	0.01
454296.0	0.01
455283.0	0.01
456729.0	0.01
458802.0	0.01
462084.0	0.01
463193.0	0.01
464361.0	0.01
467561.0	0.01
468290.0	0.01
469243.0	0.01
472099.0	0.01
473066.0	0.01
474201.0	0.01
475173.0	0.01
478167.0	0.01
479238.0	0.01
480594.0	0.01
481204.0	0.01
484495.0	0.01
485376.0	0.01
486747.0	0.01
489732.0	0.01
493194.0	0.01
497199.0	0.01
498600.0	0.01
499160.0	0.01
502896.0	0.01
506131.0	0.01
507470.0	0.01
507950.0	0.01
511034.0	0.01
514205.0	0.01
514910.0	0.01
518129.0	0.01
518859.0	0.01
519507.0	0.01
520386.0	0.01
520989.0	0.01
524401.0	0.01
525252.0	0.01
526643.0	0.01
530036.0	0.01
532908.0	0.01
533712.0	0.01
534700.0	0.01
538054.0	0.01
539138.0	0.01
540654.0	0.01
541364.0	0.01
544747.0	0.01
545882.0	0.01
548739.0	0.01
549827.0	0.01
550733.0	0.01
551658.0	0.01
555458.0	0.01
556591.0	0.01
557755.0	0.01
558852.0	0.01
560339.0	0.01
564477.0	0.01
567663.0	0.01
569131.0	0.01
570253.0	0.01
571636.0	0.01
573432.0	0.01
577049.0	0.01
578427.0	0.01
579967.0	0.01
580806.0	0.01
583384.0	0.01
584985.0	0.01
585951.0	0.01
589463.0	0.01
590714.0	0.01
591822.0	0.01
592944.0	0.01
593976.0	0.01
595086.0	0.01
596839.0	0.01
597854.0	0.01
601633.0	0.01
602588.0	0.01
603723.0	0.01
606792.0	0.01
610131.0	0.01
611480.0	0.01
613168.0	0.01
614612.0	0.01
615294.0	0.01
