movement_onset	onset	response_time	planning	condition	experiment_exp_id	key_press	problem_id	trial_type	worker_id	junk	duration
5.306	3.019	1.8266641414141414	1	UA_with_intermeidate	ward_and_allport	71	0.0	poldrack-single-stim	s641	False	2.985
5.821	5.308	0.0526641414141414	0	UA_with_intermeidate	ward_and_allport	82	0.0	poldrack-single-stim	s641	False	
6.279	5.823	-0.004335858585858603	0	UA_with_intermeidate	ward_and_allport	71	0.0	poldrack-single-stim	s641	False	
6.685	6.281	-0.0563358585858586	0	UA_with_intermeidate	ward_and_allport	89	0.0	poldrack-single-stim	s641	False	
7.115	6.687	-0.0323358585858586	0	UA_with_intermeidate	ward_and_allport	82	0.0	poldrack-single-stim	s641	False	
7.461	7.117	-0.1163358585858586	0	UA_with_intermeidate	ward_and_allport	89	0.0	poldrack-single-stim	s641	False	
7.468	7.469	-0.4613358585858586	0	UA_with_intermeidate	ward_and_allport	-1	0.0	poldrack-single-stim	s641	True	
12.316	9.972	1.8836641414141413	1	UA_with_intermeidate	ward_and_allport	89	1.0	poldrack-single-stim	s641	False	2.985
12.591	12.317	-0.1863358585858586	0	UA_with_intermeidate	ward_and_allport	82	1.0	poldrack-single-stim	s641	False	
13.026	12.594	-0.028335858585858603	0	UA_with_intermeidate	ward_and_allport	71	1.0	poldrack-single-stim	s641	False	
13.43	13.027	-0.0573358585858586	0	UA_with_intermeidate	ward_and_allport	89	1.0	poldrack-single-stim	s641	False	
13.796	13.43	-0.0943358585858586	0	UA_with_intermeidate	ward_and_allport	82	1.0	poldrack-single-stim	s641	False	
14.167	13.798	-0.0913358585858586	0	UA_with_intermeidate	ward_and_allport	89	1.0	poldrack-single-stim	s641	False	
14.172	14.173	-0.4613358585858586	0	UA_with_intermeidate	ward_and_allport	-1	1.0	poldrack-single-stim	s641	True	
18.62	16.275	1.8846641414141414	1	UA_without_intermeidate	ward_and_allport	82	2.0	poldrack-single-stim	s641	False	2.985
18.972	18.621	-0.1093358585858586	0	UA_without_intermeidate	ward_and_allport	89	2.0	poldrack-single-stim	s641	False	
20.031	18.974	0.5966641414141414	0	UA_without_intermeidate	ward_and_allport	71	2.0	poldrack-single-stim	s641	False	
20.424	20.031	-0.0673358585858586	0	UA_without_intermeidate	ward_and_allport	89	2.0	poldrack-single-stim	s641	False	
21.151	20.426	0.2646641414141414	0	UA_without_intermeidate	ward_and_allport	71	2.0	poldrack-single-stim	s641	False	
21.398	21.152	-0.2143358585858586	0	UA_without_intermeidate	ward_and_allport	89	2.0	poldrack-single-stim	s641	False	
21.404	21.405	-0.4613358585858586	0	UA_without_intermeidate	ward_and_allport	-1	2.0	poldrack-single-stim	s641	True	
25.804	23.608	1.7356641414141414	1	UA_without_intermeidate	ward_and_allport	71	3.0	poldrack-single-stim	s641	False	2.985
26.095	25.805	-0.1703358585858586	0	UA_without_intermeidate	ward_and_allport	89	3.0	poldrack-single-stim	s641	False	
26.239	26.097	-0.3183358585858586	0	UA_without_intermeidate	ward_and_allport	89	3.0	poldrack-single-stim	s641	False	
27.226	26.241	0.5246641414141413	0	UA_without_intermeidate	ward_and_allport	89	3.0	poldrack-single-stim	s641	False	
27.325	27.228	-0.3633358585858586	0	UA_without_intermeidate	ward_and_allport	89	3.0	poldrack-single-stim	s641	False	
27.775	27.326	-0.011335858585858602	0	UA_without_intermeidate	ward_and_allport	89	3.0	poldrack-single-stim	s641	False	
28.59	27.777	0.3526641414141414	0	UA_without_intermeidate	ward_and_allport	71	3.0	poldrack-single-stim	s641	False	
28.953	28.591	-0.0983358585858586	0	UA_without_intermeidate	ward_and_allport	89	3.0	poldrack-single-stim	s641	False	
30.322	28.956	0.9056641414141413	0	UA_without_intermeidate	ward_and_allport	89	3.0	poldrack-single-stim	s641	False	
30.536	30.323	-0.2473358585858586	0	UA_without_intermeidate	ward_and_allport	71	3.0	poldrack-single-stim	s641	False	
30.986	30.538	-0.012335858585858603	0	UA_without_intermeidate	ward_and_allport	82	3.0	poldrack-single-stim	s641	False	
31.313	30.988	-0.13533585858585861	0	UA_without_intermeidate	ward_and_allport	89	3.0	poldrack-single-stim	s641	False	
31.696	31.315	-0.0793358585858586	0	UA_without_intermeidate	ward_and_allport	71	3.0	poldrack-single-stim	s641	False	
