onset	duration	response_time	SS_delay	correct	experiment_exp_id	key_press	passed_check	stopped	trial_type	worker_id	junk	condition
3.017	0.55	-0.10870078740157475	400.0	1.0	stop_signal	71.0	True	False	stop_failure	s572	False	stop_failure
5.27	0.55	-0.026700787401574756	350.0	1.0	stop_signal	71.0	True	False	go	s572	False	go
7.932	0.55	-0.07370078740157476	350.0	1.0	stop_signal	89.0	True	False	go	s572	False	go
10.596	0.55	0.21029921259842524	350.0	1.0	stop_signal	89.0	True	False	go	s572	False	go
12.85	0.55	-0.14070078740157477	350.0	1.0	stop_signal	89.0	True	False	go	s572	False	go
15.105	0.55	0.01729921259842524	350.0	1.0	stop_signal	71.0	True	False	go	s572	False	go
17.498	0.55	-0.03970078740157476	350.0	1.0	stop_signal	89.0	True	False	stop_failure	s572	False	stop_failure
20.295	0.55	-0.5547007874015748	300.0	0.0	stop_signal	-1.0	True	True	stop_success	s572	False	stop_success
22.687	0.55	-0.08070078740157476	350.0	1.0	stop_signal	71.0	True	False	stop_failure	s572	False	stop_failure
24.94	0.55	-0.5547007874015748	300.0	0.0	stop_signal	-1.0	True	True	stop_success	s572	False	stop_success
27.194	0.55	-0.5547007874015748	350.0	0.0	stop_signal	-1.0	True	True	stop_success	s572	False	stop_success
29.447	0.55	-0.09370078740157475	400.0	1.0	stop_signal	89.0	True	False	go	s572	False	go
32.11	0.55	0.20229921259842523	400.0	1.0	stop_signal	71.0	True	False	go	s572	False	go
34.773	0.55	0.13629921259842523	400.0	1.0	stop_signal	89.0	True	False	go	s572	False	go
37.026	0.55	0.07029921259842524	400.0	1.0	stop_signal	89.0	True	False	go	s572	False	go
39.552	0.55	0.13929921259842523	400.0	1.0	stop_signal	71.0	True	False	go	s572	False	go
41.805	0.55	-0.0067007874015747575	400.0	1.0	stop_signal	89.0	True	False	stop_failure	s572	False	stop_failure
44.33	0.55	0.09529921259842525	350.0	1.0	stop_signal	71.0	True	False	go	s572	False	go
46.859	0.55	-0.5547007874015748	350.0	0.0	stop_signal	-1.0	True	True	stop_success	s572	False	stop_success
49.384	0.55	-0.5547007874015748	400.0	0.0	stop_signal	-1.0	True	True	stop_success	s572	False	stop_success
51.776	0.55	0.11929921259842524	450.0	1.0	stop_signal	71.0	True	False	stop_failure	s572	False	stop_failure
54.304	0.55	0.08829921259842524	400.0	1.0	stop_signal	71.0	True	False	go	s572	False	go
56.83	0.55	0.15829921259842525	400.0	1.0	stop_signal	89.0	True	False	go	s572	False	go
59.222	0.55	0.13929921259842523	400.0	1.0	stop_signal	71.0	True	False	go	s572	False	go
61.478	0.55	-0.012700787401574758	400.0	1.0	stop_signal	71.0	True	False	go	s572	False	go
64.006	0.55	0.15129921259842524	400.0	1.0	stop_signal	89.0	True	False	go	s572	False	go
66.806	0.55	-0.5547007874015748	400.0	0.0	stop_signal	-1.0	True	True	stop_success	s572	False	stop_success
69.332	0.55	-0.5547007874015748	450.0	0.0	stop_signal	-1.0	True	True	stop_success	s572	False	stop_success
71.723	0.55	-0.016700787401574758	500.0	1.0	stop_signal	89.0	True	False	go	s572	False	go
73.98	0.55	0.05529921259842524	500.0	1.0	stop_signal	89.0	True	False	stop_failure	s572	False	stop_failure
76.236	0.55	-0.5547007874015748	450.0	0.0	stop_signal	-1.0	True	True	stop_success	s572	False	stop_success
78.492	0.55	0.045299212598425245	500.0	1.0	stop_signal	71.0	True	False	stop_failure	s572	False	stop_failure
80.748	0.55	0.39729921259842527	450.0	1.0	stop_signal	89.0	True	False	go	s572	False	go
83.276	0.55	0.13829921259842523	450.0	1.0	stop_signal	89.0	True	False	go	s572	False	go
85.532	0.55	-0.5547007874015748	450.0	0.0	stop_signal	-1.0	True	True	stop_success	s572	False	stop_success
87.788	0.55	0.20829921259842524	500.0	1.0	stop_signal	71.0	True	False	go	s572	False	go
90.044	0.55	-0.03170078740157476	500.0	1.0	stop_signal	71.0	True	False	go	s572	False	go
92.296	0.55	0.23729921259842524	500.0	1.0	stop_signal	89.0	True	False	go	s572	False	go
94.684	0.55	0.25229921259842525	500.0	1.0	stop_signal	71.0	True	False	go	s572	False	go
96.94	0.55	0.05429921259842524	500.0	1.0	stop_signal	89.0	True	False	stop_failure	s572	False	stop_failure
99.191	0.55	0.009299212598425243	450.0	1.0	stop_signal	89.0	True	False	go	s572	False	go
100.445	0.55	-0.5547007874015748		0.0	stop_signal	-1.0	True	True	go	s572	True	go
111.96	0.55	-0.11070078740157475	450.0	1.0	stop_signal	89.0	True	False	stop_failure	s572	False	stop_failure
114.216	0.55	-0.5547007874015748	400.0	0.0	stop_signal	-1.0	True	True	stop_success	s572	False	stop_success
116.744	0.55	0.043299212598425244	450.0	1.0	stop_signal	89.0	True	False	go	s572	False	go
119.133	0.55	0.07529921259842524	450.0	1.0	stop_signal	71.0	True	False	go	s572	False	go
121.661	0.55	0.03329921259842524	450.0	1.0	stop_signal	71.0	True	False	stop_failure	s572	False	stop_failure
123.915	0.55	0.20129921259842523	400.0	1.0	stop_signal	71.0	True	False	go	s572	False	go
126.304	0.55	0.19429921259842525	400.0	1.0	stop_signal	89.0	True	False	go	s572	False	go
128.696	0.55	0.29929921259842523	400.0	1.0	stop_signal	89.0	True	False	go	s572	False	go
130.95	0.55	0.21129921259842524	400.0	1.0	stop_signal	71.0	True	False	go	s572	False	go
133.339	0.55	0.20829921259842524	400.0	1.0	stop_signal	89.0	True	False	go	s572	False	go
135.729	0.55	-0.09770078740157476	400.0	1.0	stop_signal	89.0	True	False	stop_failure	s572	False	stop_failure
138.118	0.55	0.20229921259842523	350.0	1.0	stop_signal	71.0	True	False	go	s572	False	go
140.782	0.55	0.20529921259842523	350.0	1.0	stop_signal	71.0	True	False	go	s572	False	go
143.31	0.55	-0.5547007874015748	350.0	0.0	stop_signal	-1.0	True	True	stop_success	s572	False	stop_success
145.563	0.55	-0.0067007874015747575	400.0	1.0	stop_signal	89.0	True	False	stop_failure	s572	False	stop_failure
148.5	0.55	0.20329921259842523	350.0	1.0	stop_signal	71.0	True	False	go	s572	False	go
150.756	0.55	0.32229921259842526	350.0	1.0	stop_signal	89.0	True	False	go	s572	False	go
153.284	0.55	-0.5547007874015748	350.0	0.0	stop_signal	-1.0	True	True	stop_success	s572	False	stop_success
155.536	0.55	0.12229921259842524	400.0	1.0	stop_signal	71.0	True	False	go	s572	False	go
157.792	0.55	0.14729921259842524	400.0	1.0	stop_signal	89.0	True	False	go	s572	False	go
160.045	0.55	0.4052992125984252	400.0	1.0	stop_signal	71.0	True	False	go	s572	False	go
162.299	0.55	0.25429921259842525	400.0	1.0	stop_signal	89.0	True	False	go	s572	False	go
164.828	0.55	-0.5547007874015748	400.0	0.0	stop_signal	-1.0	True	True	stop_success	s572	False	stop_success
167.897	0.55	0.12729921259842525	450.0	1.0	stop_signal	89.0	True	False	stop_failure	s572	False	stop_failure
170.151	0.55	0.27229921259842527	400.0	1.0	stop_signal	71.0	True	False	go	s572	False	go
172.541	0.55	-0.5547007874015748	400.0	0.0	stop_signal	-1.0	True	True	stop_success	s572	False	stop_success
174.929	0.55	0.25129921259842525	450.0	1.0	stop_signal	71.0	True	False	go	s572	False	go
177.454	0.55	0.38729921259842526	450.0	1.0	stop_signal	89.0	True	False	go	s572	False	go
179.844	0.55	0.26829921259842526	450.0	1.0	stop_signal	71.0	True	False	go	s572	False	go
182.234	0.55	0.024299212598425244	450.0	1.0	stop_signal	71.0	True	False	stop_failure	s572	False	stop_failure
185.031	0.55	0.24329921259842524	400.0	1.0	stop_signal	89.0	True	False	go	s572	False	go
187.424	0.55	-0.5547007874015748	400.0	0.0	stop_signal	-1.0	True	True	stop_success	s572	False	stop_success
189.68	0.55	-0.5547007874015748	450.0	0.0	stop_signal	-1.0	True	True	stop_success	s572	False	stop_success
192.208	0.55	-0.5547007874015748	500.0	0.0	stop_signal	-1.0	True	True	stop_success	s572	False	stop_success
194.6	0.55	0.23929921259842524	550.0	1.0	stop_signal	89.0	True	False	go	s572	False	go
196.99	0.55	-0.5547007874015748	550.0	0.0	stop_signal	-1.0	True	True	stop_success	s572	False	stop_success
199.245	0.55	0.31429921259842525	600.0	1.0	stop_signal	89.0	True	False	go	s572	False	go
201.637	0.55	0.42329921259842523	600.0	1.0	stop_signal	71.0	True	False	go	s572	False	go
203.893	0.55	-0.5547007874015748	600.0	0.0	stop_signal	-1.0	True	True	stop_success	s572	False	stop_success
206.15	0.55	0.24129921259842524	650.0	1.0	stop_signal	89.0	True	False	go	s572	False	go
208.403	0.55	0.29929921259842523	650.0	1.0	stop_signal	71.0	True	False	go	s572	False	go
210.795	0.55	0.12229921259842524	650.0	1.0	stop_signal	71.0	True	False	stop_failure	s572	False	stop_failure
212.049	0.55	-0.5547007874015748		0.0	stop_signal	-1.0	True	True	go	s572	True	go
223.561	0.55	0.16029921259842525	600.0	1.0	stop_signal	89.0	True	False	stop_failure	s572	False	stop_failure
225.817	0.55	0.06329921259842525	550.0	1.0	stop_signal	89.0	True	False	stop_failure	s572	False	stop_failure
228.206	0.55	0.10129921259842524	500.0	1.0	stop_signal	89.0	True	False	stop_failure	s572	False	stop_failure
230.598	0.55	0.15329921259842524	450.0	1.0	stop_signal	89.0	True	False	go	s572	False	go
232.849	0.55	-0.5547007874015748	450.0	0.0	stop_signal	-1.0	True	True	stop_success	s572	False	stop_success
235.377	0.55	0.36129921259842523	500.0	1.0	stop_signal	71.0	True	False	go	s572	False	go
237.63	0.55	0.37029921259842524	500.0	1.0	stop_signal	71.0	True	False	go	s572	False	go
240.023	0.55	0.35729921259842523	500.0	1.0	stop_signal	71.0	True	False	go	s572	False	go
242.276	0.55	-0.5547007874015748	500.0	0.0	stop_signal	-1.0	True	True	stop_success	s572	False	stop_success
244.529	0.55	0.25229921259842525	550.0	1.0	stop_signal	71.0	True	False	go	s572	False	go
246.919	0.55	0.38029921259842525	550.0	1.0	stop_signal	89.0	True	False	go	s572	False	go
249.444	0.55	0.9722992125984252	550.0	1.0	stop_signal	71.0	True	False	go	s572	False	go
251.835	0.55	0.08729921259842524	550.0	1.0	stop_signal	71.0	True	False	go	s572	False	go
254.36	0.55	0.11429921259842524	550.0	1.0	stop_signal	89.0	True	False	stop_failure	s572	False	stop_failure
257.292	0.55	0.09529921259842525	500.0	1.0	stop_signal	89.0	True	False	go	s572	False	go
259.82	0.55	0.24929921259842525	500.0	1.0	stop_signal	71.0	True	False	go	s572	False	go
262.349	0.55	0.30629921259842524	500.0	1.0	stop_signal	71.0	True	False	go	s572	False	go
264.605	0.55	-0.5547007874015748	500.0	0.0	stop_signal	-1.0	True	True	stop_success	s572	False	stop_success
267.13	0.55	0.32329921259842526	550.0	1.0	stop_signal	89.0	True	False	go	s572	False	go
269.522	0.55	0.30529921259842524	550.0	1.0	stop_signal	89.0	True	False	go	s572	False	go
271.775	0.55	0.03929921259842524	550.0	1.0	stop_signal	71.0	True	False	go	s572	False	go
274.163	0.55	-0.06270078740157475	550.0	1.0	stop_signal	89.0	True	False	go	s572	False	go
276.414	0.55	-0.09470078740157475	550.0	1.0	stop_signal	89.0	True	False	stop_failure	s572	False	stop_failure
278.802	0.55	0.012299212598425242	500.0	1.0	stop_signal	71.0	True	False	go	s572	False	go
281.329	0.55	-0.5547007874015748	500.0	0.0	stop_signal	-1.0	True	True	stop_success	s572	False	stop_success
283.584	0.55	0.09229921259842525	550.0	1.0	stop_signal	71.0	True	False	stop_failure	s572	False	stop_failure
