onset	duration	response_time	condition	correct	experiment_exp_id	key_press	stim_color	stim_word	trial_type	worker_id	junk
3.511	0.639	-0.015458333333333314	incongruent	1.0	stroop	89	red	blue	incongruent	s631	False
5.513	0.639	-0.07945833333333331	congruent	1.0	stroop	71	blue	blue	congruent	s631	False
7.515	0.639	0.44754166666666667	incongruent	1.0	stroop	71	blue	green	incongruent	s631	False
9.789	0.639	0.12054166666666669	incongruent	1.0	stroop	82	green	red	incongruent	s631	False
11.791	0.639	-0.04245833333333331	congruent	1.0	stroop	71	blue	blue	congruent	s631	False
13.93	0.639	-0.16345833333333332	congruent	1.0	stroop	89	red	red	congruent	s631	False
15.932	0.639	-0.05045833333333331	congruent	1.0	stroop	89	red	red	congruent	s631	False
18.071	0.639	0.008541666666666685	congruent	1.0	stroop	82	green	green	congruent	s631	False
20.073	0.639	0.07154166666666668	congruent	1.0	stroop	89	red	red	congruent	s631	False
22.075	0.639	0.06854166666666668	incongruent	0.0	stroop	71	green	blue	incongruent	s631	True
24.078	0.639	-0.019458333333333314	incongruent	1.0	stroop	82	green	blue	incongruent	s631	False
26.353	0.639	0.1305416666666667	incongruent	1.0	stroop	82	green	blue	incongruent	s631	False
28.354	0.639	-0.04745833333333332	incongruent	1.0	stroop	82	green	red	incongruent	s631	False
30.493	0.639	-0.036458333333333315	congruent	1.0	stroop	82	green	green	congruent	s631	False
32.902	0.639	-0.11645833333333332	incongruent	1.0	stroop	71	blue	green	incongruent	s631	False
35.177	0.639	0.012541666666666685	congruent	1.0	stroop	82	green	green	congruent	s631	False
37.86	0.639	-0.035458333333333314	congruent	1.0	stroop	82	green	green	congruent	s631	False
39.862	0.639	0.07854166666666669	congruent	1.0	stroop	71	blue	blue	congruent	s631	False
42.273	0.639	0.015541666666666686	congruent	1.0	stroop	71	blue	blue	congruent	s631	False
44.41	0.639	-0.03845833333333332	incongruent	1.0	stroop	71	blue	red	incongruent	s631	False
47.093	0.639	-0.03245833333333331	incongruent	1.0	stroop	89	red	green	incongruent	s631	False
49.095	0.639	0.2275416666666667	incongruent	1.0	stroop	71	blue	red	incongruent	s631	False
51.234	0.639	-0.06445833333333331	congruent	1.0	stroop	71	blue	blue	congruent	s631	False
54.188	0.639	-0.06745833333333331	incongruent	1.0	stroop	82	green	red	incongruent	s631	False
56.191	0.639	0.1915416666666667	incongruent	1.0	stroop	82	green	blue	incongruent	s631	False
58.465	0.639	0.09254166666666669	incongruent	1.0	stroop	82	green	red	incongruent	s631	False
60.468	0.639	0.024541666666666687	congruent	1.0	stroop	89	red	red	congruent	s631	False
62.47	0.639	-0.0024583333333333146	congruent	1.0	stroop	82	green	green	congruent	s631	False
64.473	0.639	-0.0034583333333333146	incongruent	1.0	stroop	89	red	green	incongruent	s631	False
66.476	0.639	0.43654166666666666	congruent	1.0	stroop	89	red	red	congruent	s631	False
68.614	0.639	0.11854166666666668	congruent	1.0	stroop	82	green	green	congruent	s631	False
70.616	0.639	-0.060458333333333315	incongruent	1.0	stroop	71	blue	red	incongruent	s631	False
72.619	0.639	-0.026458333333333313	congruent	1.0	stroop	89	red	red	congruent	s631	False
74.756	0.639	-0.07745833333333331	incongruent	1.0	stroop	82	green	red	incongruent	s631	False
76.758	0.639	-0.07645833333333331	incongruent	1.0	stroop	89	red	blue	incongruent	s631	False
78.761	0.639	0.055541666666666684	incongruent	1.0	stroop	71	blue	green	incongruent	s631	False
80.898	0.639	-0.005458333333333314	congruent	1.0	stroop	71	blue	blue	congruent	s631	False
83.036	0.639	-0.028458333333333315	congruent	1.0	stroop	82	green	green	congruent	s631	False
85.311	0.639	0.17654166666666668	incongruent	1.0	stroop	89	red	blue	incongruent	s631	False
