onset	duration	response_time	condition	correct	experiment_exp_id	key_press	stim_color	stim_word	trial_type	worker_id	junk
3.516	0.639	0.2899375	incongruent	1.0	stroop	82	green	red	incongruent	s611	False
5.519	0.639	-0.1750625	congruent	1.0	stroop	89	red	red	congruent	s611	False
7.524	0.639	-0.1440625	incongruent	1.0	stroop	89	red	green	incongruent	s611	False
9.801	0.639	-0.0570625	incongruent	0.0	stroop	89	green	red	incongruent	s611	True
11.803	0.639	-0.1700625	congruent	1.0	stroop	89	red	red	congruent	s611	False
13.944	0.639	-0.0390625	congruent	1.0	stroop	89	red	red	congruent	s611	False
15.947	0.639	-0.2330625	congruent	1.0	stroop	71	blue	blue	congruent	s611	False
18.088	0.639	-0.2580625	congruent	1.0	stroop	71	blue	blue	congruent	s611	False
20.094	0.639	-6.25e-05	congruent	1.0	stroop	89	red	red	congruent	s611	False
22.1	0.639	0.1779375	incongruent	1.0	stroop	89	red	green	incongruent	s611	False
24.105	0.639	0.0219375	incongruent	1.0	stroop	89	red	green	incongruent	s611	False
26.383	0.639	-0.1390625	incongruent	1.0	stroop	89	red	green	incongruent	s611	False
28.385	0.639	0.0159375	incongruent	1.0	stroop	71	blue	red	incongruent	s611	False
30.523	0.639	-0.1940625	congruent	1.0	stroop	82	green	green	congruent	s611	False
32.933	0.639	-0.0940625	incongruent	1.0	stroop	89	red	blue	incongruent	s611	False
35.207	0.639	-0.2470625	congruent	1.0	stroop	71	blue	blue	congruent	s611	False
37.892	0.639	-0.2140625	congruent	1.0	stroop	82	green	green	congruent	s611	False
39.896	0.639	-0.0690625	congruent	1.0	stroop	82	green	green	congruent	s611	False
42.306	0.639	-0.2570625	congruent	1.0	stroop	82	green	green	congruent	s611	False
44.444	0.639	-0.2270625	incongruent	1.0	stroop	82	green	red	incongruent	s611	False
47.13	0.639	-0.0130625	incongruent	1.0	stroop	71	blue	red	incongruent	s611	False
49.132	0.639	-0.0820625	incongruent	1.0	stroop	89	red	blue	incongruent	s611	False
51.272	0.639	-0.2830625	congruent	1.0	stroop	89	red	red	congruent	s611	False
54.229	0.639	0.1049375	incongruent	1.0	stroop	82	green	blue	incongruent	s611	False
56.23	0.639	0.0229375	incongruent	1.0	stroop	71	blue	green	incongruent	s611	False
58.507	0.639	-0.0230625	incongruent	0.0	stroop	89	green	blue	incongruent	s611	True
60.511	0.639	0.1559375	congruent	1.0	stroop	82	green	green	congruent	s611	False
62.517	0.639	0.2009375	congruent	1.0	stroop	71	blue	blue	congruent	s611	False
