onset	duration	response_time	SS_delay	correct	experiment_exp_id	key_press	passed_check	stopped	trial_type	worker_id	junk	condition
3.014	0.55	0.08220472440944883	300.0	1.0	stop_signal	89.0	True	False	stop_failure	s617	False	stop_failure
6.086	0.55	-0.4717952755905512	250.0	0.0	stop_signal	-1.0	True	True	stop_success	s617	False	stop_success
8.339	0.55	0.14720472440944882	300.0	1.0	stop_signal	71.0	True	False	go	s617	False	go
10.729	0.55	-0.00779527559055117	300.0	1.0	stop_signal	71.0	True	False	stop_failure	s617	False	stop_failure
13.118	0.55	0.05420472440944883	250.0	1.0	stop_signal	89.0	True	False	go	s617	False	go
15.641	0.55	-0.011795275590551171	250.0	1.0	stop_signal	89.0	True	False	go	s617	False	go
18.031	0.55	0.11320472440944883	250.0	1.0	stop_signal	89.0	True	False	go	s617	False	go
20.423	0.55	-0.4717952755905512	250.0	0.0	stop_signal	-1.0	True	True	stop_success	s617	False	stop_success
23.22	0.55	0.19920472440944884	300.0	1.0	stop_signal	71.0	True	False	go	s617	False	go
25.612	0.55	0.17220472440944884	300.0	1.0	stop_signal	89.0	True	False	stop_failure	s617	False	stop_failure
27.864	0.55	-0.4717952755905512	250.0	0.0	stop_signal	-1.0	True	True	stop_success	s617	False	stop_success
30.388	0.55	-0.4717952755905512	300.0	0.0	stop_signal	-1.0	True	True	stop_success	s617	False	stop_success
32.778	0.55	0.09020472440944884	350.0	1.0	stop_signal	71.0	True	False	go	s617	False	go
35.166	0.55	0.03120472440944883	350.0	1.0	stop_signal	89.0	True	False	stop_failure	s617	False	stop_failure
37.417	0.55	0.23320472440944884	300.0	1.0	stop_signal	71.0	True	False	go	s617	False	go
39.807	0.55	0.30220472440944884	300.0	1.0	stop_signal	71.0	True	False	go	s617	False	go
42.061	0.55	-0.4717952755905512	300.0	0.0	stop_signal	-1.0	True	True	stop_success	s617	False	stop_success
44.317	0.55	0.09320472440944882	350.0	1.0	stop_signal	89.0	True	False	go	s617	False	go
46.57	0.55	0.040204724409448826	350.0	1.0	stop_signal	89.0	True	False	go	s617	False	go
48.959	0.55	0.06720472440944883	350.0	1.0	stop_signal	89.0	True	False	stop_failure	s617	False	stop_failure
51.214	0.55	-0.4717952755905512	300.0	0.0	stop_signal	-1.0	True	True	stop_success	s617	False	stop_success
53.466	0.55	0.0032047244094488294	350.0	1.0	stop_signal	89.0	True	False	stop_failure	s617	False	stop_failure
55.856	0.55	0.06220472440944883	300.0	1.0	stop_signal	89.0	True	False	stop_failure	s617	False	stop_failure
58.243	0.55	0.19820472440944883	250.0	0.0	stop_signal	71.0	True	False	go	s617	True	go
60.499	0.55	-0.4717952755905512	250.0	0.0	stop_signal	-1.0	True	True	stop_success	s617	False	stop_success
63.026	0.55	0.28620472440944883	300.0	1.0	stop_signal	89.0	True	False	go	s617	False	go
65.28	0.55	0.21720472440944882	300.0	1.0	stop_signal	89.0	True	False	go	s617	False	go
67.67	0.55	0.12420472440944882	300.0	1.0	stop_signal	71.0	True	False	go	s617	False	go
69.923	0.55	-0.4717952755905512	300.0	0.0	stop_signal	-1.0	True	True	stop_success	s617	False	stop_success
72.176	0.55	0.22520472440944883	350.0	1.0	stop_signal	71.0	True	False	go	s617	False	go
74.564	0.55	0.14220472440944884	350.0	1.0	stop_signal	71.0	True	False	go	s617	False	go
77.089	0.55	0.08520472440944883	350.0	1.0	stop_signal	89.0	True	False	go	s617	False	go
79.476	0.55	0.0022047244094488294	350.0	1.0	stop_signal	89.0	True	False	go	s617	False	go
82.001	0.55	-0.4717952755905512	350.0	0.0	stop_signal	-1.0	True	True	stop_success	s617	False	stop_success
84.937	0.55	0.15320472440944882	400.0	1.0	stop_signal	89.0	True	False	go	s617	False	go
87.465	0.55	0.05520472440944883	400.0	1.0	stop_signal	89.0	True	False	go	s617	False	go
89.988	0.55	0.07920472440944883	400.0	1.0	stop_signal	71.0	True	False	go	s617	False	go
92.244	0.55	-0.4717952755905512	400.0	0.0	stop_signal	-1.0	True	True	stop_success	s617	False	stop_success
94.77	0.55	0.18120472440944882	450.0	1.0	stop_signal	89.0	True	False	go	s617	False	go
97.161	0.55	0.09320472440944882	450.0	1.0	stop_signal	71.0	True	False	go	s617	False	go
99.415	0.55	0.10720472440944882	450.0	1.0	stop_signal	89.0	True	False	go	s617	False	go
100.805	0.55	-0.4717952755905512		0.0	stop_signal	-1.0	True	True	go	s617	True	go
112.314	0.55	0.03720472440944883	450.0	1.0	stop_signal	89.0	True	False	go	s617	False	go
114.567	0.55	0.08420472440944883	450.0	1.0	stop_signal	89.0	True	False	stop_failure	s617	False	stop_failure
116.959	0.55	0.07920472440944883	400.0	1.0	stop_signal	89.0	True	False	go	s617	False	go
119.483	0.55	0.14020472440944884	400.0	1.0	stop_signal	89.0	True	False	stop_failure	s617	False	stop_failure
121.736	0.55	-0.4717952755905512	350.0	0.0	stop_signal	-1.0	True	True	stop_success	s617	False	stop_success
124.125	0.55	0.14720472440944882	400.0	1.0	stop_signal	71.0	True	False	go	s617	False	go
126.789	0.55	0.2582047244094488	400.0	1.0	stop_signal	71.0	True	False	stop_failure	s617	False	stop_failure
129.042	0.55	0.4452047244094488	350.0	1.0	stop_signal	89.0	True	False	go	s617	False	go
132.248	0.55	0.007204724409448829	350.0	1.0	stop_signal	89.0	True	False	go	s617	False	go
134.637	0.55	0.12020472440944883	350.0	1.0	stop_signal	71.0	True	False	go	s617	False	go
137.029	0.55	0.08020472440944883	350.0	1.0	stop_signal	71.0	True	False	stop_failure	s617	False	stop_failure
139.553	0.55	0.12920472440944883	300.0	1.0	stop_signal	71.0	True	False	go	s617	False	go
141.808	0.55	-0.4717952755905512	300.0	0.0	stop_signal	-1.0	True	True	stop_success	s617	False	stop_success
144.062	0.55	-0.4717952755905512	350.0	0.0	stop_signal	-1.0	True	True	stop_success	s617	False	stop_success
146.317	0.55	0.13620472440944884	400.0	1.0	stop_signal	71.0	True	False	go	s617	False	go
149.254	0.55	-0.09079527559055117	400.0	1.0	stop_signal	89.0	True	False	go	s617	False	go
151.782	0.55	-0.09479527559055118	400.0	1.0	stop_signal	89.0	True	False	go	s617	False	go
154.31	0.55	0.23920472440944882	400.0	1.0	stop_signal	71.0	True	False	go	s617	False	go
156.566	0.55	-0.4717952755905512	400.0	0.0	stop_signal	-1.0	True	True	stop_success	s617	False	stop_success
159.094	0.55	0.12920472440944883	450.0	1.0	stop_signal	71.0	True	False	stop_failure	s617	False	stop_failure
161.347	0.55	0.19920472440944884	400.0	1.0	stop_signal	71.0	True	False	go	s617	False	go
163.739	0.55	-0.4717952755905512	400.0	0.0	stop_signal	-1.0	True	True	stop_success	s617	False	stop_success
165.992	0.55	0.10320472440944883	450.0	1.0	stop_signal	89.0	True	False	go	s617	False	go
168.654	0.55	0.07120472440944883	450.0	1.0	stop_signal	89.0	True	False	go	s617	False	go
171.317	0.55	0.08920472440944884	450.0	1.0	stop_signal	89.0	True	False	go	s617	False	go
173.569	0.55	0.24120472440944882	450.0	1.0	stop_signal	71.0	True	False	go	s617	False	go
175.822	0.55	0.20120472440944884	450.0	1.0	stop_signal	89.0	True	False	go	s617	False	go
178.215	0.55	0.07720472440944882	450.0	1.0	stop_signal	71.0	True	False	stop_failure	s617	False	stop_failure
181.011	0.55	-0.4717952755905512	400.0	0.0	stop_signal	-1.0	True	True	stop_success	s617	False	stop_success
183.399	0.55	0.05220472440944883	450.0	0.0	stop_signal	89.0	True	False	stop_failure	s617	True	stop_failure
185.654	0.55	-0.4717952755905512	400.0	0.0	stop_signal	-1.0	True	True	stop_success	s617	False	stop_success
187.909	0.55	-0.4717952755905512	450.0	0.0	stop_signal	-1.0	True	True	stop_success	s617	False	stop_success
190.162	0.55	0.30820472440944885	500.0	1.0	stop_signal	71.0	True	False	go	s617	False	go
192.826	0.55	-0.053795275590551174	500.0	1.0	stop_signal	71.0	True	False	go	s617	False	go
195.49	0.55	0.17820472440944882	500.0	0.0	stop_signal	89.0	True	False	go	s617	True	go
197.746	0.55	0.12520472440944883	500.0	1.0	stop_signal	89.0	True	False	go	s617	False	go
200.272	0.55	0.15120472440944882	500.0	1.0	stop_signal	89.0	True	False	go	s617	False	go
202.523	0.55	0.36520472440944884	500.0	1.0	stop_signal	71.0	True	False	stop_failure	s617	False	stop_failure
205.047	0.55	0.17820472440944882	450.0	1.0	stop_signal	71.0	True	False	go	s617	False	go
207.572	0.55	0.10920472440944883	450.0	1.0	stop_signal	89.0	True	False	stop_failure	s617	False	stop_failure
210.096	0.55	0.02920472440944883	400.0	1.0	stop_signal	89.0	True	False	stop_failure	s617	False	stop_failure
212.488	0.55	-0.4717952755905512	350.0	0.0	stop_signal	-1.0	True	True	stop_success	s617	False	stop_success
214.014	0.55	-0.4717952755905512		0.0	stop_signal	-1.0	True	True	go	s617	True	go
225.523	0.55	0.07120472440944883	400.0	1.0	stop_signal	89.0	True	False	go	s617	False	go
228.048	0.55	0.03920472440944883	400.0	1.0	stop_signal	89.0	True	False	go	s617	False	go
230.44	0.55	0.18820472440944883	400.0	1.0	stop_signal	71.0	True	False	go	s617	False	go
232.693	0.55	0.06420472440944883	400.0	1.0	stop_signal	89.0	True	False	go	s617	False	go
235.216	0.55	0.13720472440944884	400.0	1.0	stop_signal	71.0	True	False	go	s617	False	go
238.013	0.55	-0.4717952755905512	400.0	0.0	stop_signal	-1.0	True	True	stop_success	s617	False	stop_success
240.539	0.55	0.15820472440944883	450.0	1.0	stop_signal	89.0	True	False	stop_failure	s617	False	stop_failure
242.931	0.55	0.24420472440944882	400.0	1.0	stop_signal	89.0	True	False	go	s617	False	go
245.183	0.55	-0.03179527559055117	400.0	1.0	stop_signal	89.0	True	False	stop_failure	s617	False	stop_failure
247.438	0.55	-0.4717952755905512	350.0	0.0	stop_signal	-1.0	True	True	stop_success	s617	False	stop_success
