movement_onset	onset	duration	response_time	condition	correct	experiment_exp_id	key_press	trial_type	worker_id	junk
6.179	4.532	1.471	-0.0017423312883435074	BY	1.0	dot_pattern_expectancy	71.0	BY	s636	False
10.368	8.685	1.471	0.034257668711656496	AY	1.0	dot_pattern_expectancy	71.0	AY	s636	False
14.166	12.702	1.471	-0.1847423312883435	AX	1.0	dot_pattern_expectancy	89.0	AX	s636	False
18.627	17.263	1.471	-0.28474233128834353	BY	1.0	dot_pattern_expectancy	71.0	BY	s636	False
22.914	21.55	1.471	-0.28474233128834353	BX	1.0	dot_pattern_expectancy	71.0	BX	s636	False
27.175	25.704	1.471	-0.17774233128834352	AX	1.0	dot_pattern_expectancy	89.0	AX	s636	False
31.355	29.856	1.471	-0.1497423312883435	AX	1.0	dot_pattern_expectancy	89.0	AX	s636	False
35.329	33.873	1.471	-0.1927423312883435	AX	1.0	dot_pattern_expectancy	89.0	AX	s636	False
39.635	37.888	1.471	0.09825766871165649	AY	1.0	dot_pattern_expectancy	71.0	AY	s636	False
44.233	42.448	1.471	0.13625766871165648	AX	1.0	dot_pattern_expectancy	89.0	AX	s636	False
49.264	47.413	1.471	0.20225766871165649	AX	1.0	dot_pattern_expectancy	89.0	AX	s636	False
53.439	51.837	1.471	-0.04674233128834351	AX	1.0	dot_pattern_expectancy	89.0	AX	s636	False
57.417	55.854	1.471	-0.0857423312883435	AX	1.0	dot_pattern_expectancy	89.0	AX	s636	False
61.664	60.278	1.471	-0.2627423312883435	BX	1.0	dot_pattern_expectancy	71.0	BX	s636	False
66.687	64.972	1.471	0.06625766871165649	AX	1.0	dot_pattern_expectancy	89.0	AX	s636	False
70.435	68.987	1.471	-0.2007423312883435	BY	1.0	dot_pattern_expectancy	71.0	BY	s636	False
74.999	73.411	1.471	-0.060742331288343505	BX	1.0	dot_pattern_expectancy	71.0	BX	s636	False
80.06	78.243	1.471	0.16825766871165648	AY	1.0	dot_pattern_expectancy	71.0	AY	s636	False
84.831	83.073	1.471	0.10925766871165649	BX	1.0	dot_pattern_expectancy	71.0	BX	s636	False
89.467	87.226	1.471	0.5922576687116565	AY	1.0	dot_pattern_expectancy	71.0	AY	s636	False
93.038	91.243	1.471	0.1462576687116565	BY	1.0	dot_pattern_expectancy	71.0	BY	s636	False
97.081	95.668	1.471	-0.23574233128834352	AX	1.0	dot_pattern_expectancy	89.0	AX	s636	False
101.481	99.681	1.471	0.1512576687116565	AY	1.0	dot_pattern_expectancy	71.0	AY	s636	False
106.849	104.513	1.471	0.6872576687116565	AX	1.0	dot_pattern_expectancy	89.0	AX	s636	False
110.24	108.53	1.471	0.06125766871165649	AY	1.0	dot_pattern_expectancy	71.0	AY	s636	False
115.397	113.771	1.471	-0.022742331288343506	AX	1.0	dot_pattern_expectancy	89.0	AX	s636	False
119.505	117.788	1.471	0.06825766871165649	AX	1.0	dot_pattern_expectancy	89.0	AX	s636	False
123.611	121.94	1.471	0.022257668711656492	AX	1.0	dot_pattern_expectancy	89.0	AX	s636	False
127.599	126.093	1.471	-0.14274233128834352	AX	1.0	dot_pattern_expectancy	89.0	AX	s636	False
131.955	130.383	1.471	-0.07674233128834351	BY	1.0	dot_pattern_expectancy	71.0	BY	s636	False
