"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","condition","stim_color","stim_word","trial_num","exp_stage","exp_id"
"1962","13","text","0","1964","0.0-0.0","s568","","","","","","","","","","","","","","","",""
"1400","89","poldrack-text","1","4370","0.0-1.0","s568","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1400","500","fmri_response_test","","","","","","","","","","","",""
"583","71","poldrack-text","2","5457","0.0-2.0","s568","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","583","500","fmri_response_test","","","","","","","","","","","",""
"1078","82","poldrack-text","3","7040","0.0-3.0","s568","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>","1078","500","fmri_response_test","","","","","","","","","","","",""
"20599","32","poldrack-single-stim","4","28145","0.0-4.0","s568","","20599","500","instructions","<div class = centerbox><div class = center-text>Respond to the <strong>ink color</strong> of the word!<br><br><span style = ""color:red;padding-left:30px"">WORD</span>: Index<br><span style = ""color:#1F45FC;padding-left:65px"">WORD</span>: Middle<br><span style = ""color:#4FE829;"">WORD</span>: Ring<br><br>We will start with practice</div></div>","32","20599","","","","","","","","",""
"969","89","poldrack-categorize","5","30658","0.0-5.0-0.0-0.0","s568","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">GREEN</div></div>","89,71,82","1500","true","89","500","incongruent","red","green","1","practice",""
"-1","-1","poldrack-single-stim","6","30915","0.0-5.0-1.0","s568","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"669","89","poldrack-categorize","7","32922","0.0-5.0-2.0-0.0","s568","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLUE</div></div>","89,71,82","1500","true","89","500","incongruent","red","blue","2","practice",""
"-1","-1","poldrack-single-stim","8","33178","0.0-5.0-3.0","s568","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"566","71","poldrack-categorize","9","35183","0.0-5.0-4.0-0.0","s568","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLUE</div></div>","89,71,82","1500","true","71","500","congruent","blue","blue","3","practice",""
"-1","-1","poldrack-single-stim","10","35438","0.0-5.0-5.0","s568","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"524","82","poldrack-categorize","11","37447","0.0-5.0-6.0-0.0","s568","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">RED</div></div>","89,71,82","1500","true","82","500","incongruent","green","red","4","practice",""
"-1","-1","poldrack-single-stim","12","37698","0.0-5.0-7.0","s568","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"451","89","poldrack-categorize","13","39701","0.0-5.0-8.0-0.0","s568","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">RED</div></div>","89,71,82","1500","true","89","500","congruent","red","red","5","practice",""
"-1","-1","poldrack-single-stim","14","39957","0.0-5.0-9.0","s568","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
