"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","exp_stage","current_position","num_moves_made","min_moves","start_state","goal_state","condition","problem_id","problem_time","correct","exp_id"
"4695","13","text","0","4697","0.0-0.0","s573","","","","","","","","","","","","","","","","","",""
"922","89","poldrack-text","1","6622","0.0-1.0","s573","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","922","500","fmri_response_test","","","","","","","","","","","","","",""
"593","71","poldrack-text","2","7716","0.0-2.0","s573","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","593","500","fmri_response_test","","","","","","","","","","","","","",""
"1334","82","poldrack-text","3","9550","0.0-3.0","s573","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>","1334","500","fmri_response_test","","","","","","","","","","","","","",""
"23735","32","poldrack-single-stim","4","33788","0.0-4.0","s573","","23735","0","instructions","<div class = centerbox><div class = center-text>Solve the Tower Tasks!<br><br>Plan ahead first and work swiftly!<br><br>We'll start with some practice.</div></div>","32","23735","","","","","","","","","","",""
"28699","32","poldrack-text","5","62487","0.0-5.0","s573","<div class = centerbox><div  class = center-text>Scanner Setup</div></div>","28699","0","fmri_scanner_wait","","","","","","","","","","","","","",""
"1436","84","poldrack-text","6","63923","0.0-6.0","s573","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","1436","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","7","64603","0.0-7.0","s573","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","8","65282","0.0-8.0","s573","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"681","84","poldrack-text","9","65963","0.0-9.0","s573","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","681","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","10","66642","0.0-10.0","s573","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"681","84","poldrack-text","11","67323","0.0-11.0","s573","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","681","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","12","68002","0.0-12.0","s573","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
