"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","exp_stage","trial_num","SS_stimulus","SS_delay","SS_trial_type","SS_duration","exp_id"
"2204","13","text","0","2206","0.0-0.0","s650","","","","","","","","","","","","","","","","","",""
"7596","89","poldrack-text","1","10805","0.0-1.0","s650","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","7596","500","fmri_response_test","","","","","","","","","","","","","",""
"825","71","poldrack-text","2","12132","0.0-2.0","s650","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","825","500","fmri_response_test","","","","","","","","","","","","","",""
"7685","","survey-text","3","20321","0.0-3.0","s650","","","","task_setup","{""Q0"":""300""}","","","","","","","","","","","","",""
"26819","32","poldrack-single-stim","4","48164","0.0-4.0","s650","","26819","0","instructions","","<div class = instructbox><p class = instruct-text>Only one key is correct for each shape. The correct keys are as follows:<ul list-text><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/stop_signal/images/moon.png></img>index finger</div></li></li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/stop_signal/images/oval.png></img>index finger</div></li> </li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/stop_signal/images/rectangle.png></img>middle finger</div></li> </li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/stop_signal/images/trapezoid.png></img>middle finger</div></li></ul></p><p class = instruct-text><strong>Do not respond if you see the red star!</strong></p><p class = instruct-text>We will start with practice</p></div>","32","26819","","","","","","","","","",""
"-1","-1","poldrack-categorize","5","50520","0.0-5.0-0.0-0.0","s650","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/rectangle.png></img></div>","89,71","850","false","71","500","practice","0","","","","",""
"-1","-1","poldrack-categorize","6","53126","0.0-5.0-0.0-1.0","s650","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/rectangle.png></img></div>","89,71","850","false","71","500","practice","1","","","","",""
"1464","89","poldrack-categorize","7","55730","0.0-5.0-0.0-2.0","s650","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/oval.png></img></div>","89,71","850","true","89","500","practice","2","","","","",""
"1297","71","poldrack-categorize","8","58335","0.0-5.0-0.0-3.0","s650","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/trapezoid.png></img></div>","89,71","850","true","71","500","practice","3","","","","",""
"1141","89","poldrack-categorize","9","60940","0.0-5.0-0.0-4.0","s650","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/oval.png></img></div>","89,71","850","true","89","500","practice","4","","","","",""
"770","89","poldrack-categorize","10","63544","0.0-5.0-0.0-5.0","s650","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/moon.png></img></div>","89,71","850","true","89","500","practice","5","","","","",""
"456","89","poldrack-categorize","11","66150","0.0-5.0-0.0-6.0","s650","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/moon.png></img></div>","89,71","850","true","89","500","practice","6","","","","",""
"725","89","poldrack-categorize","12","68756","0.0-5.0-0.0-7.0","s650","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/moon.png></img></div>","89,71","850","true","89","500","practice","7","","","","",""
"-1","-1","poldrack-categorize","13","71362","0.0-5.0-0.0-8.0","s650","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/rectangle.png></img></div>","89,71","850","false","71","500","practice","8","","","","",""
"658","89","poldrack-categorize","14","73967","0.0-5.0-0.0-9.0","s650","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/oval.png></img></div>","89,71","850","true","89","500","practice","9","","","","",""
"687","71","poldrack-categorize","15","76573","0.0-5.0-0.0-10.0","s650","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/trapezoid.png></img></div>","89,71","850","true","71","500","practice","10","","","","",""
