"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","current_position","num_moves_made","min_moves","start_state","goal_state","condition","problem_id","exp_stage","problem_time","correct","exp_id"
"3661","13","text","0","3663","0.0-0.0","s618","","","","","","","","","","","","","","","","","",""
"2070","89","poldrack-text","1","6736","0.0-1.0","s618","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","2070","500","fmri_response_test","","","","","","","","","","","","","",""
"1116","71","poldrack-text","2","8358","0.0-2.0","s618","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","1116","500","fmri_response_test","","","","","","","","","","","","","",""
"1018","82","poldrack-text","3","9882","0.0-3.0","s618","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>","1018","500","fmri_response_test","","","","","","","","","","","","","",""
"22719","32","poldrack-single-stim","4","33104","0.0-4.0","s618","","22719","0","instructions","<div class = centerbox><div class = center-text>Solve the Tower Tasks!<br><br>Plan ahead first and work swiftly!<br><br>We'll start with some practice.</div></div>","32","22719","","","","","","","","","","",""
"28158","32","poldrack-text","5","61262","0.0-5.0","s618","<div class = centerbox><div  class = center-text>Scanner Setup</div></div>","28158","0","fmri_scanner_wait","","","","","","","","","","","","","",""
"1096","84","poldrack-text","6","62358","0.0-6.0","s618","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","1096","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","7","63037","0.0-7.0","s618","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"681","84","poldrack-text","8","63718","0.0-8.0","s618","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","681","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","9","64397","0.0-9.0","s618","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","10","65077","0.0-10.0","s618","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","11","65757","0.0-11.0","s618","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"681","84","poldrack-text","12","66438","0.0-12.0","s618","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","681","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"678","84","poldrack-text","13","67117","0.0-13.0","s618","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","678","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","14","67799","0.0-14.0","s618","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"678","84","poldrack-text","15","68477","0.0-15.0","s618","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","678","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","16","69158","0.0-16.0","s618","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","17","69838","0.0-17.0","s618","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","18","70519","0.0-18.0","s618","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
