"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","condition","stim_color","stim_word","trial_num","exp_stage","exp_id"
"1445","13","text","0","1447","0.0-0.0","s555","","","","","","","","","","","","","","","",""
"2231","89","poldrack-text","1","4682","0.0-1.0","s555","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","2231","500","fmri_response_test","","","","","","","","","","","",""
"948","71","poldrack-text","2","6132","0.0-2.0","s555","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","948","500","fmri_response_test","","","","","","","","","","","",""
"1136","82","poldrack-text","3","7770","0.0-3.0","s555","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>","1136","500","fmri_response_test","","","","","","","","","","","",""
"22986","32","poldrack-single-stim","4","31258","0.0-4.0","s555","","22986","500","instructions","<div class = centerbox><div class = center-text>Respond to the <strong>ink color</strong> of the word!<br><br><span style = ""color:red;padding-left:30px"">WORD</span>: Index<br><span style = ""color:#1F45FC;padding-left:65px"">WORD</span>: Middle<br><span style = ""color:#4FE829;"">WORD</span>: Ring<br><br>We will start with practice</div></div>","32","22986","","","","","","","","",""
"979","82","poldrack-categorize","5","33764","0.0-5.0-0.0-0.0","s555","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">GREEN</div></div>","89,71,82","1500","true","82","500","congruent","green","green","1","practice",""
"-1","-1","poldrack-single-stim","6","34018","0.0-5.0-1.0","s555","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"1486","89","poldrack-categorize","7","36022","0.0-5.0-2.0-0.0","s555","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLUE</div></div>","89,71,82","1500","true","89","500","incongruent","red","blue","2","practice",""
"-1","-1","poldrack-single-stim","8","36275","0.0-5.0-3.0","s555","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"738","89","poldrack-categorize","9","38278","0.0-5.0-4.0-0.0","s555","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">RED</div></div>","89,71,82","1500","true","89","500","congruent","red","red","3","practice",""
"-1","-1","poldrack-single-stim","10","38531","0.0-5.0-5.0","s555","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"1040","82","poldrack-categorize","11","40535","0.0-5.0-6.0-0.0","s555","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLUE</div></div>","89,71,82","1500","true","82","500","incongruent","green","blue","4","practice",""
"-1","-1","poldrack-single-stim","12","40787","0.0-5.0-7.0","s555","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"924","82","poldrack-categorize","13","42791","0.0-5.0-8.0-0.0","s555","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">RED</div></div>","89,71,82","1500","true","82","500","incongruent","green","red","5","practice",""
"-1","-1","poldrack-single-stim","14","43043","0.0-5.0-9.0","s555","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"901","89","poldrack-categorize","15","45047","0.0-5.0-10.0-0.0","s555","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">GREEN</div></div>","89,71,82","1500","true","89","500","incongruent","red","green","6","practice",""
