CTI,block_duration,correct,correct_response,cue,cue_switch,exp_stage,experiment_exp_id,feedback_duration,key_press,possible_responses,rt,stim_color,stim_duration,stim_number,switch_type,task,task_switch,text,time_elapsed,timing_post_trial,trial_id,trial_num,trial_type,worker_id
100.0,2000.0,True,89.0,Magnitude,,practice,twobytwo,500.0,89.0,"89,71",1286.0,orange,1000.0,9.0,task_switch,magnitude,switch,,-98643,0.0,stim,0.0,poldrack-categorize,s595
900.0,2000.0,True,89.0,High-Low,switch,practice,twobytwo,500.0,89.0,"89,71",720.0,orange,1000.0,7.0,cue_switch,magnitude,stay,,-94227,0.0,stim,1.0,poldrack-categorize,s595
900.0,2000.0,True,89.0,High-Low,stay,practice,twobytwo,500.0,89.0,"89,71",669.0,orange,1000.0,7.0,cue_stay,magnitude,stay,,-89811,0.0,stim,2.0,poldrack-categorize,s595
900.0,2000.0,True,89.0,Orange-Blue,,practice,twobytwo,500.0,89.0,"89,71",650.0,orange,1000.0,2.0,task_switch,color,switch,,-85394,0.0,stim,3.0,poldrack-categorize,s595
100.0,2000.0,True,71.0,Orange-Blue,stay,practice,twobytwo,500.0,71.0,"89,71",573.0,#1F45FC,1000.0,4.0,cue_stay,color,stay,,-81779,0.0,stim,4.0,poldrack-categorize,s595
900.0,2000.0,True,71.0,Magnitude,,practice,twobytwo,500.0,71.0,"89,71",744.0,orange,1000.0,4.0,task_switch,magnitude,switch,,-77362,0.0,stim,5.0,poldrack-categorize,s595
100.0,2000.0,True,71.0,Orange-Blue,,practice,twobytwo,500.0,71.0,"89,71",987.0,#1F45FC,1000.0,3.0,task_switch,color,switch,,-73744,0.0,stim,6.0,poldrack-categorize,s595
100.0,2000.0,True,71.0,Magnitude,,practice,twobytwo,500.0,71.0,"89,71",1643.0,orange,1000.0,2.0,task_switch,magnitude,switch,,-70124,0.0,stim,7.0,poldrack-categorize,s595
100.0,2000.0,True,71.0,Color,,practice,twobytwo,500.0,71.0,"89,71",884.0,#1F45FC,1000.0,8.0,task_switch,color,switch,,-66503,0.0,stim,8.0,poldrack-categorize,s595
100.0,2000.0,True,89.0,Orange-Blue,switch,practice,twobytwo,500.0,89.0,"89,71",1010.0,orange,1000.0,7.0,cue_switch,color,stay,,-62887,0.0,stim,9.0,poldrack-categorize,s595
100.0,2000.0,True,71.0,Color,switch,practice,twobytwo,500.0,71.0,"89,71",1043.0,#1F45FC,1000.0,9.0,cue_switch,color,stay,,-59265,0.0,stim,10.0,poldrack-categorize,s595
900.0,2000.0,True,89.0,Color,stay,practice,twobytwo,500.0,89.0,"89,71",959.0,orange,1000.0,9.0,cue_stay,color,stay,,-54850,0.0,stim,11.0,poldrack-categorize,s595
100.0,2000.0,True,89.0,Color,stay,practice,twobytwo,500.0,89.0,"89,71",913.0,orange,1000.0,1.0,cue_stay,color,stay,,-51232,0.0,stim,12.0,poldrack-categorize,s595
900.0,2000.0,True,71.0,Magnitude,,practice,twobytwo,500.0,71.0,"89,71",1542.0,#1F45FC,1000.0,2.0,task_switch,magnitude,switch,,-46812,0.0,stim,13.0,poldrack-categorize,s595
900.0,2000.0,True,71.0,High-Low,switch,practice,twobytwo,500.0,71.0,"89,71",868.0,orange,1000.0,4.0,cue_switch,magnitude,stay,,-42395,0.0,stim,14.0,poldrack-categorize,s595
900.0,2000.0,True,89.0,Orange-Blue,,practice,twobytwo,500.0,89.0,"89,71",655.0,orange,1000.0,1.0,task_switch,color,switch,,-37979,0.0,stim,15.0,poldrack-categorize,s595
100.0,2136.0,True,89.0,Magnitude,switch,test,twobytwo,,89.0,"89,71",965.0,orange,1000.0,9.0,cue_switch,magnitude,stay,,5756,0.0,stim,0.0,poldrack-single-stim,s595
900.0,2272.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",708.0,orange,1000.0,7.0,task_switch,color,switch,,8940,0.0,stim,1.0,poldrack-single-stim,s595
900.0,2136.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",513.0,orange,1000.0,7.0,task_switch,magnitude,switch,,11985,0.0,stim,2.0,poldrack-single-stim,s595
100.0,2272.0,True,71.0,Magnitude,stay,test,twobytwo,,71.0,"89,71",747.0,orange,1000.0,2.0,cue_stay,magnitude,stay,,14364,0.0,stim,3.0,poldrack-single-stim,s595
100.0,2000.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",903.0,#1F45FC,1000.0,4.0,task_switch,color,switch,,16471,0.0,stim,4.0,poldrack-single-stim,s595
100.0,2816.0,True,89.0,Orange-Blue,stay,test,twobytwo,,89.0,"89,71",1946.0,orange,1000.0,4.0,cue_stay,color,stay,,19392,0.0,stim,5.0,poldrack-single-stim,s595
100.0,2408.0,True,71.0,Color,switch,test,twobytwo,,71.0,"89,71",1077.0,#1F45FC,1000.0,3.0,cue_switch,color,stay,,21908,0.0,stim,6.0,poldrack-single-stim,s595
900.0,2000.0,True,89.0,Color,stay,test,twobytwo,,89.0,"89,71",553.0,orange,1000.0,2.0,cue_stay,color,stay,,24818,0.0,stim,7.0,poldrack-single-stim,s595
