CTI,block_duration,correct,correct_response,cue,cue_switch,exp_stage,experiment_exp_id,feedback_duration,key_press,possible_responses,rt,stim_color,stim_duration,stim_number,switch_type,task,task_switch,text,time_elapsed,timing_post_trial,trial_id,trial_num,trial_type,worker_id
100.0,2000.0,True,89.0,Magnitude,,practice,twobytwo,500.0,89.0,"89,71",1254.0,#1F45FC,1000.0,1.0,task_switch,magnitude,switch,,-106967,0.0,stim,0.0,poldrack-categorize,s519
100.0,2000.0,False,71.0,Magnitude,stay,practice,twobytwo,500.0,89.0,"89,71",797.0,#1F45FC,1000.0,9.0,cue_stay,magnitude,stay,,-103353,0.0,stim,1.0,poldrack-categorize,s519
900.0,2000.0,True,89.0,Color,,practice,twobytwo,500.0,89.0,"89,71",637.0,#1F45FC,1000.0,2.0,task_switch,color,switch,,-98943,0.0,stim,2.0,poldrack-categorize,s519
900.0,2000.0,True,89.0,Orange-Blue,switch,practice,twobytwo,500.0,89.0,"89,71",551.0,#1F45FC,1000.0,3.0,cue_switch,color,stay,,-94531,0.0,stim,3.0,poldrack-categorize,s519
100.0,2000.0,True,89.0,Orange-Blue,stay,practice,twobytwo,500.0,89.0,"89,71",739.0,#1F45FC,1000.0,9.0,cue_stay,color,stay,,-90920,0.0,stim,4.0,poldrack-categorize,s519
900.0,2000.0,True,89.0,Orange-Blue,stay,practice,twobytwo,500.0,89.0,"89,71",592.0,#1F45FC,1000.0,6.0,cue_stay,color,stay,,-86509,0.0,stim,5.0,poldrack-categorize,s519
900.0,2000.0,True,89.0,High-Low,,practice,twobytwo,500.0,89.0,"89,71",628.0,#1F45FC,1000.0,4.0,task_switch,magnitude,switch,,-82100,0.0,stim,6.0,poldrack-categorize,s519
100.0,2000.0,True,71.0,Orange-Blue,,practice,twobytwo,500.0,71.0,"89,71",765.0,orange,1000.0,7.0,task_switch,color,switch,,-78488,0.0,stim,7.0,poldrack-categorize,s519
900.0,2000.0,True,71.0,Orange-Blue,stay,practice,twobytwo,500.0,71.0,"89,71",532.0,orange,1000.0,9.0,cue_stay,color,stay,,-74077,0.0,stim,8.0,poldrack-categorize,s519
100.0,2000.0,True,89.0,Color,switch,practice,twobytwo,500.0,89.0,"89,71",768.0,#1F45FC,1000.0,4.0,cue_switch,color,stay,,-70466,0.0,stim,9.0,poldrack-categorize,s519
