EV,action,block_duration,cards_left,clicked_on_loss_card,exp_stage,experiment_exp_id,gain_amount,gain_probability,key_press,loss_amount,loss_probability,num_cards,num_click_in_round,num_loss_cards,possible_responses,risk,round_points,rt,stim_duration,text,time_elapsed,timing_post_trial,total_cards,trial_id,trial_type,which_round,worker_id
-0.31507820293648314,draw_card,5181.0,6.0,0.0,test,columbia_card_task_fmri,12.0,0.8333333333333334,89.0,-70.0,0.16666666666666666,6.0,1.0,1.0,"89,71",-2.3638453653668208,12.0,5181.0,5181.0,,8194,0.0,,stim,poldrack-single-stim,1.0,s627
-3.048411536269816,draw_card,2514.0,5.0,0.0,test,columbia_card_task_fmri,12.0,0.8,89.0,-70.0,0.2,6.0,2.0,1.0,"89,71",-0.12547983516328998,24.0,2514.0,2514.0,,10710,0.0,,stim,poldrack-single-stim,1.0,s627
-7.148411536269817,draw_card,1746.0,4.0,0.0,test,columbia_card_task_fmri,12.0,0.75,89.0,-70.0,0.25,6.0,3.0,1.0,"89,71",2.579441143551371,36.0,1746.0,1746.0,,12457,0.0,,stim,poldrack-single-stim,1.0,s627
-13.98174486960315,draw_card,1635.0,3.0,0.0,test,columbia_card_task_fmri,12.0,0.6666666666666667,89.0,-70.0,0.3333333333333333,6.0,4.0,1.0,"89,71",5.7254773612765035,48.0,1635.0,1635.0,,14093,0.0,,stim,poldrack-single-stim,1.0,s627
-27.648411536269816,end_round,1722.0,2.0,0.0,test,columbia_card_task_fmri,12.0,0.5,71.0,-70.0,0.5,6.0,5.0,1.0,"89,71",8.068956441006819,48.0,1722.0,1722.0,,15816,0.0,4.0,stim,poldrack-single-stim,1.0,s627
0.5182551303968508,draw_card,5811.0,6.0,0.0,test,columbia_card_task_fmri,14.0,0.8333333333333334,89.0,-75.0,0.16666666666666666,6.0,1.0,1.0,"89,71",0.2425529682408083,14.0,5811.0,5811.0,,23883,0.0,,stim,poldrack-single-stim,2.0,s627
-2.4484115362698162,draw_card,1528.0,5.0,0.0,test,columbia_card_task_fmri,14.0,0.8,89.0,-75.0,0.2,6.0,2.0,1.0,"89,71",2.6723324898753447,28.0,1528.0,1528.0,,25414,0.0,,stim,poldrack-single-stim,2.0,s627
-6.898411536269817,draw_card,1365.0,4.0,0.0,test,columbia_card_task_fmri,14.0,0.75,89.0,-75.0,0.25,6.0,3.0,1.0,"89,71",5.60850882111324,42.0,1365.0,1365.0,,26780,0.0,,stim,poldrack-single-stim,2.0,s627
-14.315078202936483,end_round,1500.0,3.0,0.0,test,columbia_card_task_fmri,14.0,0.6666666666666667,71.0,-75.0,0.3333333333333333,6.0,4.0,1.0,"89,71",9.023452092481136,42.0,1500.0,1500.0,,28281,0.0,3.0,stim,poldrack-single-stim,2.0,s627
2.1849217970635166,draw_card,4477.0,6.0,0.0,test,columbia_card_task_fmri,15.0,0.8333333333333334,89.0,-70.0,0.16666666666666666,6.0,1.0,1.0,"89,71",-1.2468647911120385,15.0,4477.0,4477.0,,35151,0.0,,stim,poldrack-single-stim,3.0,s627
-0.6484115362698171,draw_card,1891.0,5.0,1.0,test,columbia_card_task_fmri,15.0,0.8,89.0,-70.0,0.2,6.0,2.0,1.0,"89,71",1.073538520749132,-55.0,1891.0,1891.0,,37043,0.0,2.0,stim,poldrack-single-stim,3.0,s627
3.0182551303968506,draw_card,2156.0,6.0,0.0,test,columbia_card_task_fmri,17.0,0.8333333333333334,89.0,-75.0,0.16666666666666666,6.0,1.0,1.0,"89,71",1.3596900537491408,17.0,2156.0,2156.0,,41795,0.0,,stim,poldrack-single-stim,4.0,s627
-0.04841153626981565,draw_card,1372.0,5.0,0.0,test,columbia_card_task_fmri,17.0,0.8,89.0,-75.0,0.2,6.0,2.0,1.0,"89,71",3.8714967169057317,34.0,1372.0,1372.0,,43169,0.0,,stim,poldrack-single-stim,4.0,s627
-4.648411536269817,end_round,2173.0,4.0,0.0,test,columbia_card_task_fmri,17.0,0.75,71.0,-75.0,0.25,6.0,3.0,1.0,"89,71",6.906774754457594,34.0,2173.0,2173.0,,45344,0.0,2.0,stim,poldrack-single-stim,4.0,s627
4.351588463730183,draw_card,5535.0,8.0,0.0,test,columbia_card_task_fmri,24.0,0.75,89.0,-60.0,0.25,8.0,1.0,2.0,"89,71",3.4448547118467943,24.0,5535.0,5535.0,,53540,0.0,,stim,poldrack-single-stim,5.0,s627
1.351588463730183,draw_card,1976.0,7.0,0.0,test,columbia_card_task_fmri,24.0,0.7142857142857143,89.0,-60.0,0.2857142857142857,8.0,2.0,2.0,"89,71",5.018078929456031,48.0,1976.0,1976.0,,55517,0.0,,stim,poldrack-single-stim,5.0,s627
-2.6484115362698173,draw_card,1206.0,6.0,0.0,test,columbia_card_task_fmri,24.0,0.6666666666666667,89.0,-60.0,0.3333333333333333,8.0,3.0,2.0,"89,71",6.66772430300373,72.0,1206.0,1206.0,,56725,0.0,,stim,poldrack-single-stim,5.0,s627
-8.248411536269819,draw_card,888.0,5.0,1.0,test,columbia_card_task_fmri,24.0,0.6,89.0,-60.0,0.4,8.0,4.0,2.0,"89,71",8.220302208625426,12.0,888.0,888.0,,57615,0.0,4.0,stim,poldrack-single-stim,5.0,s627
4.351588463730183,draw_card,2252.0,8.0,0.0,test,columbia_card_task_fmri,29.0,0.75,89.0,-75.0,0.25,8.0,1.0,2.0,"89,71",12.100283641222497,29.0,2252.0,2252.0,,62260,0.0,,stim,poldrack-single-stim,6.0,s627
0.6373027494444712,draw_card,908.0,7.0,1.0,test,columbia_card_task_fmri,29.0,0.7142857142857143,89.0,-75.0,0.2857142857142857,8.0,2.0,2.0,"89,71",14.048532703397392,-46.0,908.0,908.0,,63169,0.0,2.0,stim,poldrack-single-stim,6.0,s627
0.12936624150796328,draw_card,4072.0,9.0,0.0,test,columbia_card_task_fmri,17.0,0.7777777777777778,89.0,-65.0,0.2222222222222222,9.0,1.0,2.0,"89,71",1.1641233555763932,17.0,4072.0,4072.0,,69632,0.0,,stim,poldrack-single-stim,7.0,s627
-2.1484115362698173,draw_card,1272.0,8.0,0.0,test,columbia_card_task_fmri,17.0,0.75,89.0,-65.0,0.25,9.0,2.0,2.0,"89,71",2.579441143551371,34.0,1272.0,1272.0,,70905,0.0,,stim,poldrack-single-stim,7.0,s627
-5.076982964841244,draw_card,1046.0,7.0,0.0,test,columbia_card_task_fmri,17.0,0.7142857142857143,89.0,-65.0,0.2857142857142857,9.0,3.0,2.0,"89,71",4.115157530221815,51.0,1046.0,1046.0,,71952,0.0,,stim,poldrack-single-stim,7.0,s627
-8.981744869603148,draw_card,1946.0,6.0,0.0,test,columbia_card_task_fmri,17.0,0.6666666666666667,89.0,-65.0,0.3333333333333333,9.0,4.0,2.0,"89,71",5.7254773612765035,68.0,1946.0,1946.0,,73899,0.0,,stim,poldrack-single-stim,7.0,s627
-14.448411536269818,end_round,1485.0,5.0,0.0,test,columbia_card_task_fmri,17.0,0.6,71.0,-65.0,0.4,9.0,5.0,2.0,"89,71",7.2410472281822535,68.0,1485.0,1485.0,,75385,0.0,4.0,stim,poldrack-single-stim,7.0,s627
4.451588463730182,draw_card,2672.0,10.0,0.0,test,columbia_card_task_fmri,14.0,0.9,89.0,-95.0,0.1,10.0,1.0,1.0,"89,71",-0.22539478345883168,14.0,2672.0,2672.0,,80314,0.0,,stim,poldrack-single-stim,8.0,s627
3.24047735261907,draw_card,1428.0,9.0,0.0,test,columbia_card_task_fmri,14.0,0.8888888888888888,89.0,-95.0,0.1111111111111111,10.0,2.0,1.0,"89,71",1.3287336414764752,28.0,1428.0,1428.0,,81742,0.0,,stim,poldrack-single-stim,8.0,s627
1.726588463730183,draw_card,1001.0,8.0,0.0,test,columbia_card_task_fmri,14.0,0.875,89.0,-95.0,0.125,10.0,3.0,1.0,"89,71",3.1203753250362354,42.0,1001.0,1001.0,,82745,0.0,,stim,poldrack-single-stim,8.0,s627
-0.21984010769838824,draw_card,998.0,7.0,1.0,test,columbia_card_task_fmri,14.0,0.8571428571428572,89.0,-95.0,0.14285714285714285,10.0,4.0,1.0,"89,71",5.212678807316159,-53.0,998.0,998.0,,83745,0.0,4.0,stim,poldrack-single-stim,8.0,s627
0.35158846373018293,draw_card,4367.0,10.0,0.0,test,columbia_card_task_fmri,15.0,0.8,89.0,-65.0,0.2,10.0,1.0,2.0,"89,71",-0.9247845570584516,15.0,4367.0,4367.0,,90435,0.0,,stim,poldrack-single-stim,9.0,s627
-1.4261893140475939,draw_card,695.0,9.0,0.0,test,columbia_card_task_fmri,15.0,0.7777777777777778,89.0,-65.0,0.2222222222222222,10.0,2.0,2.0,"89,71",0.33331295628097735,30.0,695.0,695.0,,91131,0.0,,stim,poldrack-single-stim,9.0,s627
-3.6484115362698173,draw_card,653.0,8.0,0.0,test,columbia_card_task_fmri,15.0,0.75,89.0,-65.0,0.25,10.0,3.0,2.0,"89,71",1.7140581329869704,45.0,653.0,653.0,,91786,0.0,,stim,poldrack-single-stim,9.0,s627
-6.505554393412671,draw_card,856.0,7.0,0.0,test,columbia_card_task_fmri,15.0,0.7142857142857143,89.0,-65.0,0.2857142857142857,10.0,4.0,2.0,"89,71",3.212265426185425,60.0,856.0,856.0,,92643,0.0,,stim,poldrack-single-stim,9.0,s627
-10.31507820293648,draw_card,1129.0,6.0,0.0,test,columbia_card_task_fmri,15.0,0.6666666666666667,89.0,-65.0,0.3333333333333333,10.0,5.0,2.0,"89,71",4.783258498147241,75.0,1129.0,1129.0,,93773,0.0,,stim,poldrack-single-stim,9.0,s627
-15.648411536269817,end_round,1186.0,5.0,0.0,test,columbia_card_task_fmri,15.0,0.6,71.0,-65.0,0.4,10.0,6.0,2.0,"89,71",6.261819270052015,75.0,1186.0,1186.0,,94961,0.0,5.0,stim,poldrack-single-stim,9.0,s627
1.9515884637301844,draw_card,3226.0,10.0,1.0,test,columbia_card_task_fmri,17.0,0.8,89.0,-65.0,0.2,10.0,1.0,2.0,"89,71",-0.12547983516328998,-65.0,3226.0,3226.0,,100441,0.0,1.0,stim,poldrack-single-stim,10.0,s627
0.5182551303968508,draw_card,2858.0,12.0,1.0,test,columbia_card_task_fmri,13.0,0.8333333333333334,89.0,-70.0,0.16666666666666666,12.0,1.0,2.0,"89,71",-1.991526956393347,-70.0,2858.0,2858.0,,105553,0.0,1.0,stim,poldrack-single-stim,11.0,s627
0.5182551303968508,draw_card,2432.0,12.0,0.0,test,columbia_card_task_fmri,15.0,0.8333333333333334,89.0,-80.0,0.16666666666666666,12.0,1.0,2.0,"89,71",2.4768837218855495,15.0,2432.0,2432.0,,110378,0.0,,stim,poldrack-single-stim,12.0,s627
-0.9211388089970922,draw_card,2133.0,11.0,1.0,test,columbia_card_task_fmri,15.0,0.8181818181818181,89.0,-80.0,0.18181818181818182,12.0,2.0,2.0,"89,71",3.7125920745660608,-65.0,2133.0,2133.0,,112513,0.0,2.0,stim,poldrack-single-stim,12.0,s627
-0.448411536269816,draw_card,4252.0,15.0,1.0,test,columbia_card_task_fmri,14.0,0.8,89.0,-65.0,0.2,15.0,1.0,3.0,"89,71",-1.324423734310752,-65.0,4252.0,4252.0,,119159,0.0,1.0,stim,poldrack-single-stim,13.0,s627
-0.5234115362698171,end_round,2444.0,16.0,0.0,test,columbia_card_task_fmri,1.0,0.9375,71.0,-45.0,0.0625,16.0,1.0,1.0,"89,71",-21.736757765044594,0.0,2444.0,2444.0,,124338,0.0,0.0,stim,poldrack-single-stim,14.0,s627
0.41408846373018293,draw_card,1462.0,16.0,0.0,test,columbia_card_task_fmri,15.0,0.8125,89.0,-70.0,0.1875,16.0,1.0,3.0,"89,71",0.25075636208674723,15.0,1462.0,1462.0,,128262,0.0,,stim,poldrack-single-stim,15.0,s627
