block_duration,choice,exp_stage,experiment_exp_id,key_press,large_amount,later_delay,possible_responses,rt,small_amount,stim_duration,text,time_elapsed,timing_post_trial,trial_id,trial_type,worker_id
2505.0,,practice,discount_fixed,89,,,"89,71",2505,,2505.0,,-47581,1000.0,stim,poldrack-single-stim,s541
4636.0,larger_later,,discount_fixed,89,67.0,74.0,"89,71",1839,20.0,4000.0,,7652,0.0,,poldrack-single-stim,s541
5316.0,smaller_sooner,,discount_fixed,71,29.0,58.0,"89,71",1810,20.0,4000.0,,12971,0.0,,poldrack-single-stim,s541
4976.0,smaller_sooner,,discount_fixed,71,39.0,104.0,"89,71",1341,20.0,4000.0,,17952,0.0,,poldrack-single-stim,s541
4568.0,smaller_sooner,,discount_fixed,71,33.0,103.0,"89,71",1095,20.0,4000.0,,22523,0.0,,poldrack-single-stim,s541
5520.0,smaller_sooner,,discount_fixed,71,33.0,78.0,"89,71",995,20.0,4000.0,,28049,0.0,,poldrack-single-stim,s541
5588.0,larger_later,,discount_fixed,89,74.0,52.0,"89,71",1423,20.0,4000.0,,33638,0.0,,poldrack-single-stim,s541
5792.0,smaller_sooner,,discount_fixed,71,28.0,132.0,"89,71",1329,20.0,4000.0,,39436,0.0,,poldrack-single-stim,s541
4568.0,smaller_sooner,,discount_fixed,71,28.0,59.0,"89,71",1061,20.0,4000.0,,44006,0.0,,poldrack-single-stim,s541
5112.0,smaller_sooner,,discount_fixed,71,28.0,163.0,"89,71",1186,20.0,4000.0,,49122,0.0,,poldrack-single-stim,s541
4500.0,smaller_sooner,,discount_fixed,71,32.0,74.0,"89,71",1592,20.0,4000.0,,53623,0.0,,poldrack-single-stim,s541
4840.0,smaller_sooner,,discount_fixed,71,57.0,89.0,"89,71",1452,20.0,4000.0,,58466,0.0,,poldrack-single-stim,s541
4568.0,larger_later,,discount_fixed,89,70.0,108.0,"89,71",1768,20.0,4000.0,,63037,0.0,,poldrack-single-stim,s541
5384.0,larger_later,,discount_fixed,89,72.0,95.0,"89,71",2056,20.0,4000.0,,68423,0.0,,poldrack-single-stim,s541
5044.0,larger_later,,discount_fixed,89,30.0,36.0,"89,71",1715,20.0,4000.0,,73469,0.0,,poldrack-single-stim,s541
4704.0,smaller_sooner,,discount_fixed,71,41.0,129.0,"89,71",1443,20.0,4000.0,,78175,0.0,,poldrack-single-stim,s541
4908.0,larger_later,,discount_fixed,89,78.0,129.0,"89,71",2033,20.0,4000.0,,83085,0.0,,poldrack-single-stim,s541
4908.0,larger_later,,discount_fixed,89,71.0,88.0,"89,71",2096,20.0,4000.0,,87997,0.0,,poldrack-single-stim,s541
4840.0,smaller_sooner,,discount_fixed,71,65.0,159.0,"89,71",1436,20.0,4000.0,,92839,0.0,,poldrack-single-stim,s541
5112.0,smaller_sooner,,discount_fixed,71,24.0,125.0,"89,71",1390,20.0,4000.0,,97955,0.0,,poldrack-single-stim,s541
5112.0,larger_later,,discount_fixed,89,58.0,36.0,"89,71",1705,20.0,4000.0,,103070,0.0,,poldrack-single-stim,s541
4704.0,larger_later,,discount_fixed,89,63.0,37.0,"89,71",1710,20.0,4000.0,,107779,0.0,,poldrack-single-stim,s541
4840.0,larger_later,,discount_fixed,89,75.0,41.0,"89,71",1295,20.0,4000.0,,112622,0.0,,poldrack-single-stim,s541
4840.0,smaller_sooner,,discount_fixed,71,45.0,72.0,"89,71",2853,20.0,4000.0,,117465,0.0,,poldrack-single-stim,s541
6880.0,smaller_sooner,,discount_fixed,71,25.0,74.0,"89,71",1231,20.0,4000.0,,124351,0.0,,poldrack-single-stim,s541
