CTI,block_duration,correct,correct_response,cue,cue_switch,exp_stage,experiment_exp_id,feedback_duration,key_press,possible_responses,rt,stim_color,stim_duration,stim_number,switch_type,task,task_switch,text,time_elapsed,timing_post_trial,trial_id,trial_num,trial_type,worker_id
900.0,2000.0,True,71.0,Color,switch,practice,twobytwo,500.0,71.0,"89,71",781.0,orange,1000.0,4.0,cue_switch,color,stay,,-101450,0.0,stim,0.0,poldrack-categorize,s574
900.0,2000.0,True,71.0,Orange-Blue,switch,practice,twobytwo,500.0,71.0,"89,71",687.0,orange,1000.0,9.0,cue_switch,color,stay,,-97034,0.0,stim,1.0,poldrack-categorize,s574
100.0,2000.0,True,71.0,Orange-Blue,stay,practice,twobytwo,500.0,71.0,"89,71",673.0,orange,1000.0,2.0,cue_stay,color,stay,,-93418,0.0,stim,2.0,poldrack-categorize,s574
900.0,2000.0,True,89.0,High-Low,,practice,twobytwo,500.0,89.0,"89,71",658.0,#1F45FC,1000.0,8.0,task_switch,magnitude,switch,,-89001,0.0,stim,3.0,poldrack-categorize,s574
100.0,2000.0,True,89.0,Color,,practice,twobytwo,500.0,89.0,"89,71",1282.0,#1F45FC,1000.0,3.0,task_switch,color,switch,,-85383,0.0,stim,4.0,poldrack-categorize,s574
100.0,2000.0,True,71.0,Color,stay,practice,twobytwo,500.0,71.0,"89,71",1012.0,orange,1000.0,7.0,cue_stay,color,stay,,-81769,0.0,stim,5.0,poldrack-categorize,s574
100.0,2000.0,False,89.0,High-Low,,practice,twobytwo,500.0,71.0,"89,71",915.0,orange,1000.0,6.0,task_switch,magnitude,switch,,-78153,0.0,stim,6.0,poldrack-categorize,s574
900.0,2000.0,True,89.0,High-Low,stay,practice,twobytwo,500.0,89.0,"89,71",1083.0,orange,1000.0,9.0,cue_stay,magnitude,stay,,-73737,0.0,stim,7.0,poldrack-categorize,s574
100.0,2000.0,False,71.0,Magnitude,switch,practice,twobytwo,500.0,89.0,"89,71",1472.0,#1F45FC,1000.0,3.0,cue_switch,magnitude,stay,,-70121,0.0,stim,8.0,poldrack-categorize,s574
900.0,2000.0,True,71.0,Color,,practice,twobytwo,500.0,71.0,"89,71",821.0,orange,1000.0,6.0,task_switch,color,switch,,-65704,0.0,stim,9.0,poldrack-categorize,s574
900.0,2000.0,True,89.0,Color,stay,practice,twobytwo,500.0,89.0,"89,71",522.0,#1F45FC,1000.0,1.0,cue_stay,color,stay,,-61283,0.0,stim,10.0,poldrack-categorize,s574
100.0,2000.0,False,71.0,Magnitude,,practice,twobytwo,500.0,89.0,"89,71",1204.0,#1F45FC,1000.0,2.0,task_switch,magnitude,switch,,-57667,0.0,stim,11.0,poldrack-categorize,s574
100.0,2000.0,True,71.0,Color,,practice,twobytwo,500.0,71.0,"89,71",901.0,orange,1000.0,9.0,task_switch,color,switch,,-54051,0.0,stim,12.0,poldrack-categorize,s574
100.0,2000.0,True,71.0,Orange-Blue,switch,practice,twobytwo,500.0,71.0,"89,71",1103.0,orange,1000.0,6.0,cue_switch,color,stay,,-50434,0.0,stim,13.0,poldrack-categorize,s574
900.0,2000.0,True,89.0,Magnitude,,practice,twobytwo,500.0,89.0,"89,71",1340.0,orange,1000.0,7.0,task_switch,magnitude,switch,,-46018,0.0,stim,14.0,poldrack-categorize,s574
900.0,2000.0,True,71.0,Color,,practice,twobytwo,500.0,71.0,"89,71",547.0,orange,1000.0,4.0,task_switch,color,switch,,-41602,0.0,stim,15.0,poldrack-categorize,s574
900.0,2136.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",1482.0,orange,1000.0,4.0,task_switch,color,switch,,6560,0.0,stim,0.0,poldrack-single-stim,s574
100.0,2680.0,True,71.0,Orange-Blue,stay,test,twobytwo,,71.0,"89,71",1148.0,orange,1000.0,9.0,cue_stay,color,stay,,9349,0.0,stim,1.0,poldrack-single-stim,s574
100.0,2544.0,True,71.0,Color,switch,test,twobytwo,,71.0,"89,71",938.0,orange,1000.0,2.0,cue_switch,color,stay,,12005,0.0,stim,2.0,poldrack-single-stim,s574
900.0,2272.0,True,89.0,Orange-Blue,switch,test,twobytwo,,89.0,"89,71",1261.0,#1F45FC,1000.0,8.0,cue_switch,color,stay,,15184,0.0,stim,3.0,poldrack-single-stim,s574
900.0,2272.0,True,89.0,Color,switch,test,twobytwo,,89.0,"89,71",448.0,#1F45FC,1000.0,3.0,cue_switch,color,stay,,18365,0.0,stim,4.0,poldrack-single-stim,s574
900.0,2408.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",586.0,orange,1000.0,7.0,task_switch,magnitude,switch,,21680,0.0,stim,5.0,poldrack-single-stim,s574
900.0,2136.0,True,89.0,Magnitude,stay,test,twobytwo,,89.0,"89,71",803.0,orange,1000.0,6.0,cue_stay,magnitude,stay,,24721,0.0,stim,6.0,poldrack-single-stim,s574
100.0,2272.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",1136.0,orange,1000.0,9.0,task_switch,color,switch,,27099,0.0,stim,7.0,poldrack-single-stim,s574
900.0,2000.0,True,89.0,Color,switch,test,twobytwo,,89.0,"89,71",616.0,#1F45FC,1000.0,3.0,cue_switch,color,stay,,30006,0.0,stim,8.0,poldrack-single-stim,s574
100.0,2136.0,True,71.0,Orange-Blue,switch,test,twobytwo,,71.0,"89,71",1293.0,orange,1000.0,6.0,cue_switch,color,stay,,32251,0.0,stim,9.0,poldrack-single-stim,s574
900.0,2272.0,True,89.0,Orange-Blue,stay,test,twobytwo,,89.0,"89,71",474.0,#1F45FC,1000.0,1.0,cue_stay,color,stay,,35430,0.0,stim,10.0,poldrack-single-stim,s574
100.0,2000.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",1420.0,#1F45FC,1000.0,2.0,task_switch,magnitude,switch,,37537,0.0,stim,11.0,poldrack-single-stim,s574
100.0,2680.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",1112.0,orange,1000.0,9.0,task_switch,color,switch,,40326,0.0,stim,12.0,poldrack-single-stim,s574
900.0,2000.0,True,71.0,Orange-Blue,switch,test,twobytwo,,71.0,"89,71",507.0,orange,1000.0,6.0,cue_switch,color,stay,,43233,0.0,stim,13.0,poldrack-single-stim,s574
100.0,2000.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",1109.0,orange,1000.0,7.0,task_switch,magnitude,switch,,45340,0.0,stim,14.0,poldrack-single-stim,s574
100.0,2000.0,True,71.0,High-Low,stay,test,twobytwo,,71.0,"89,71",1199.0,orange,1000.0,4.0,cue_stay,magnitude,stay,,47447,0.0,stim,15.0,poldrack-single-stim,s574
900.0,2272.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",401.0,#1F45FC,1000.0,9.0,task_switch,color,switch,,50622,0.0,stim,16.0,poldrack-single-stim,s574
100.0,2000.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",911.0,#1F45FC,1000.0,8.0,task_switch,magnitude,switch,,52732,0.0,stim,17.0,poldrack-single-stim,s574
100.0,2000.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",1204.0,orange,1000.0,9.0,task_switch,color,switch,,54841,0.0,stim,18.0,poldrack-single-stim,s574
900.0,2000.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",450.0,#1F45FC,1000.0,6.0,task_switch,magnitude,switch,,57751,0.0,stim,19.0,poldrack-single-stim,s574
900.0,2680.0,True,89.0,Magnitude,stay,test,twobytwo,,89.0,"89,71",476.0,#1F45FC,1000.0,8.0,cue_stay,magnitude,stay,,61341,0.0,stim,20.0,poldrack-single-stim,s574
900.0,2000.0,True,71.0,Magnitude,stay,test,twobytwo,,71.0,"89,71",999.0,orange,1000.0,4.0,cue_stay,magnitude,stay,,64248,0.0,stim,21.0,poldrack-single-stim,s574
900.0,2136.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",801.0,orange,1000.0,2.0,task_switch,color,switch,,67293,0.0,stim,22.0,poldrack-single-stim,s574
900.0,2408.0,True,89.0,Orange-Blue,switch,test,twobytwo,,89.0,"89,71",1137.0,#1F45FC,1000.0,7.0,cue_switch,color,stay,,70607,0.0,stim,23.0,poldrack-single-stim,s574
900.0,2136.0,False,71.0,Orange-Blue,stay,test,twobytwo,,89.0,"89,71",741.0,orange,1000.0,6.0,cue_stay,color,stay,,73651,0.0,stim,24.0,poldrack-single-stim,s574
900.0,2000.0,True,71.0,Orange-Blue,stay,test,twobytwo,,71.0,"89,71",454.0,orange,1000.0,4.0,cue_stay,color,stay,,76557,0.0,stim,25.0,poldrack-single-stim,s574
100.0,2000.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",1085.0,#1F45FC,1000.0,3.0,task_switch,magnitude,switch,,78664,0.0,stim,26.0,poldrack-single-stim,s574
900.0,2544.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",692.0,#1F45FC,1000.0,6.0,task_switch,color,switch,,82115,0.0,stim,27.0,poldrack-single-stim,s574
100.0,2136.0,True,89.0,Color,stay,test,twobytwo,,89.0,"89,71",622.0,#1F45FC,1000.0,9.0,cue_stay,color,stay,,84355,0.0,stim,28.0,poldrack-single-stim,s574
100.0,2544.0,True,89.0,Color,stay,test,twobytwo,,89.0,"89,71",592.0,#1F45FC,1000.0,2.0,cue_stay,color,stay,,87006,0.0,stim,29.0,poldrack-single-stim,s574
900.0,2680.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",508.0,#1F45FC,1000.0,9.0,task_switch,magnitude,switch,,90590,0.0,stim,30.0,poldrack-single-stim,s574
100.0,2000.0,True,89.0,High-Low,switch,test,twobytwo,,89.0,"89,71",1343.0,#1F45FC,1000.0,6.0,cue_switch,magnitude,stay,,92697,0.0,stim,31.0,poldrack-single-stim,s574
100.0,2272.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",954.0,#1F45FC,1000.0,1.0,task_switch,color,switch,,95074,0.0,stim,32.0,poldrack-single-stim,s574
900.0,3088.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",423.0,#1F45FC,1000.0,7.0,task_switch,magnitude,switch,,99070,0.0,stim,33.0,poldrack-single-stim,s574
100.0,2000.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",659.0,orange,1000.0,1.0,task_switch,color,switch,,101182,0.0,stim,34.0,poldrack-single-stim,s574
100.0,2136.0,True,89.0,Orange-Blue,stay,test,twobytwo,,89.0,"89,71",1127.0,#1F45FC,1000.0,8.0,cue_stay,color,stay,,103428,0.0,stim,35.0,poldrack-single-stim,s574
900.0,2136.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",604.0,#1F45FC,1000.0,6.0,task_switch,magnitude,switch,,106468,0.0,stim,36.0,poldrack-single-stim,s574
900.0,2000.0,True,71.0,High-Low,stay,test,twobytwo,,71.0,"89,71",914.0,#1F45FC,1000.0,1.0,cue_stay,magnitude,stay,,109375,0.0,stim,37.0,poldrack-single-stim,s574
900.0,2272.0,True,89.0,Magnitude,switch,test,twobytwo,,89.0,"89,71",959.0,orange,1000.0,6.0,cue_switch,magnitude,stay,,112553,0.0,stim,38.0,poldrack-single-stim,s574
900.0,2000.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",391.0,orange,1000.0,1.0,task_switch,color,switch,,115460,0.0,stim,39.0,poldrack-single-stim,s574
900.0,2136.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",645.0,orange,1000.0,8.0,task_switch,magnitude,switch,,118500,0.0,stim,40.0,poldrack-single-stim,s574
100.0,2136.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",759.0,orange,1000.0,9.0,task_switch,color,switch,,120743,0.0,stim,41.0,poldrack-single-stim,s574
900.0,2544.0,True,89.0,Color,stay,test,twobytwo,,89.0,"89,71",854.0,#1F45FC,1000.0,8.0,cue_stay,color,stay,,124196,0.0,stim,42.0,poldrack-single-stim,s574
100.0,2000.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",777.0,#1F45FC,1000.0,7.0,task_switch,magnitude,switch,,126303,0.0,stim,43.0,poldrack-single-stim,s574
100.0,2136.0,False,89.0,High-Low,stay,test,twobytwo,,71.0,"89,71",1048.0,orange,1000.0,8.0,cue_stay,magnitude,stay,,128546,0.0,stim,44.0,poldrack-single-stim,s574
900.0,2136.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",512.0,#1F45FC,1000.0,3.0,task_switch,color,switch,,131589,0.0,stim,45.0,poldrack-single-stim,s574
100.0,2136.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",991.0,#1F45FC,1000.0,6.0,task_switch,magnitude,switch,,133834,0.0,stim,46.0,poldrack-single-stim,s574
100.0,2000.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",806.0,#1F45FC,1000.0,8.0,task_switch,color,switch,,135941,0.0,stim,47.0,poldrack-single-stim,s574
