block_duration,condition,correct,current_position,exp_stage,experiment_exp_id,goal_state,key_press,min_moves,num_moves_made,possible_responses,problem_id,problem_time,rt,start_state,stim_duration,text,time_elapsed,timing_post_trial,trial_id,trial_type,worker_id
5942.0,UA_with_intermeidate,,"1,0,0,2,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",71,3.0,1.0,"89,71",0.0,,5942,"1,0,0,2,3,0,0,0,0",5942.0,,8953,0.0,to_hand,poldrack-single-stim,s373
883.0,UA_with_intermeidate,,"1,0,0,2,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",82,3.0,1.0,"89,71,82",0.0,,883,"1,0,0,2,3,0,0,0,0",883.0,,9837,0.0,to_board,poldrack-single-stim,s373
1486.0,UA_with_intermeidate,,"1,0,0,0,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",71,3.0,2.0,"89,71,82",0.0,,1486,"1,0,0,2,3,0,0,0,0",1486.0,,11326,0.0,to_hand,poldrack-single-stim,s373
416.0,UA_with_intermeidate,,"1,2,0,0,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",89,3.0,2.0,"89,71,82",0.0,,416,"1,0,0,2,3,0,0,0,0",416.0,,11743,0.0,to_board,poldrack-single-stim,s373
1229.0,UA_with_intermeidate,,"1,2,0,0,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",82,3.0,3.0,"89,82",0.0,,1229,"1,0,0,2,3,0,0,0,0",1229.0,,12974,0.0,to_hand,poldrack-single-stim,s373
597.0,UA_with_intermeidate,,"1,2,3,0,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",89,3.0,3.0,"89,71,82",0.0,,597,"1,0,0,2,3,0,0,0,0",597.0,,13571,0.0,to_board,poldrack-single-stim,s373
2500.0,UA_with_intermeidate,True,,practice,ward_and_allport,,-1,3.0,3.0,none,0.0,13569.0,-1,,1000.0,,16077,0.0,feedback,poldrack-single-stim,s373
4281.0,UA_with_intermeidate,,"1,0,0,3,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",89,3.0,1.0,"89,71",1.0,,4281,"1,2,0,3,0,0,0,0,0",4281.0,,20360,0.0,to_hand,poldrack-single-stim,s373
529.0,UA_with_intermeidate,,"1,0,0,3,0,0,2,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",82,3.0,1.0,"89,71,82",1.0,,529,"1,2,0,3,0,0,0,0,0",529.0,,20889,0.0,to_board,poldrack-single-stim,s373
637.0,UA_with_intermeidate,,"1,0,0,0,0,0,2,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",71,3.0,2.0,"89,71,82",1.0,,637,"1,2,0,3,0,0,0,0,0",637.0,,21528,0.0,to_hand,poldrack-single-stim,s373
585.0,UA_with_intermeidate,,"1,3,0,0,0,0,2,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",89,3.0,2.0,"89,71,82",1.0,,585,"1,2,0,3,0,0,0,0,0",585.0,,22114,0.0,to_board,poldrack-single-stim,s373
1217.0,UA_with_intermeidate,,"1,3,0,0,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",82,3.0,3.0,"89,82",1.0,,1217,"1,2,0,3,0,0,0,0,0",1217.0,,23333,0.0,to_hand,poldrack-single-stim,s373
388.0,UA_with_intermeidate,,"1,3,2,0,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",89,3.0,3.0,"89,71,82",1.0,,388,"1,2,0,3,0,0,0,0,0",388.0,,23722,0.0,to_board,poldrack-single-stim,s373
2100.0,UA_with_intermeidate,True,,practice,ward_and_allport,,-1,3.0,3.0,none,1.0,9750.0,-1,,1000.0,,25827,0.0,feedback,poldrack-single-stim,s373
3261.0,UA_without_intermeidate,,"0,0,0,1,2,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",82,3.0,1.0,"71,82",2.0,,3261,"0,0,0,1,2,0,3,0,0",3261.0,,29090,0.0,to_hand,poldrack-single-stim,s373
540.0,UA_without_intermeidate,,"3,0,0,1,2,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",89,3.0,1.0,"89,71,82",2.0,,540,"0,0,0,1,2,0,3,0,0",540.0,,29631,0.0,to_board,poldrack-single-stim,s373
1230.0,UA_without_intermeidate,,"3,0,0,1,0,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",71,3.0,2.0,"89,71",2.0,,1230,"0,0,0,1,2,0,3,0,0",1230.0,,30864,0.0,to_hand,poldrack-single-stim,s373
308.0,UA_without_intermeidate,,"3,2,0,1,0,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",89,3.0,2.0,"89,71,82",2.0,,308,"0,0,0,1,2,0,3,0,0",308.0,,31173,0.0,to_board,poldrack-single-stim,s373
562.0,UA_without_intermeidate,,"3,2,0,0,0,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",71,3.0,3.0,"89,71",2.0,,562,"0,0,0,1,2,0,3,0,0",562.0,,31737,0.0,to_hand,poldrack-single-stim,s373
274.0,UA_without_intermeidate,,"3,2,1,0,0,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",89,3.0,3.0,"89,71,82",2.0,,274,"0,0,0,1,2,0,3,0,0",274.0,,32012,0.0,to_board,poldrack-single-stim,s373
2200.0,UA_without_intermeidate,True,,practice,ward_and_allport,,-1,3.0,3.0,none,2.0,8390.0,-1,,1000.0,,34217,0.0,feedback,poldrack-single-stim,s373
2939.0,UA_without_intermeidate,,"0,0,0,1,0,0,3,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",71,3.0,1.0,"71,82",3.0,,2939,"0,0,0,1,2,0,3,0,0",2939.0,,37157,0.0,to_hand,poldrack-single-stim,s373
573.0,UA_without_intermeidate,,"2,0,0,1,0,0,3,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",89,3.0,1.0,"89,71,82",3.0,,573,"0,0,0,1,2,0,3,0,0",573.0,,37731,0.0,to_board,poldrack-single-stim,s373
897.0,UA_without_intermeidate,,"2,0,0,1,0,0,0,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",82,3.0,2.0,"89,71,82",3.0,,897,"0,0,0,1,2,0,3,0,0",897.0,,38630,0.0,to_hand,poldrack-single-stim,s373
384.0,UA_without_intermeidate,,"2,3,0,1,0,0,0,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",89,3.0,2.0,"89,71,82",3.0,,384,"0,0,0,1,2,0,3,0,0",384.0,,39016,0.0,to_board,poldrack-single-stim,s373
770.0,UA_without_intermeidate,,"2,3,0,0,0,0,0,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",71,3.0,3.0,"89,71",3.0,,770,"0,0,0,1,2,0,3,0,0",770.0,,39788,0.0,to_hand,poldrack-single-stim,s373
363.0,UA_without_intermeidate,,"2,3,1,0,0,0,0,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",89,3.0,3.0,"89,71,82",3.0,,363,"0,0,0,1,2,0,3,0,0",363.0,,40153,0.0,to_board,poldrack-single-stim,s373
2000.0,UA_without_intermeidate,True,,practice,ward_and_allport,,-1,3.0,3.0,none,3.0,7941.0,-1,,1000.0,,42158,0.0,feedback,poldrack-single-stim,s373
5803.0,PA_with_intermediate,,"0,0,0,0,0,0,1,2,0",test,ward_and_allport,"2,3,0,0,0,0,1,0,0",82,3.0,1.0,82,0.0,,5803,"0,0,0,0,0,0,1,2,3",5803.0,,49968,0.0,to_hand,poldrack-single-stim,s373
545.0,PA_with_intermediate,,"0,0,0,3,0,0,1,2,0",test,ward_and_allport,"2,3,0,0,0,0,1,0,0",71,3.0,1.0,"89,71,82",0.0,,545,"0,0,0,0,0,0,1,2,3",545.0,,50514,0.0,to_board,poldrack-single-stim,s373
2247.0,PA_with_intermediate,,"0,0,0,3,0,0,1,0,0",test,ward_and_allport,"2,3,0,0,0,0,1,0,0",82,3.0,2.0,"71,82",0.0,,2247,"0,0,0,0,0,0,1,2,3",2247.0,,52762,0.0,to_hand,poldrack-single-stim,s373
404.0,PA_with_intermediate,,"2,0,0,3,0,0,1,0,0",test,ward_and_allport,"2,3,0,0,0,0,1,0,0",89,3.0,2.0,"89,71,82",0.0,,404,"0,0,0,0,0,0,1,2,3",404.0,,53167,0.0,to_board,poldrack-single-stim,s373
753.0,PA_with_intermediate,,"2,0,0,0,0,0,1,0,0",test,ward_and_allport,"2,3,0,0,0,0,1,0,0",71,3.0,3.0,"89,71,82",0.0,,753,"0,0,0,0,0,0,1,2,3",753.0,,53922,0.0,to_hand,poldrack-single-stim,s373
309.0,PA_with_intermediate,,"2,3,0,0,0,0,1,0,0",test,ward_and_allport,"2,3,0,0,0,0,1,0,0",89,3.0,3.0,"89,71,82",0.0,,309,"0,0,0,0,0,0,1,2,3",309.0,,54233,0.0,to_board,poldrack-single-stim,s373
3768.0,PA_with_intermediate,True,,test,ward_and_allport,,-1,3.0,3.0,none,0.0,14342.0,-1,,1000.0,,58004,0.0,feedback,poldrack-single-stim,s373
4238.0,PA_with_intermediate,,"0,0,0,1,2,0,0,0,0",test,ward_and_allport,"2,0,0,1,3,0,0,0,0",71,3.0,1.0,71,1.0,,4238,"0,0,0,1,2,3,0,0,0",4238.0,,62245,0.0,to_hand,poldrack-single-stim,s373
