EV,action,block_duration,cards_left,clicked_on_loss_card,exp_stage,experiment_exp_id,gain_amount,gain_probability,key_press,loss_amount,loss_probability,num_cards,num_click_in_round,num_loss_cards,possible_responses,risk,round_points,rt,stim_duration,text,time_elapsed,timing_post_trial,total_cards,trial_id,trial_type,which_round,worker_id
-1.8422515927977092,draw_card,4884.0,6.0,0.0,test,columbia_card_task_fmri,12.0,0.8333333333333334,89.0,-70.0,0.16666666666666666,6.0,1.0,1.0,"89,71",0.23911115760111556,12.0,4884.0,4884.0,,7896,0.0,,stim,poldrack-single-stim,1.0,s373
-4.575584926131041,draw_card,2413.0,5.0,0.0,test,columbia_card_task_fmri,12.0,0.8,89.0,-70.0,0.2,6.0,2.0,1.0,"89,71",2.479481011125447,24.0,2413.0,2413.0,,10311,0.0,,stim,poldrack-single-stim,1.0,s373
-8.675584926131043,end_round,1983.0,4.0,0.0,test,columbia_card_task_fmri,12.0,0.75,71.0,-70.0,0.25,6.0,3.0,1.0,"89,71",5.186486736650057,24.0,1983.0,1983.0,,12296,0.0,2.0,stim,poldrack-single-stim,1.0,s373
-1.0089182594643753,draw_card,3635.0,6.0,0.0,test,columbia_card_task_fmri,14.0,0.8333333333333334,89.0,-75.0,0.16666666666666666,6.0,1.0,1.0,"89,71",2.847817458358133,14.0,3635.0,3635.0,,18393,0.0,,stim,poldrack-single-stim,2.0,s373
-3.975584926131042,draw_card,2471.0,5.0,1.0,test,columbia_card_task_fmri,14.0,0.8,89.0,-75.0,0.2,6.0,2.0,1.0,"89,71",5.279444047885345,-61.0,2471.0,2471.0,,20865,0.0,2.0,stim,poldrack-single-stim,2.0,s373
0.6577484072022909,draw_card,4421.0,6.0,1.0,test,columbia_card_task_fmri,15.0,0.8333333333333334,89.0,-70.0,0.16666666666666666,6.0,1.0,1.0,"89,71",1.3571273435306352,-70.0,4421.0,4421.0,,27748,0.0,1.0,stim,poldrack-single-stim,3.0,s373
1.4910817405356247,draw_card,2786.0,6.0,0.0,test,columbia_card_task_fmri,17.0,0.8333333333333334,89.0,-75.0,0.16666666666666666,6.0,1.0,1.0,"89,71",3.9658362924793913,17.0,2786.0,2786.0,,33063,0.0,,stim,poldrack-single-stim,4.0,s373
-1.5755849261310417,end_round,1373.0,5.0,0.0,test,columbia_card_task_fmri,17.0,0.8,71.0,-75.0,0.2,6.0,2.0,1.0,"89,71",6.479429928355874,17.0,1373.0,1373.0,,34438,0.0,1.0,stim,poldrack-single-stim,4.0,s373
2.824415073868957,draw_card,2453.0,8.0,0.0,test,columbia_card_task_fmri,24.0,0.75,89.0,-60.0,0.25,8.0,1.0,2.0,"89,71",6.052501803948818,24.0,2453.0,2453.0,,39285,0.0,,stim,poldrack-single-stim,5.0,s373
-0.17558492613104307,draw_card,4176.0,7.0,0.0,test,columbia_card_task_fmri,24.0,0.7142857142857143,89.0,-60.0,0.2857142857142857,8.0,2.0,2.0,"89,71",7.6267491856071565,48.0,4176.0,4176.0,,43462,0.0,,stim,poldrack-single-stim,5.0,s373
-4.175584926131043,end_round,1638.0,6.0,0.0,test,columbia_card_task_fmri,24.0,0.6666666666666667,71.0,-60.0,0.3333333333333333,8.0,3.0,2.0,"89,71",9.277380076876678,48.0,1638.0,1638.0,,45106,0.0,2.0,stim,poldrack-single-stim,5.0,s373
2.824415073868957,draw_card,2184.0,8.0,0.0,test,columbia_card_task_fmri,29.0,0.75,89.0,-75.0,0.25,8.0,1.0,2.0,"89,71",14.712674342287851,29.0,2184.0,2184.0,,49751,0.0,,stim,poldrack-single-stim,6.0,s373
-0.8898706404167548,end_round,3295.0,7.0,0.0,test,columbia_card_task_fmri,29.0,0.7142857142857143,71.0,-75.0,0.2857142857142857,8.0,2.0,2.0,"89,71",16.661750096113064,29.0,3295.0,3295.0,,53047,0.0,1.0,stim,poldrack-single-stim,6.0,s373
-1.3978071483532628,draw_card,2271.0,9.0,0.0,test,columbia_card_task_fmri,17.0,0.7777777777777778,89.0,-65.0,0.2222222222222222,9.0,1.0,2.0,"89,71",3.770119409237889,17.0,2271.0,2271.0,,57845,0.0,,stim,poldrack-single-stim,7.0,s373
-3.675584926131043,draw_card,1846.0,8.0,0.0,test,columbia_card_task_fmri,17.0,0.75,89.0,-65.0,0.25,9.0,2.0,2.0,"89,71",5.186486736650057,34.0,1846.0,1846.0,,59692,0.0,,stim,poldrack-single-stim,7.0,s373
-6.60415635470247,end_round,1041.0,7.0,0.0,test,columbia_card_task_fmri,17.0,0.7142857142857143,71.0,-65.0,0.2857142857142857,9.0,3.0,2.0,"89,71",6.723251190387469,34.0,1041.0,1041.0,,60734,0.0,2.0,stim,poldrack-single-stim,7.0,s373
2.9244150738689565,end_round,3689.0,10.0,0.0,test,columbia_card_task_fmri,14.0,0.9,71.0,-95.0,0.1,10.0,1.0,1.0,"89,71",2.379482448313187,0.0,3689.0,3689.0,,66950,0.0,0.0,stim,poldrack-single-stim,8.0,s373
-1.1755849261310432,draw_card,2650.0,10.0,0.0,test,columbia_card_task_fmri,15.0,0.8,89.0,-65.0,0.2,10.0,1.0,2.0,"89,71",1.6794927601296372,15.0,2650.0,2650.0,,72198,0.0,,stim,poldrack-single-stim,9.0,s373
-2.95336270390882,draw_card,1890.0,9.0,0.0,test,columbia_card_task_fmri,15.0,0.7777777777777778,89.0,-65.0,0.2222222222222222,10.0,2.0,2.0,"89,71",2.9386512941657124,30.0,1890.0,1890.0,,74089,0.0,,stim,poldrack-single-stim,9.0,s373
-5.175584926131043,end_round,2412.0,8.0,0.0,test,columbia_card_task_fmri,15.0,0.75,71.0,-65.0,0.25,10.0,3.0,2.0,"89,71",4.320472186165862,30.0,2412.0,2412.0,,76503,0.0,2.0,stim,poldrack-single-stim,9.0,s373
0.4244150738689584,draw_card,1894.0,10.0,1.0,test,columbia_card_task_fmri,17.0,0.8,89.0,-65.0,0.2,10.0,1.0,2.0,"89,71",2.479481011125447,-65.0,1894.0,1894.0,,80858,0.0,1.0,stim,poldrack-single-stim,10.0,s373
-1.0089182594643753,draw_card,3250.0,12.0,0.0,test,columbia_card_task_fmri,13.0,0.8333333333333334,89.0,-70.0,0.16666666666666666,12.0,1.0,2.0,"89,71",0.6117830765865229,13.0,3250.0,3250.0,,86430,0.0,,stim,poldrack-single-stim,11.0,s373
-2.2664940170401366,end_round,780.0,11.0,0.0,test,columbia_card_task_fmri,13.0,0.8181818181818181,71.0,-70.0,0.18181818181818182,12.0,2.0,2.0,"89,71",1.6921450270969736,13.0,780.0,780.0,,87211,0.0,1.0,stim,poldrack-single-stim,11.0,s373
-1.0089182594643753,draw_card,2190.0,12.0,0.0,test,columbia_card_task_fmri,15.0,0.8333333333333334,89.0,-80.0,0.16666666666666666,12.0,1.0,2.0,"89,71",5.083856083716849,15.0,2190.0,2190.0,,91659,0.0,,stim,poldrack-single-stim,12.0,s373
-2.4483121988583183,end_round,1029.0,11.0,0.0,test,columbia_card_task_fmri,15.0,0.8181818181818181,71.0,-80.0,0.18181818181818182,12.0,2.0,2.0,"89,71",6.320419498576907,15.0,1029.0,1029.0,,92689,0.0,1.0,stim,poldrack-single-stim,12.0,s373
-1.975584926131042,draw_card,1866.0,15.0,0.0,test,columbia_card_task_fmri,14.0,0.8,89.0,-65.0,0.2,15.0,1.0,3.0,"89,71",1.279498857709001,14.0,1866.0,1866.0,,97219,0.0,,stim,poldrack-single-stim,13.0,s373
-3.10415635470247,draw_card,3164.0,14.0,0.0,test,columbia_card_task_fmri,14.0,0.7857142857142857,89.0,-65.0,0.21428571428571427,15.0,2.0,3.0,"89,71",2.09523294460433,28.0,3164.0,3164.0,,100384,0.0,,stim,poldrack-single-stim,13.0,s373
