SS_delay,SS_duration,SS_stimulus,SS_trial_type,block_duration,correct,correct_response,exp_stage,experiment_exp_id,feedback_duration,key_press,passed_check,possible_responses,rt,stim_duration,stopped,text,time_elapsed,timing_post_trial,trial_id,trial_num,trial_type,worker_id
,,,,1850.0,1.0,89.0,practice,stop_signal,500.0,89.0,True,"89,71",1608,850.0,False,,-67638,250.0,stim,0.0,poldrack-categorize,s639
,,,,1850.0,1.0,89.0,practice,stop_signal,500.0,89.0,True,"89,71",777,850.0,False,,-65032,250.0,stim,1.0,poldrack-categorize,s639
,,,,1850.0,1.0,89.0,practice,stop_signal,500.0,89.0,True,"89,71",502,850.0,False,,-62426,250.0,stim,2.0,poldrack-categorize,s639
,,,,1850.0,1.0,71.0,practice,stop_signal,500.0,71.0,True,"89,71",542,850.0,False,,-59822,250.0,stim,3.0,poldrack-categorize,s639
,,,,1850.0,1.0,71.0,practice,stop_signal,500.0,71.0,True,"89,71",560,850.0,False,,-57217,250.0,stim,4.0,poldrack-categorize,s639
,,,,1850.0,1.0,71.0,practice,stop_signal,500.0,71.0,True,"89,71",545,850.0,False,,-54612,250.0,stim,5.0,poldrack-categorize,s639
,,,,1850.0,1.0,89.0,practice,stop_signal,500.0,89.0,True,"89,71",657,850.0,False,,-52008,250.0,stim,6.0,poldrack-categorize,s639
,,,,1850.0,1.0,71.0,practice,stop_signal,500.0,71.0,True,"89,71",1039,850.0,False,,-49404,250.0,stim,7.0,poldrack-categorize,s639
,,,,1850.0,1.0,71.0,practice,stop_signal,500.0,71.0,True,"89,71",802,850.0,False,,-46798,250.0,stim,8.0,poldrack-categorize,s639
,,,,1850.0,1.0,89.0,practice,stop_signal,500.0,89.0,True,"89,71",428,850.0,False,,-44192,250.0,stim,9.0,poldrack-categorize,s639
,,,,1850.0,1.0,71.0,practice,stop_signal,500.0,71.0,True,"89,71",520,850.0,False,,-41586,250.0,stim,10.0,poldrack-categorize,s639
,,,,1850.0,1.0,89.0,practice,stop_signal,500.0,89.0,True,"89,71",654,850.0,False,,-38980,250.0,stim,11.0,poldrack-categorize,s639
400.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,stop,3066.0,1.0,89.0,test,stop_signal,,89.0,True,"89,71",650,850.0,False,,6075,0.0,stim,0.0,stop-signal,s639
350.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,stop,2250.0,1.0,89.0,test,stop_signal,,89.0,True,"89,71",539,850.0,False,,8328,0.0,stim,1.0,stop-signal,s639
300.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,2386.0,1.0,71.0,test,stop_signal,,71.0,True,"89,71",841,850.0,False,,10717,0.0,stim,2.0,stop-signal,s639
300.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,stop,2386.0,1.0,89.0,test,stop_signal,,89.0,True,"89,71",461,850.0,False,,13105,0.0,stim,3.0,stop-signal,s639
250.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,2522.0,1.0,71.0,test,stop_signal,,71.0,True,"89,71",432,850.0,False,,15629,0.0,stim,4.0,stop-signal,s639
250.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,2386.0,1.0,71.0,test,stop_signal,,71.0,True,"89,71",495,850.0,False,,18017,0.0,stim,5.0,stop-signal,s639
250.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,2386.0,1.0,89.0,test,stop_signal,,89.0,True,"89,71",515,850.0,False,,20406,0.0,stim,6.0,stop-signal,s639
250.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,stop,2794.0,1.0,71.0,test,stop_signal,,71.0,True,"89,71",573,850.0,False,,23203,0.0,stim,7.0,stop-signal,s639
200.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,2386.0,1.0,71.0,test,stop_signal,,71.0,True,"89,71",584,850.0,False,,25591,0.0,stim,8.0,stop-signal,s639
200.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,stop,2250.0,0.0,89.0,test,stop_signal,,-1.0,True,"89,71",-1,850.0,True,,27844,0.0,stim,9.0,stop-signal,s639
250.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,stop,2522.0,0.0,71.0,test,stop_signal,,-1.0,True,"89,71",-1,850.0,True,,30369,0.0,stim,10.0,stop-signal,s639
