block_duration,correct,correct_response,cue,exp_stage,experiment_exp_id,feedback_duration,flanker_location,flanker_middle_direction,flanker_type,key_press,possible_responses,rt,stim_duration,text,time_elapsed,timing_post_trial,trial_id,trial_num,trial_type,worker_id
1700.0,1.0,71.0,double,practice,attention_network_task,1000.0,up,right,incongruent,71,"89,71",938,1700.0,,-71476,500.0,stim,,poldrack-categorize,s591
1700.0,1.0,71.0,spatial,practice,attention_network_task,1000.0,up,right,incongruent,71,"89,71",817,1700.0,,-67762,500.0,stim,,poldrack-categorize,s591
1700.0,1.0,89.0,spatial,practice,attention_network_task,1000.0,up,left,incongruent,89,"89,71",690,1700.0,,-64043,500.0,stim,,poldrack-categorize,s591
1700.0,1.0,71.0,double,practice,attention_network_task,1000.0,down,right,congruent,71,"89,71",749,1700.0,,-60328,500.0,stim,,poldrack-categorize,s591
1700.0,1.0,71.0,double,practice,attention_network_task,1000.0,down,right,incongruent,71,"89,71",778,1700.0,,-56614,500.0,stim,,poldrack-categorize,s591
1700.0,1.0,71.0,spatial,practice,attention_network_task,1000.0,up,right,congruent,71,"89,71",482,1700.0,,-52898,500.0,stim,,poldrack-categorize,s591
1700.0,1.0,89.0,spatial,practice,attention_network_task,1000.0,down,left,congruent,89,"89,71",603,1700.0,,-49182,500.0,stim,,poldrack-categorize,s591
1700.0,1.0,71.0,spatial,practice,attention_network_task,1000.0,down,right,incongruent,71,"89,71",1271,1700.0,,-45474,500.0,stim,,poldrack-categorize,s591
1700.0,1.0,89.0,double,practice,attention_network_task,1000.0,down,left,incongruent,89,"89,71",1099,1700.0,,-41764,500.0,stim,,poldrack-categorize,s591
1700.0,1.0,89.0,double,practice,attention_network_task,1000.0,up,left,congruent,89,"89,71",548,1700.0,,-38050,500.0,stim,,poldrack-categorize,s591
1700.0,1.0,71.0,double,practice,attention_network_task,1000.0,up,right,congruent,71,"89,71",848,1700.0,,-34336,500.0,stim,,poldrack-categorize,s591
1700.0,1.0,89.0,double,practice,attention_network_task,1000.0,down,left,congruent,89,"89,71",583,1700.0,,-30620,500.0,stim,,poldrack-categorize,s591
2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",582,1700.0,,5616,0.0,stim,0.0,poldrack-single-stim,s591
2100.272,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",606,1700.0,,8224,0.0,stim,1.0,poldrack-single-stim,s591
2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",648,1700.0,,10832,0.0,stim,2.0,poldrack-single-stim,s591
2100.136,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",546,1700.0,,13444,0.0,stim,3.0,poldrack-single-stim,s591
2100.408,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",716,1700.0,,16054,0.0,stim,4.0,poldrack-single-stim,s591
2100.544,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",715,1700.0,,18662,0.0,stim,5.0,poldrack-single-stim,s591
2100.0,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",602,1700.0,,21275,0.0,stim,6.0,poldrack-single-stim,s591
2100.136,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",461,1700.0,,23883,0.0,stim,7.0,poldrack-single-stim,s591
2100.136,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",609,1700.0,,26493,0.0,stim,8.0,poldrack-single-stim,s591
2100.136,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",444,1700.0,,29101,0.0,stim,9.0,poldrack-single-stim,s591
2100.136,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",470,1700.0,,31713,0.0,stim,10.0,poldrack-single-stim,s591
2100.272,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",556,1700.0,,34321,0.0,stim,11.0,poldrack-single-stim,s591
2100.136,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",483,1700.0,,36929,0.0,stim,12.0,poldrack-single-stim,s591
2100.408,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",999,1700.0,,39537,0.0,stim,13.0,poldrack-single-stim,s591
2100.0,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",635,1700.0,,42145,0.0,stim,14.0,poldrack-single-stim,s591
2100.136,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",711,1700.0,,44753,0.0,stim,15.0,poldrack-single-stim,s591
2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",581,1700.0,,47361,0.0,stim,16.0,poldrack-single-stim,s591
2100.136,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",714,1700.0,,49969,0.0,stim,17.0,poldrack-single-stim,s591
2100.952,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",512,1700.0,,52577,0.0,stim,18.0,poldrack-single-stim,s591
2100.272,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",485,1700.0,,55186,0.0,stim,19.0,poldrack-single-stim,s591
2100.136,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",539,1700.0,,57793,0.0,stim,20.0,poldrack-single-stim,s591
