CTI,block_duration,correct,correct_response,cue,cue_switch,exp_stage,experiment_exp_id,feedback_duration,key_press,possible_responses,rt,stim_color,stim_duration,stim_number,switch_type,task,task_switch,text,time_elapsed,timing_post_trial,trial_id,trial_num,trial_type,worker_id
100.0,2000.0,False,89.0,Orange-Blue,switch,practice,twobytwo,500.0,-1.0,"89,71",-1.0,orange,1000.0,1.0,cue_switch,color,stay,,-208068,0.0,stim,0.0,poldrack-categorize,s234
900.0,2000.0,True,89.0,Color,switch,practice,twobytwo,500.0,89.0,"89,71",413.0,orange,1000.0,2.0,cue_switch,color,stay,,-203657,0.0,stim,1.0,poldrack-categorize,s234
900.0,2000.0,False,71.0,Magnitude,,practice,twobytwo,500.0,89.0,"89,71",551.0,orange,1000.0,4.0,task_switch,magnitude,switch,,-199246,0.0,stim,2.0,poldrack-categorize,s234
900.0,2000.0,True,71.0,Magnitude,stay,practice,twobytwo,500.0,71.0,"89,71",824.0,#1F45FC,1000.0,1.0,cue_stay,magnitude,stay,,-194834,0.0,stim,3.0,poldrack-categorize,s234
100.0,2000.0,True,89.0,Magnitude,stay,practice,twobytwo,500.0,89.0,"89,71",1254.0,#1F45FC,1000.0,7.0,cue_stay,magnitude,stay,,-191225,0.0,stim,4.0,poldrack-categorize,s234
100.0,2000.0,True,89.0,Color,,practice,twobytwo,500.0,89.0,"89,71",1099.0,orange,1000.0,8.0,task_switch,color,switch,,-187613,0.0,stim,5.0,poldrack-categorize,s234
900.0,2000.0,True,89.0,Color,stay,practice,twobytwo,500.0,89.0,"89,71",701.0,orange,1000.0,6.0,cue_stay,color,stay,,-183203,0.0,stim,6.0,poldrack-categorize,s234
100.0,2000.0,True,89.0,Orange-Blue,switch,practice,twobytwo,500.0,89.0,"89,71",752.0,orange,1000.0,2.0,cue_switch,color,stay,,-179591,0.0,stim,7.0,poldrack-categorize,s234
900.0,2000.0,True,71.0,High-Low,,practice,twobytwo,500.0,71.0,"89,71",702.0,#1F45FC,1000.0,2.0,task_switch,magnitude,switch,,-175181,0.0,stim,8.0,poldrack-categorize,s234
900.0,2000.0,True,71.0,Magnitude,switch,practice,twobytwo,500.0,71.0,"89,71",1037.0,#1F45FC,1000.0,2.0,cue_switch,magnitude,stay,,-170769,0.0,stim,9.0,poldrack-categorize,s234
