block_duration,choice,exp_stage,experiment_exp_id,key_press,large_amount,later_delay,possible_responses,rt,small_amount,stim_duration,text,time_elapsed,timing_post_trial,trial_id,trial_type,worker_id
3499.0,,practice,discount_fixed,89,,,"89,71",3499,,3499.0,,-45672,1000.0,stim,poldrack-single-stim,s601
4568.0,smaller_sooner,,discount_fixed,71,74.0,121.0,"89,71",3670,20.0,4000.0,,7582,0.0,,poldrack-single-stim,s601
4772.0,smaller_sooner,,discount_fixed,71,45.0,107.0,"89,71",4232,20.0,4000.0,,12355,0.0,,poldrack-single-stim,s601
4636.0,larger_later,,discount_fixed,89,77.0,24.0,"89,71",1600,20.0,4000.0,,16995,0.0,,poldrack-single-stim,s601
4568.0,smaller_sooner,,discount_fixed,71,39.0,161.0,"89,71",1254,20.0,4000.0,,21566,0.0,,poldrack-single-stim,s601
5452.0,smaller_sooner,,discount_fixed,71,62.0,180.0,"89,71",935,20.0,4000.0,,27022,0.0,,poldrack-single-stim,s601
5384.0,smaller_sooner,,discount_fixed,71,24.0,139.0,"89,71",1311,20.0,4000.0,,32409,0.0,,poldrack-single-stim,s601
4568.0,smaller_sooner,,discount_fixed,71,58.0,72.0,"89,71",2081,20.0,4000.0,,36979,0.0,,poldrack-single-stim,s601
6268.0,smaller_sooner,,discount_fixed,71,56.0,93.0,"89,71",1117,20.0,4000.0,,43249,0.0,,poldrack-single-stim,s601
5520.0,larger_later,,discount_fixed,89,45.0,26.0,"89,71",1240,20.0,4000.0,,48771,0.0,,poldrack-single-stim,s601
4568.0,smaller_sooner,,discount_fixed,71,23.0,42.0,"89,71",1824,20.0,4000.0,,53343,0.0,,poldrack-single-stim,s601
4636.0,smaller_sooner,,discount_fixed,71,50.0,41.0,"89,71",2922,20.0,4000.0,,57983,0.0,,poldrack-single-stim,s601
4636.0,smaller_sooner,,discount_fixed,71,25.0,176.0,"89,71",1209,20.0,4000.0,,62623,0.0,,poldrack-single-stim,s601
5112.0,larger_later,,discount_fixed,89,54.0,22.0,"89,71",1647,20.0,4000.0,,67737,0.0,,poldrack-single-stim,s601
5316.0,smaller_sooner,,discount_fixed,71,29.0,44.0,"89,71",1474,20.0,4000.0,,73055,0.0,,poldrack-single-stim,s601
4568.0,smaller_sooner,,discount_fixed,71,24.0,89.0,"89,71",1060,20.0,4000.0,,77627,0.0,,poldrack-single-stim,s601
4568.0,smaller_sooner,,discount_fixed,71,23.0,77.0,"89,71",1279,20.0,4000.0,,82197,0.0,,poldrack-single-stim,s601
4568.0,smaller_sooner,,discount_fixed,71,27.0,130.0,"89,71",916,20.0,4000.0,,86770,0.0,,poldrack-single-stim,s601
4840.0,smaller_sooner,,discount_fixed,71,23.0,134.0,"89,71",709,20.0,4000.0,,91616,0.0,,poldrack-single-stim,s601
4500.0,smaller_sooner,,discount_fixed,71,55.0,107.0,"89,71",1550,20.0,4000.0,,96120,0.0,,poldrack-single-stim,s601
5656.0,smaller_sooner,,discount_fixed,71,44.0,143.0,"89,71",1008,20.0,4000.0,,101777,0.0,,poldrack-single-stim,s601
4908.0,smaller_sooner,,discount_fixed,71,23.0,110.0,"89,71",1015,20.0,4000.0,,106688,0.0,,poldrack-single-stim,s601
4636.0,smaller_sooner,,discount_fixed,71,65.0,156.0,"89,71",1715,20.0,4000.0,,111329,0.0,,poldrack-single-stim,s601
4500.0,smaller_sooner,,discount_fixed,71,22.0,27.0,"89,71",2022,20.0,4000.0,,115830,0.0,,poldrack-single-stim,s601
4500.0,smaller_sooner,,discount_fixed,71,50.0,59.0,"89,71",2340,20.0,4000.0,,120331,0.0,,poldrack-single-stim,s601
5112.0,smaller_sooner,,discount_fixed,71,85.0,129.0,"89,71",2577,20.0,4000.0,,125446,0.0,,poldrack-single-stim,s601
6132.0,smaller_sooner,,discount_fixed,71,66.0,58.0,"89,71",1818,20.0,4000.0,,131581,0.0,,poldrack-single-stim,s601
4840.0,smaller_sooner,,discount_fixed,71,49.0,172.0,"89,71",1111,20.0,4000.0,,136423,0.0,,poldrack-single-stim,s601
4568.0,larger_later,,discount_fixed,89,73.0,44.0,"89,71",2016,20.0,4000.0,,140994,0.0,,poldrack-single-stim,s601
4704.0,smaller_sooner,,discount_fixed,71,58.0,73.0,"89,71",3125,20.0,4000.0,,145703,0.0,,poldrack-single-stim,s601
5860.0,smaller_sooner,,discount_fixed,71,71.0,76.0,"89,71",1787,20.0,4000.0,,151564,0.0,,poldrack-single-stim,s601
4636.0,smaller_sooner,,discount_fixed,71,67.0,74.0,"89,71",2017,20.0,4000.0,,156205,0.0,,poldrack-single-stim,s601
5316.0,smaller_sooner,,discount_fixed,71,29.0,58.0,"89,71",2064,20.0,4000.0,,161522,0.0,,poldrack-single-stim,s601
4976.0,smaller_sooner,,discount_fixed,71,39.0,104.0,"89,71",991,20.0,4000.0,,166504,0.0,,poldrack-single-stim,s601
4568.0,smaller_sooner,,discount_fixed,71,33.0,103.0,"89,71",1358,20.0,4000.0,,171076,0.0,,poldrack-single-stim,s601
5520.0,smaller_sooner,,discount_fixed,71,33.0,78.0,"89,71",1167,20.0,4000.0,,176600,0.0,,poldrack-single-stim,s601
5588.0,larger_later,,discount_fixed,89,74.0,52.0,"89,71",1350,20.0,4000.0,,182189,0.0,,poldrack-single-stim,s601
5792.0,smaller_sooner,,discount_fixed,71,28.0,132.0,"89,71",900,20.0,4000.0,,187987,0.0,,poldrack-single-stim,s601
