CTI,block_duration,correct,correct_response,cue,cue_switch,exp_stage,experiment_exp_id,feedback_duration,key_press,possible_responses,rt,stim_color,stim_duration,stim_number,switch_type,task,task_switch,text,time_elapsed,timing_post_trial,trial_id,trial_num,trial_type,worker_id
100.0,2000.0,False,89.0,Magnitude,,practice,twobytwo,500.0,71.0,"89,71",884.0,orange,1000.0,8.0,task_switch,magnitude,switch,,-107452,0.0,stim,0.0,poldrack-categorize,s607
900.0,2000.0,True,71.0,Orange-Blue,,practice,twobytwo,500.0,71.0,"89,71",810.0,orange,1000.0,2.0,task_switch,color,switch,,-103031,0.0,stim,1.0,poldrack-categorize,s607
900.0,2000.0,True,89.0,Orange-Blue,stay,practice,twobytwo,500.0,89.0,"89,71",587.0,#1F45FC,1000.0,1.0,cue_stay,color,stay,,-98615,0.0,stim,2.0,poldrack-categorize,s607
900.0,2000.0,True,71.0,Color,switch,practice,twobytwo,500.0,71.0,"89,71",612.0,orange,1000.0,4.0,cue_switch,color,stay,,-94199,0.0,stim,3.0,poldrack-categorize,s607
900.0,2000.0,True,89.0,Orange-Blue,switch,practice,twobytwo,500.0,89.0,"89,71",419.0,#1F45FC,1000.0,2.0,cue_switch,color,stay,,-89784,0.0,stim,4.0,poldrack-categorize,s607
900.0,2000.0,True,89.0,High-Low,,practice,twobytwo,500.0,89.0,"89,71",459.0,orange,1000.0,7.0,task_switch,magnitude,switch,,-85367,0.0,stim,5.0,poldrack-categorize,s607
900.0,2000.0,True,89.0,High-Low,stay,practice,twobytwo,500.0,89.0,"89,71",663.0,#1F45FC,1000.0,6.0,cue_stay,magnitude,stay,,-80951,0.0,stim,6.0,poldrack-categorize,s607
100.0,2000.0,True,71.0,Color,,practice,twobytwo,500.0,71.0,"89,71",1155.0,orange,1000.0,7.0,task_switch,color,switch,,-77335,0.0,stim,7.0,poldrack-categorize,s607
100.0,2000.0,True,71.0,Color,stay,practice,twobytwo,500.0,71.0,"89,71",571.0,orange,1000.0,7.0,cue_stay,color,stay,,-73719,0.0,stim,8.0,poldrack-categorize,s607
100.0,2000.0,True,71.0,Orange-Blue,switch,practice,twobytwo,500.0,71.0,"89,71",514.0,orange,1000.0,2.0,cue_switch,color,stay,,-70103,0.0,stim,9.0,poldrack-categorize,s607
900.0,2000.0,True,89.0,High-Low,,practice,twobytwo,500.0,89.0,"89,71",663.0,#1F45FC,1000.0,7.0,task_switch,magnitude,switch,,-65683,0.0,stim,10.0,poldrack-categorize,s607
100.0,2000.0,True,71.0,Color,,practice,twobytwo,500.0,71.0,"89,71",587.0,orange,1000.0,2.0,task_switch,color,switch,,-62071,0.0,stim,11.0,poldrack-categorize,s607
100.0,2000.0,True,71.0,High-Low,,practice,twobytwo,500.0,71.0,"89,71",670.0,orange,1000.0,3.0,task_switch,magnitude,switch,,-58455,0.0,stim,12.0,poldrack-categorize,s607
100.0,2000.0,True,89.0,High-Low,stay,practice,twobytwo,500.0,89.0,"89,71",773.0,orange,1000.0,7.0,cue_stay,magnitude,stay,,-54839,0.0,stim,13.0,poldrack-categorize,s607
900.0,2000.0,True,71.0,Color,,practice,twobytwo,500.0,71.0,"89,71",601.0,orange,1000.0,9.0,task_switch,color,switch,,-50423,0.0,stim,14.0,poldrack-categorize,s607
100.0,2000.0,True,89.0,Orange-Blue,switch,practice,twobytwo,500.0,89.0,"89,71",662.0,#1F45FC,1000.0,1.0,cue_switch,color,stay,,-46807,0.0,stim,15.0,poldrack-categorize,s607
100.0,3224.0,True,71.0,Orange-Blue,stay,test,twobytwo,,71.0,"89,71",797.0,orange,1000.0,8.0,cue_stay,color,stay,,6847,0.0,stim,0.0,poldrack-single-stim,s607
100.0,2408.0,False,71.0,Magnitude,,test,twobytwo,,89.0,"89,71",813.0,orange,1000.0,2.0,task_switch,magnitude,switch,,9364,0.0,stim,1.0,poldrack-single-stim,s607
900.0,2816.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",478.0,#1F45FC,1000.0,1.0,task_switch,color,switch,,13090,0.0,stim,2.0,poldrack-single-stim,s607
900.0,2408.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",508.0,orange,1000.0,4.0,task_switch,magnitude,switch,,16404,0.0,stim,3.0,poldrack-single-stim,s607
