CTI,block_duration,correct,correct_response,cue,cue_switch,exp_stage,experiment_exp_id,feedback_duration,key_press,possible_responses,rt,stim_color,stim_duration,stim_number,switch_type,task,task_switch,text,time_elapsed,timing_post_trial,trial_id,trial_num,trial_type,worker_id
900.0,2000.0,True,89.0,Color,,practice,twobytwo,500.0,89.0,"89,71",841.0,orange,1000.0,7.0,task_switch,color,switch,,-98341,0.0,stim,0.0,poldrack-categorize,s606
900.0,2000.0,True,89.0,Color,stay,practice,twobytwo,500.0,89.0,"89,71",506.0,orange,1000.0,4.0,cue_stay,color,stay,,-93924,0.0,stim,1.0,poldrack-categorize,s606
900.0,2000.0,True,89.0,Color,stay,practice,twobytwo,500.0,89.0,"89,71",1116.0,orange,1000.0,8.0,cue_stay,color,stay,,-89509,0.0,stim,2.0,poldrack-categorize,s606
100.0,2000.0,True,89.0,Color,stay,practice,twobytwo,500.0,89.0,"89,71",983.0,orange,1000.0,9.0,cue_stay,color,stay,,-85894,0.0,stim,3.0,poldrack-categorize,s606
100.0,2000.0,True,71.0,Color,stay,practice,twobytwo,500.0,71.0,"89,71",966.0,#1F45FC,1000.0,2.0,cue_stay,color,stay,,-82277,0.0,stim,4.0,poldrack-categorize,s606
900.0,2000.0,True,71.0,High-Low,,practice,twobytwo,500.0,71.0,"89,71",775.0,#1F45FC,1000.0,1.0,task_switch,magnitude,switch,,-77861,0.0,stim,5.0,poldrack-categorize,s606
900.0,2000.0,True,89.0,Magnitude,switch,practice,twobytwo,500.0,89.0,"89,71",1336.0,#1F45FC,1000.0,9.0,cue_switch,magnitude,stay,,-73446,0.0,stim,6.0,poldrack-categorize,s606
900.0,2000.0,True,89.0,Color,,practice,twobytwo,500.0,89.0,"89,71",515.0,orange,1000.0,4.0,task_switch,color,switch,,-69029,0.0,stim,7.0,poldrack-categorize,s606
100.0,2000.0,True,89.0,Magnitude,,practice,twobytwo,500.0,89.0,"89,71",1069.0,#1F45FC,1000.0,6.0,task_switch,magnitude,switch,,-65418,0.0,stim,8.0,poldrack-categorize,s606
900.0,2000.0,True,71.0,High-Low,switch,practice,twobytwo,500.0,71.0,"89,71",648.0,orange,1000.0,1.0,cue_switch,magnitude,stay,,-61007,0.0,stim,9.0,poldrack-categorize,s606
100.0,2000.0,True,71.0,Magnitude,switch,practice,twobytwo,500.0,71.0,"89,71",1034.0,orange,1000.0,2.0,cue_switch,magnitude,stay,,-57392,0.0,stim,10.0,poldrack-categorize,s606
100.0,2000.0,True,71.0,Color,,practice,twobytwo,500.0,71.0,"89,71",925.0,#1F45FC,1000.0,1.0,task_switch,color,switch,,-53775,0.0,stim,11.0,poldrack-categorize,s606
100.0,2000.0,True,89.0,Magnitude,,practice,twobytwo,500.0,89.0,"89,71",963.0,orange,1000.0,9.0,task_switch,magnitude,switch,,-50159,0.0,stim,12.0,poldrack-categorize,s606
900.0,2000.0,False,89.0,Orange-Blue,,practice,twobytwo,500.0,71.0,"89,71",1029.0,orange,1000.0,9.0,task_switch,color,switch,,-45743,0.0,stim,13.0,poldrack-categorize,s606
100.0,2000.0,True,89.0,High-Low,,practice,twobytwo,500.0,89.0,"89,71",978.0,orange,1000.0,9.0,task_switch,magnitude,switch,,-42132,0.0,stim,14.0,poldrack-categorize,s606
100.0,2000.0,True,89.0,Magnitude,switch,practice,twobytwo,500.0,89.0,"89,71",1528.0,orange,1000.0,8.0,cue_switch,magnitude,stay,,-38516,0.0,stim,15.0,poldrack-categorize,s606
100.0,2136.0,True,89.0,High-Low,switch,test,twobytwo,,89.0,"89,71",835.0,orange,1000.0,7.0,cue_switch,magnitude,stay,,5758,0.0,stim,0.0,poldrack-single-stim,s606
100.0,2272.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",1021.0,orange,1000.0,4.0,task_switch,color,switch,,8136,0.0,stim,1.0,poldrack-single-stim,s606
900.0,2136.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",588.0,orange,1000.0,8.0,task_switch,magnitude,switch,,11182,0.0,stim,2.0,poldrack-single-stim,s606
100.0,2272.0,True,89.0,Magnitude,stay,test,twobytwo,,89.0,"89,71",611.0,orange,1000.0,9.0,cue_stay,magnitude,stay,,13561,0.0,stim,3.0,poldrack-single-stim,s606
100.0,2000.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",927.0,#1F45FC,1000.0,2.0,task_switch,color,switch,,15664,0.0,stim,4.0,poldrack-single-stim,s606
100.0,2816.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",852.0,#1F45FC,1000.0,1.0,cue_stay,color,stay,,18585,0.0,stim,5.0,poldrack-single-stim,s606
900.0,2408.0,True,71.0,Orange-Blue,switch,test,twobytwo,,71.0,"89,71",800.0,#1F45FC,1000.0,9.0,cue_switch,color,stay,,21901,0.0,stim,6.0,poldrack-single-stim,s606
100.0,2000.0,True,89.0,Orange-Blue,stay,test,twobytwo,,89.0,"89,71",761.0,orange,1000.0,4.0,cue_stay,color,stay,,24009,0.0,stim,7.0,poldrack-single-stim,s606
100.0,2544.0,True,71.0,Orange-Blue,stay,test,twobytwo,,71.0,"89,71",1044.0,#1F45FC,1000.0,6.0,cue_stay,color,stay,,26660,0.0,stim,8.0,poldrack-single-stim,s606
100.0,2136.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",826.0,orange,1000.0,1.0,task_switch,magnitude,switch,,28905,0.0,stim,9.0,poldrack-single-stim,s606
900.0,2000.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",716.0,orange,1000.0,2.0,task_switch,color,switch,,31816,0.0,stim,10.0,poldrack-single-stim,s606
100.0,2000.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",1015.0,#1F45FC,1000.0,1.0,cue_stay,color,stay,,33922,0.0,stim,11.0,poldrack-single-stim,s606
900.0,2136.0,True,89.0,Orange-Blue,switch,test,twobytwo,,89.0,"89,71",657.0,orange,1000.0,9.0,cue_switch,color,stay,,36963,0.0,stim,12.0,poldrack-single-stim,s606
900.0,2136.0,True,89.0,Orange-Blue,stay,test,twobytwo,,89.0,"89,71",574.0,orange,1000.0,9.0,cue_stay,color,stay,,40004,0.0,stim,13.0,poldrack-single-stim,s606
100.0,2272.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",1342.0,orange,1000.0,9.0,task_switch,magnitude,switch,,42382,0.0,stim,14.0,poldrack-single-stim,s606
100.0,3224.0,True,89.0,High-Low,switch,test,twobytwo,,89.0,"89,71",1067.0,orange,1000.0,8.0,cue_switch,magnitude,stay,,45711,0.0,stim,15.0,poldrack-single-stim,s606
100.0,2000.0,True,89.0,Magnitude,switch,test,twobytwo,,89.0,"89,71",1043.0,#1F45FC,1000.0,6.0,cue_switch,magnitude,stay,,47816,0.0,stim,16.0,poldrack-single-stim,s606
900.0,2000.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",681.0,orange,1000.0,8.0,task_switch,color,switch,,50724,0.0,stim,17.0,poldrack-single-stim,s606
