CTI,block_duration,correct,correct_response,cue,cue_switch,exp_stage,experiment_exp_id,feedback_duration,key_press,possible_responses,rt,stim_color,stim_duration,stim_number,switch_type,task,task_switch,text,time_elapsed,timing_post_trial,trial_id,trial_num,trial_type,worker_id
100.0,2000.0,True,89.0,Orange-Blue,stay,practice,twobytwo,500.0,89.0,"89,71",1624.0,#1F45FC,1000.0,9.0,cue_stay,color,stay,,-101349,0.0,stim,0.0,poldrack-categorize,s373
900.0,2000.0,True,71.0,Color,switch,practice,twobytwo,500.0,71.0,"89,71",498.0,orange,1000.0,4.0,cue_switch,color,stay,,-96931,0.0,stim,1.0,poldrack-categorize,s373
900.0,2000.0,True,89.0,High-Low,,practice,twobytwo,500.0,89.0,"89,71",478.0,orange,1000.0,1.0,task_switch,magnitude,switch,,-92515,0.0,stim,2.0,poldrack-categorize,s373
900.0,2000.0,True,71.0,Orange-Blue,,practice,twobytwo,500.0,71.0,"89,71",668.0,orange,1000.0,3.0,task_switch,color,switch,,-88099,0.0,stim,3.0,poldrack-categorize,s373
100.0,2000.0,True,89.0,Magnitude,,practice,twobytwo,500.0,89.0,"89,71",722.0,orange,1000.0,1.0,task_switch,magnitude,switch,,-84483,0.0,stim,4.0,poldrack-categorize,s373
900.0,2000.0,True,71.0,Color,,practice,twobytwo,500.0,71.0,"89,71",544.0,orange,1000.0,2.0,task_switch,color,switch,,-80061,0.0,stim,5.0,poldrack-categorize,s373
100.0,2000.0,True,71.0,High-Low,,practice,twobytwo,500.0,71.0,"89,71",779.0,#1F45FC,1000.0,9.0,task_switch,magnitude,switch,,-76445,0.0,stim,6.0,poldrack-categorize,s373
100.0,2000.0,True,71.0,Magnitude,switch,practice,twobytwo,500.0,71.0,"89,71",677.0,orange,1000.0,6.0,cue_switch,magnitude,stay,,-72829,0.0,stim,7.0,poldrack-categorize,s373
100.0,2000.0,True,89.0,Magnitude,stay,practice,twobytwo,500.0,89.0,"89,71",1018.0,orange,1000.0,4.0,cue_stay,magnitude,stay,,-69207,0.0,stim,8.0,poldrack-categorize,s373
900.0,2000.0,True,71.0,Color,,practice,twobytwo,500.0,71.0,"89,71",492.0,orange,1000.0,1.0,task_switch,color,switch,,-64791,0.0,stim,9.0,poldrack-categorize,s373
900.0,2000.0,True,71.0,Color,stay,practice,twobytwo,500.0,71.0,"89,71",656.0,orange,1000.0,3.0,cue_stay,color,stay,,-60375,0.0,stim,10.0,poldrack-categorize,s373
100.0,2000.0,True,71.0,Magnitude,,practice,twobytwo,500.0,71.0,"89,71",897.0,orange,1000.0,6.0,task_switch,magnitude,switch,,-56758,0.0,stim,11.0,poldrack-categorize,s373
