block_duration,condition,correct,current_position,exp_stage,experiment_exp_id,goal_state,key_press,min_moves,num_moves_made,possible_responses,problem_id,problem_time,rt,start_state,stim_duration,text,time_elapsed,timing_post_trial,trial_id,trial_type,worker_id
6332.0,UA_with_intermeidate,,"1,0,0,2,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",71,3.0,1.0,"89,71",0.0,,6332,"1,0,0,2,3,0,0,0,0",6332.0,,9339,0.0,to_hand,poldrack-single-stim,s549
1377.0,UA_with_intermeidate,,"1,0,0,2,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",82,3.0,1.0,"89,71,82",0.0,,1377,"1,0,0,2,3,0,0,0,0",1377.0,,10717,0.0,to_board,poldrack-single-stim,s549
773.0,UA_with_intermeidate,,"1,0,0,0,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",71,3.0,2.0,"89,71,82",0.0,,773,"1,0,0,2,3,0,0,0,0",773.0,,11493,0.0,to_hand,poldrack-single-stim,s549
726.0,UA_with_intermeidate,,"1,2,0,0,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",89,3.0,2.0,"89,71,82",0.0,,726,"1,0,0,2,3,0,0,0,0",726.0,,12220,0.0,to_board,poldrack-single-stim,s549
1336.0,UA_with_intermeidate,,"1,2,0,0,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",82,3.0,3.0,"89,82",0.0,,1336,"1,0,0,2,3,0,0,0,0",1336.0,,13557,0.0,to_hand,poldrack-single-stim,s549
798.0,UA_with_intermeidate,,"1,2,3,0,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",89,3.0,3.0,"89,71,82",0.0,,798,"1,0,0,2,3,0,0,0,0",798.0,,14357,0.0,to_board,poldrack-single-stim,s549
2500.0,UA_with_intermeidate,True,,practice,ward_and_allport,,-1,3.0,3.0,none,0.0,14357.0,-1,,1000.0,,16860,0.0,feedback,poldrack-single-stim,s549
2663.0,UA_with_intermeidate,,"1,0,0,3,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",89,3.0,1.0,"89,71",1.0,,2663,"1,2,0,3,0,0,0,0,0",2663.0,,19525,0.0,to_hand,poldrack-single-stim,s549
743.0,UA_with_intermeidate,,"1,0,0,3,0,0,2,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",82,3.0,1.0,"89,71,82",1.0,,743,"1,2,0,3,0,0,0,0,0",743.0,,20269,0.0,to_board,poldrack-single-stim,s549
653.0,UA_with_intermeidate,,"1,0,0,0,0,0,2,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",71,3.0,2.0,"89,71,82",1.0,,653,"1,2,0,3,0,0,0,0,0",653.0,,20924,0.0,to_hand,poldrack-single-stim,s549
